time_seconds,a1_retransmissions_ul_count,a1_packet_loss_ul_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,a1_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_u_latency_p90_dl_ms,f1_c_latency_mean_ul_ms,a1_latency_p90_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,a1_retransmissions_dl_count,f1_c_throughput_ul_kbps,f1_c_throughput_dl_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,a1_throughput_ul_kbps,a1_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062096118927001,0.0083684921264648,0.00762939453125,0.00762939453125,0.0,0.0,0.0069141387939453,0.0069141387939453,0.0,0.011444091796875,0.0,0.0129938125610351,0.012969970703125,0.0130891799926757,0.0,0.0,0.496,1.36,0.0,1.696,1.696,0.0,112.0,0.0,0.0,0.0,0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006089756144813,0.0083446502685546,0.0061988830566406,0.0061988830566406,0.0049273173014322,0.0,0.0090599060058593,0.0090599060058593,0.0066757202148437,0.011444091796875,0.0,0.0129938125610351,0.012969970703125,0.0130891799926757,0.0,0.0,0.496,1.36,0.0,1.696,1.696,0.0,117.192,0.0,0.0,31.864,0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059815014109892,0.0080347061157226,0.0078678131103515,0.0078678131103515,0.0045299530029296,0.0,0.0095367431640625,0.0095367431640625,0.0064373016357421,0.011444091796875,0.0,0.0129938125610351,0.012969970703125,0.0130891799926757,0.0,0.0,0.496,1.36,0.0,1.696,1.696,0.0,132.768,0.0,0.0,210.264,0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059321375176458,0.00762939453125,0.00762939453125,0.00762939453125,0.0043869018554687,0.0,0.0052452087402343,0.0052452087402343,0.0063180923461914,0.011444091796875,0.0,0.0129938125610351,0.012969970703125,0.0130891799926757,0.0,0.0,0.496,1.36,0.0,1.696,1.696,0.0,122.384,0.0,0.0,236.704,0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061883127748085,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0039678535714054,0.0069141387939453,0.0069141387939453,0.0069141387939453,0.0047683715820312,0.011444091796875,0.0093460083007812,0.0129938125610351,0.012969970703125,0.0130891799926757,0.0110149383544921,0.019693374633789,0.496,1.36,0.0,1.696,1.696,4.52,123.64,3.504,0.0,3436.864,0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006464583363699,0.0088214874267578,0.0092983245849609,0.0092983245849609,0.0042363217002467,0.0,0.0078678131103515,0.0078678131103515,0.0054836273193359,0.011444091796875,0.0,0.0129938125610351,0.012969970703125,0.0130891799926757,0.0,0.0,0.496,1.36,0.0,1.696,1.696,0.0,113.256,0.0,0.0,1048.824,0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059723260983898,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0045299530029296,0.0,0.0057220458984375,0.0057220458984375,0.0045299530029296,0.011444091796875,0.0,0.0129938125610351,0.012969970703125,0.0130891799926757,0.0,0.0,0.496,1.36,0.0,1.696,1.696,0.0,113.256,0.0,0.0,1.192,0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061643123626708,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0092983245849609,0.0092983245849609,0.0,0.011444091796875,0.0,0.0129938125610351,0.012969970703125,0.0130891799926757,0.0,0.0,0.496,1.36,0.0,1.696,1.696,0.0,112.0,0.0,0.0,0.0,0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059664249420166,0.0079154968261718,0.00762939453125,0.00762939453125,0.0,0.0060558319091796,0.0109672546386718,0.0109672546386718,0.0,0.011444091796875,0.0078678131103515,0.0129938125610351,0.012969970703125,0.0130891799926757,0.0109195709228515,0.020456314086914,0.496,1.36,0.0,1.696,1.696,3.744,112.0,4.232,0.0,0.0,0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059056282043457,0.0076532363891601,0.0085830688476562,0.0085830688476562,0.0,0.0066280364990234,0.0131130218505859,0.0131130218505859,0.0,0.011444091796875,0.0091075897216796,0.0129938125610351,0.012969970703125,0.0130891799926757,0.0102519989013671,0.018930435180664,0.496,1.36,0.0,1.696,1.696,3.744,112.0,4.232,0.0,0.0,0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059962272644042,0.0078916549682617,0.0078678131103515,0.0078678131103515,0.0,0.0058889389038085,0.0109672546386718,0.0109672546386718,0.0,0.011444091796875,0.0078916549682617,0.0129938125610351,0.012969970703125,0.0130891799926757,0.0098466873168945,0.023055076599121,0.496,1.36,0.0,1.696,1.696,8.264,112.0,7.736,0.0,0.0,0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061422291368541,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0069141387939453,0.0,0.00762939453125,0.00762939453125,0.0086307525634765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,118.448,0.0,0.0,6.16,0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0058987840491147,0.0078678131103515,0.0088214874267578,0.0088214874267578,0.0045299530029296,0.0,0.0100135803222656,0.0100135803222656,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060090971230274,0.0081062316894531,0.0061988830566406,0.0061988830566406,0.0085830688476562,0.0,0.0112056732177734,0.0112056732177734,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061086080606701,0.0082254409790039,0.0092983245849609,0.0092983245849609,0.0039540085138059,0.0056743621826171,0.0104904174804687,0.0104904174804687,0.0045299530029296,0.0,0.0074386596679687,0.0,0.0,0.0,0.0101566314697265,0.0186920166015625,0.496,1.36,0.0,0.0,0.0,3.744,140.992,4.232,0.0,2791.112,0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060915946960449,0.0081300735473632,0.00762939453125,0.00762939453125,0.0053644180297851,0.006103515625,0.0066757202148437,0.0066757202148437,0.0072002410888671,0.0,0.0075340270996093,0.0,0.0,0.0,0.009918212890625,0.0178337097167968,0.496,1.36,0.0,0.0,0.0,3.744,112.0,4.232,0.0,30.048,0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062555369764271,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0040727118923239,0.0054836273193359,0.0078678131103515,0.0078678131103515,0.0047683715820312,0.0,0.0058650970458984,0.0,0.0,0.0,0.0124772389729817,0.0208854675292968,0.496,1.36,0.0,0.0,0.0,2.688,122.384,1.12,0.0,2232.6,0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0069153249560303,0.0095367431640625,0.00762939453125,0.00762939453125,0.0041000486358882,0.0064373016357421,0.0119209289550781,0.0119209289550781,0.0050067901611328,0.0,0.0089645385742187,0.0,0.0,0.0,0.0093664441789899,0.0165462493896484,0.496,1.36,0.0,0.0,0.0,5.576,117.192,6.616,0.0,3591.08,0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063440587260935,0.0085830688476562,0.0058412551879882,0.0061273574829101,0.0044022287641252,0.0,0.0109672546386718,0.0126838684082031,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.344,2.208,0.0,0.0,0.0,0.0,118.448,0.0,0.0,226.592,0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006247515702129,0.0088214874267578,0.0085830688476562,0.0085830688476562,0.0043763054741753,0.0,0.0143051147460937,0.0143051147460937,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,455.384,0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062505599900419,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0053752552379261,0.0,0.0119209289550781,0.0119209289550781,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,121.48,0.0,0.0,80.632,0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006247515702129,0.0085830688476562,0.00762939453125,0.00762939453125,0.0045299530029296,0.0066757202148437,0.0126361846923828,0.0126361846923828,0.0059127807617187,0.0,0.0090599060058593,0.0,0.0,0.0,0.0103950500488281,0.0197410583496093,0.496,1.36,0.0,0.0,0.0,3.744,117.192,4.232,0.0,130.568,0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061727874907688,0.0081062316894531,0.0107288360595703,0.0107288360595703,0.0050067901611328,0.005960464477539,0.0073909759521484,0.0073909759521484,0.0067949295043945,0.0,0.0075340270996093,0.0,0.0,0.0,0.0098705291748046,0.0176429748535156,0.496,1.36,0.0,0.0,0.0,3.744,117.192,4.232,0.0,82.528,0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060760974884033,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0,0.0059869554307725,0.0159740447998046,0.0159740447998046,0.0,0.0,0.0081062316894531,0.0,0.0,0.0,0.010317022150213,0.0233650207519531,0.496,1.36,0.0,0.0,0.0,8.792,112.0,7.208,0.0,0.0,0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061976909637451,0.0083684921264648,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060375650130694,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0067949295043945,0.0,0.0100135803222656,0.0100135803222656,0.0082254409790039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,3.616,0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060849073456554,0.0081062316894531,0.009775161743164,0.009775161743164,0.0049647162942325,0.0,0.0078678131103515,0.0078678131103515,0.0058174133300781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,126.6,0.0,0.0,133.416,0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060850114964727,0.0078678131103515,0.0064373016357421,0.0064373016357421,0.004894593182732,0.0061988830566406,0.0088214874267578,0.0088214874267578,0.0059127807617187,0.0,0.0082015991210937,0.0,0.0,0.0,0.0106334686279296,0.0200271606445312,0.496,1.36,0.0,0.0,0.0,3.744,113.256,4.232,0.0,132.904,0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060873838206428,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0060200691223144,0.0063419342041015,0.0131130218505859,0.0131130218505859,0.0073909759521484,0.0,0.0077724456787109,0.0,0.0,0.0,0.0101089477539062,0.0191688537597656,0.496,1.36,0.0,0.0,0.0,3.744,117.192,4.232,0.0,29.232,0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006117820739746,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0,0.0072240829467773,0.013589859008789,0.013589859008789,0.0,0.0,0.0102996826171875,0.0,0.0,0.0,0.0110626220703125,0.0252008438110351,0.496,1.36,0.0,0.0,0.0,8.264,112.0,7.736,0.0,0.0,0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061693758067518,0.0081062316894531,0.0090599060058593,0.0090599060058593,0.0067551930745442,0.0,0.0123977661132812,0.0123977661132812,0.0088691711425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,119.904,0.0,0.0,25.208,0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059270858764648,0.0078916549682617,0.00762939453125,0.00762939453125,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060826391723025,0.0083446502685546,0.00762939453125,0.00762939453125,0.0081062316894531,0.0,0.0092983245849609,0.0092983245849609,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061716013286837,0.0078678131103515,0.0081062316894531,0.0081062316894531,0.0061988830566406,0.006103515625,0.0073909759521484,0.0073909759521484,0.0061988830566406,0.0,0.0080108642578125,0.0,0.0,0.0,0.0103950500488281,0.0192642211914062,0.496,1.36,0.0,0.0,0.0,3.744,113.256,4.232,0.0,1.192,0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061549029303985,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0047524770100911,0.0063896179199218,0.0078678131103515,0.0078678131103515,0.0064849853515625,0.0,0.0078678131103515,0.0,0.0,0.0,0.0104904174804687,0.0197887420654296,0.496,1.36,0.0,0.0,0.0,3.744,135.6,4.232,0.0,127.144,0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061419472765566,0.0083446502685546,0.0121593475341796,0.0121593475341796,0.0052716996934678,0.0063419342041015,0.0112056732177734,0.0112056732177734,0.0066757202148437,0.0,0.0088691711425781,0.0,0.0,0.0,0.0100374221801757,0.024724006652832,0.496,1.36,0.0,0.0,0.0,8.264,117.192,7.736,0.0,84.12,0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060343742370605,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061416625976562,0.0088214874267578,0.00762939453125,0.00762939453125,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061488151550292,0.0081300735473632,0.0069141387939453,0.0069141387939453,0.0,0.0,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060185864197081,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0095367431640625,0.0057697296142578,0.0085830688476562,0.0085830688476562,0.0095367431640625,0.0,0.007486343383789,0.0,0.0,0.0,0.0100612640380859,0.018167495727539,0.496,1.36,0.0,0.0,0.0,3.744,113.256,4.232,0.0,1.192,0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059794430709003,0.0078678131103515,0.00762939453125,0.00762939453125,0.0095367431640625,0.0065326690673828,0.0095367431640625,0.0095367431640625,0.0095367431640625,0.0,0.0089168548583984,0.0,0.0,0.0,0.0102043151855468,0.0190258026123046,0.496,1.36,0.0,0.0,0.0,3.744,113.256,4.232,0.0,1.192,0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006234467919193,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0078678131103515,0.0070810317993164,0.0128746032714843,0.0128746032714843,0.0078678131103515,0.0,0.0086545944213867,0.0,0.0,0.0,0.0113487243652343,0.0253677368164062,0.496,1.36,0.0,0.0,0.0,8.264,113.256,7.736,0.0,1.192,0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061261653900146,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0,0.0,0.009775161743164,0.009775161743164,0.0,0.0057220458984375,0.0,0.0060796737670898,0.006103515625,0.0075101852416992,0.0,0.0,0.496,1.36,0.0,1.696,1.696,0.0,112.0,0.0,0.0,0.0,0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060534477233886,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060272216796875,0.00762939453125,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006113052368164,0.0085830688476562,0.011444091796875,0.011444091796875,0.0,0.0067710876464843,0.0066757202148437,0.0066757202148437,0.0,0.0,0.009012222290039,0.0,0.0,0.0,0.010538101196289,0.0195980072021484,0.496,1.36,0.0,0.0,0.0,3.744,112.0,4.232,0.0,0.0,0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063252449035644,0.0083684921264648,0.0078678131103515,0.0078678131103515,0.0,0.0066757202148437,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0092029571533203,0.0,0.0,0.0,0.0099658966064453,0.0179767608642578,0.496,1.36,0.0,0.0,0.0,3.744,112.0,4.232,0.0,0.0,0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062664942954903,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0081062316894531,0.0068187713623046,0.0104904174804687,0.0104904174804687,0.0081062316894531,0.0,0.0088453292846679,0.0,0.0,0.0,0.0113248825073242,0.0279664993286132,0.496,1.36,0.0,0.0,0.0,8.264,113.256,7.736,0.0,1.192,0
