time_seconds,a1_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,f1_c_retransmissions_ul_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,f1_u_latency_p90_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_c_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,a1_retransmissions_ul_count,a1_retransmissions_dl_count,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,a1_throughput_ul_kbps,a1_packet_loss_dl_percentage,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,f1_u_throughput_dl_kbps,F-node
10,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061702728271484,0.0081300735473632,0.0088214874267578,0.0088214874267578,0.0075101852416992,0.0,0.0083446502685546,0.0083684921264648,0.0,0.0083446502685546,0.0083446502685546,0.0108242034912109,0.0092847006661551,0.0184059143066406,0.496,1.36,0.0,0.0,1.696,1.696,25.152,112.0,27.344,0.0,0.0073092324393136,0.0112056732177734,0.0,0
11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006040334701538,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0075101852416992,0.0,0.0083446502685546,0.0083684921264648,0.0,0.0100135803222656,0.0100135803222656,0.0108242034912109,0.0,0.0,0.496,1.36,0.0,0.0,1.696,1.696,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0
12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058603286743164,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0075101852416992,0.0,0.0083446502685546,0.0083684921264648,0.0,0.0066757202148437,0.0066757202148437,0.0108242034912109,0.0,0.0,0.496,1.36,0.0,0.0,1.696,1.696,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0
13,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058662891387939,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0075101852416992,0.0,0.0083446502685546,0.0083684921264648,0.0,0.0145435333251953,0.0145435333251953,0.0108242034912109,0.0,0.0,0.496,1.36,0.0,0.0,1.696,1.696,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0
14,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059580921533688,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0075101852416992,0.0057220458984375,0.0083446502685546,0.0083684921264648,0.0057220458984375,0.0081062316894531,0.0081062316894531,0.0108242034912109,0.0114917755126953,0.0197887420654296,0.496,1.36,0.0,0.0,1.696,1.696,4.52,113.256,3.504,0.0,0.0072479248046875,0.0096321105957031,1.192,0
15,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059402997220926,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0075101852416992,0.0095367431640625,0.0083446502685546,0.0083684921264648,0.0095367431640625,0.0090599060058593,0.0090599060058593,0.0108242034912109,0.0,0.0,0.496,1.36,0.0,0.0,1.696,1.696,0.0,113.256,0.0,0.0,0.0,0.0,1.192,0
16,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006132457979876,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0075101852416992,0.0073909759521484,0.0083446502685546,0.0083684921264648,0.0073909759521484,0.0131130218505859,0.0131130218505859,0.0108242034912109,0.0,0.0,0.496,1.36,0.0,0.0,1.696,1.696,0.0,113.256,0.0,0.0,0.0,0.0,1.192,0
17,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061893463134765,0.0083446502685546,0.0061988830566406,0.0061988830566406,0.0075101852416992,0.0,0.0083446502685546,0.0083684921264648,0.0,0.0064373016357421,0.0064373016357421,0.0108242034912109,0.0,0.0,0.496,1.36,0.0,0.0,1.696,1.696,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0
18,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006270408630371,0.0083684921264648,0.0085830688476562,0.0085830688476562,0.0075101852416992,0.0,0.0083446502685546,0.0083684921264648,0.0,0.0104904174804687,0.0104904174804687,0.0108242034912109,0.0111579895019531,0.0201702117919921,0.496,1.36,0.0,0.0,1.696,1.696,3.744,112.0,4.232,0.0,0.0063896179199218,0.0081539154052734,0.0,0
19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059878826141357,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0075101852416992,0.0,0.0083446502685546,0.0083684921264648,0.0,0.0128746032714843,0.0128746032714843,0.0108242034912109,0.0106334686279296,0.0191211700439453,0.496,1.36,0.0,0.0,1.696,1.696,3.744,112.0,4.232,0.0,0.0062465667724609,0.00762939453125,0.0,0
20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058698654174804,0.00762939453125,0.0073909759521484,0.0073909759521484,0.0075101852416992,0.0,0.0083446502685546,0.0083684921264648,0.0,0.00762939453125,0.00762939453125,0.0108242034912109,0.0112056732177734,0.024580955505371,0.496,1.36,0.0,0.0,1.696,1.696,8.264,112.0,7.736,0.0,0.0063419342041015,0.0090599060058593,0.0,0
21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060731498756218,0.0083446502685546,0.009775161743164,0.009775161743164,0.0,0.0050067901611328,0.0,0.0,0.0050067901611328,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,0
22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006147878086982,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0,0.0052452087402343,0.0,0.0,0.0052452087402343,0.013589859008789,0.013589859008789,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,0
23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059106456699656,0.0078678131103515,0.0064373016357421,0.0064373016357421,0.0,0.0083446502685546,0.0,0.0,0.0083446502685546,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,0
24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059473514556884,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0109195709228515,0.0192165374755859,0.496,1.36,0.0,0.0,0.0,0.0,3.744,112.0,4.232,0.0,0.0063896179199218,0.0082969665527343,0.0,0
