time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_ul_percentage,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,a1_latency_mean_ul_ms,f1_u_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_ul_kbps,f1_c_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,F-node
60,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060391426086425,0.0078678131103515,0.0083446502685546,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.006103515625,0.0,0.0073432922363281,0.0107288360595703,0.0198841094970703,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
61,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062203407287597,0.0081300735473632,0.0085830688476562,0.0085830688476562,0.0100135803222656,0.0100135803222656,0.0,0.0060558319091796,0.0,0.0079154968261718,0.0102043151855468,0.0190258026123046,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063319808071099,0.0085830688476562,0.009775161743164,0.009775161743164,0.0090599060058593,0.0090599060058593,0.0039916828366145,0.0061607360839843,0.0047683715820312,0.0086307525634765,0.0094223022460937,0.0203132629394531,0.0,0.0,0.496,1.36,0.0,0.0,19.04,19.048,143.152,0.0,3520.608,0.0,0.0,0.0,0.0,0
63,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063582222060401,0.0087976455688476,0.0088214874267578,0.0088214874267578,0.0140666961669921,0.0140666961669921,0.0043445163302951,0.0,0.0060081481933593,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,118.448,0.0,459.304,0.0,0.0,0.0,0.0,0
64,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059236934529015,0.00762939453125,0.0069141387939453,0.0069141387939453,0.0116825103759765,0.0116825103759765,0.0069141387939453,0.0,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,1.192,0.0,0.0,0.0,0.0,0
65,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006543004454063,0.0087738037109375,0.0081062316894531,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0039252682008605,0.0,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,123.64,0.0,1528.272,0.0,0.0,0.0,0.0,0
66,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.00596284866333,0.0081300735473632,0.0081062316894531,0.0081062316894531,0.0104904174804687,0.0104904174804687,0.0,0.0057697296142578,0.0,0.0072479248046875,0.0104427337646484,0.0195980072021484,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006192922592163,0.0085830688476562,0.0092983245849609,0.0092983245849609,0.011444091796875,0.011444091796875,0.0,0.0070571899414062,0.0,0.0093936920166015,0.0118255615234375,0.0233650207519531,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
68,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063656586144358,0.0087261199951171,0.0066757202148437,0.0066757202148437,0.011444091796875,0.011444091796875,0.0039365556504991,0.0060319900512695,0.0045299530029296,0.0083684921264648,0.0107049942016601,0.0267267227172851,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,127.576,0.0,4508.312,0.0,0.0,0.0,0.0,0
69,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062501430511474,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064279058296692,0.0090599060058593,0.0081062316894531,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0039010212339203,0.0,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,123.64,0.0,5114.208,0.0,0.0,0.0,0.0,0
71,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065081190354753,0.0088214874267578,0.0090599060058593,0.0090599060058593,0.0109672546386718,0.0109672546386718,0.0039207635580686,0.0,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,118.448,0.0,5805.656,0.0,0.0,0.0,0.0,0
72,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058904809145192,0.0078678131103515,0.0083446502685546,0.0083446502685546,0.0176429748535156,0.0176429748535156,0.0045299530029296,0.0063896179199218,0.0045299530029296,0.0083446502685546,0.0102519989013671,0.0191211700439453,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,113.256,0.0,1.192,0.0,0.0,0.0,0.0,0
73,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059270858764648,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0112056732177734,0.0112056732177734,0.0,0.0059127807617187,0.0,0.0072479248046875,0.0102996826171875,0.0188827514648437,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0057744979858398,0.00762939453125,0.0071525573730468,0.0071525573730468,0.0071525573730468,0.0071525573730468,0.0,0.0059366226196289,0.0,0.0076770782470703,0.0101089477539062,0.0236749649047851,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059771537780761,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006033182144165,0.0078678131103515,0.0090599060058593,0.0090599060058593,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060458681476649,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0133514404296875,0.0133514404296875,0.0090599060058593,0.0,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,1.192,0.0,0.0,0.0,0.0,0
78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060802668481323,0.0083446502685546,0.00762939453125,0.00762939453125,0.0131130218505859,0.0131130218505859,0.0071525573730468,0.0064373016357421,0.0071525573730468,0.0085353851318359,0.0104427337646484,0.0197410583496093,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,113.256,0.0,1.192,0.0,0.0,0.0,0.0,0
79,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060268895543036,0.0081062316894531,0.0061988830566406,0.0061988830566406,0.0154972076416015,0.0154972076416015,0.0047683715820312,0.0059127807617187,0.0047683715820312,0.007486343383789,0.0103950500488281,0.0190258026123046,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,113.256,0.0,1.192,0.0,0.0,0.0,0.0,0
80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060534477233886,0.0081300735473632,0.00762939453125,0.00762939453125,0.0066757202148437,0.0066757202148437,0.0,0.0061750411987304,0.0,0.0081539154052734,0.0103950500488281,0.0258445739746093,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062882900238037,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.848,0.848,0.0,0.0,112.0,0.0,0.0,0.0195503234863281,0.0195503234863281,0.0073909759521484,0.0073909759521484,0
82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060188770294189,0.0078916549682617,0.0071525573730468,0.0071525573730468,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.848,0.848,0.0,0.0,112.0,0.0,0.0,0.0042915344238281,0.0042915344238281,0.0193119049072265,0.0193119049072265,0
83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059843063354492,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063463109702879,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0039021077312883,0.005960464477539,0.0045299530029296,0.007486343383789,0.0101566314697265,0.0188350677490234,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,144.408,0.0,9082.584,0.0,0.0,0.0,0.0,0
85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060494266339202,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.005960464477539,0.0060558319091796,0.005960464477539,0.0079154968261718,0.0106334686279296,0.0197887420654296,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,113.256,0.0,1.192,0.0,0.0,0.0,0.0,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060090971230274,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.009775161743164,0.009775161743164,0.0061988830566406,0.005960464477539,0.0061988830566406,0.0072479248046875,0.0099702314897017,0.0231266021728515,0.0,0.0,0.496,1.36,0.0,0.0,8.792,7.208,113.256,0.0,1.192,0.0,0.0,0.0,0.0,0
87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062685201663782,0.008559226989746,0.0064373016357421,0.0064373016357421,0.0066757202148437,0.0066757202148437,0.0039770983267521,0.0,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,120.224,0.0,1492.96,0.0,0.0,0.0,0.0,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061523914337158,0.0083684921264648,0.0078678131103515,0.0078678131103515,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060939788818359,0.0085830688476562,0.0057220458984375,0.0057220458984375,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0057768821716308,0.0073909759521484,0.0071525573730468,0.0071525573730468,0.0119209289550781,0.0119209289550781,0.0,0.0057697296142578,0.0,0.007486343383789,0.0103473663330078,0.0198841094970703,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061241548452804,0.0081062316894531,0.0073194503784179,0.007033348083496,0.0100135803222656,0.0109672546386718,0.0085830688476562,0.0061511993408203,0.0085830688476562,0.0079154968261718,0.0109195709228515,0.0206470489501953,0.0,0.0,1.344,2.208,0.0,0.0,3.744,4.232,113.256,0.0,1.192,0.0,0.0,0.0,0.0,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060399373372395,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0123977661132812,0.0123977661132812,0.0045299530029296,0.0063419342041015,0.0045299530029296,0.0084400177001953,0.0114679336547851,0.0264406204223632,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,113.256,0.0,1.192,0.0,0.0,0.0,0.0,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061277133315356,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0071525573730468,0.0071525573730468,0.0088214874267578,0.0,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,1.192,0.0,0.0,0.0,0.0,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.005960464477539,0.00762939453125,0.0071525573730468,0.0071525573730468,0.0102519989013671,0.0102519989013671,0.0052452087402343,0.0,0.0063896179199218,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,117.192,0.0,15.408,0.0,0.0,0.0,0.0,0
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059962272644042,0.0083446502685546,0.0112056732177734,0.0112056732177734,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060200691223144,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0064373016357421,0.0064373016357421,0.0,0.0058650970458984,0.0,0.0073909759521484,0.0107765197753906,0.0205039978027343,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059020519256591,0.0078678131103515,0.0088214874267578,0.0088214874267578,0.0104904174804687,0.0104904174804687,0.0,0.0079631805419921,0.0,0.0093460083007812,0.0101566314697265,0.0183582305908203,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061568091897403,0.0081062316894531,0.0090599060058593,0.0090599060058593,0.0064373016357421,0.0064373016357421,0.0045034620496961,0.0063896179199218,0.0074148178100585,0.0085830688476562,0.0106334686279296,0.025796890258789,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,128.832,0.0,196.016,0.0,0.0,0.0,0.0,0
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065256909626286,0.0090599060058593,0.0069141387939453,0.0069141387939453,0.0140666961669921,0.0140666961669921,0.0042033195495605,0.0,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,132.632,0.0,965.792,0.0,0.0,0.0,0.0,0
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062885850963025,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0126361846923828,0.0126361846923828,0.0046888987223307,0.0,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,115.984,0.0,272.768,0.0,0.0,0.0,0.0,0
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063032653201278,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.00762939453125,0.00762939453125,0.0064969062805175,0.0,0.0080585479736328,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,114.84,0.0,12.192,0.0,0.0,0.0,0.0,0
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065594763305056,0.0090599060058593,0.0069141387939453,0.0069141387939453,0.0073909759521484,0.0073909759521484,0.0040181355126576,0.0058650970458984,0.0047683715820312,0.0073909759521484,0.0104427337646484,0.0188827514648437,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,117.192,0.0,2655.736,0.0,0.0,0.0,0.0,0
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061893937599599,0.0083446502685546,0.00762939453125,0.00762939453125,0.0112056732177734,0.0112056732177734,0.0039290636777877,0.0058174133300781,0.0045299530029296,0.0072479248046875,0.0101566314697265,0.0188350677490234,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,117.192,0.0,7061.728,0.0,0.0,0.0,0.0,0
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062453746795654,0.0083446502685546,0.0100135803222656,0.0100135803222656,0.0071525573730468,0.0071525573730468,0.0039670594345183,0.0,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,1841.496,0.0,0.0,0.0,0.0,0
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0069070919393905,0.0094890594482421,0.0083446502685546,0.0083446502685546,0.009775161743164,0.009775161743164,0.0039136634682709,0.0069856643676757,0.0045299530029296,0.0091552734374999,0.0112771987915039,0.026249885559082,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,123.64,0.0,16122.024,0.0,0.0,0.0,0.0,0
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065222825154219,0.0092744827270507,0.0100135803222656,0.0100135803222656,0.0104904174804687,0.0104904174804687,0.0040667397635323,0.0,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,118.448,0.0,3728.04,0.0,0.0,0.0,0.0,0
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062059647966139,0.0083208084106445,0.0073909759521484,0.0073909759521484,0.0140666961669921,0.0140666961669921,0.0040087588997774,0.0,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,116.656,0.0,1341.336,0.0,0.0,0.0,0.0,0
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059711399363048,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0066757202148437,0.0066757202148437,0.0066757202148437,0.0,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,115.112,0.0,2.824,0.0,0.0,0.0,0.0,0
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065250776300382,0.0090599060058593,0.00762939453125,0.00762939453125,0.00762939453125,0.00762939453125,0.004426026955629,0.0061511993408203,0.0054836273193359,0.0079631805419921,0.0102996826171875,0.018930435180664,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,114.264,0.0,990.104,0.0,0.0,0.0,0.0,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063578287760416,0.0088214874267578,0.0102519989013671,0.0102519989013671,0.0081062316894531,0.0081062316894531,0.0041735540960252,0.006723403930664,0.0052452087402343,0.0086307525634765,0.0119209289550781,0.022745132446289,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,114.36,0.0,2022.032,0.0,0.0,0.0,0.0,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063791796935731,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0126361846923828,0.0126361846923828,0.0044674549287962,0.006270408630371,0.0056743621826171,0.0088453292846679,0.0111103057861328,0.0281095504760742,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,117.192,0.0,1011.752,0.0,0.0,0.0,0.0,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063700251059957,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0119209289550781,0.0119209289550781,0.0041839629804867,0.0,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,118.448,0.0,4132.168,0.0,0.0,0.0,0.0,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060351926888992,0.0081062316894531,0.0131130218505859,0.0131130218505859,0.0078678131103515,0.0078678131103515,0.0047466971657492,0.0,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.848,0.0,0.0,113.256,100.0,91.736,0.0171661376953125,0.0171661376953125,0.0,0.0,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062282449506186,0.0088214874267578,0.00762939453125,0.00762939453125,0.00762939453125,0.00762939453125,0.0045746564865112,0.0,0.0059127807617187,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,123.64,100.0,273.024,0.0,0.0,0.0,0.0,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060212612152099,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.011444091796875,0.011444091796875,0.0051801854913884,0.0063896179199218,0.0069141387939453,0.0079631805419921,0.0109672546386718,0.0203609466552734,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,100.0,44.776,0.0,0.0,0.0,0.0,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062346458435058,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0119209289550781,0.0119209289550781,0.0,0.0066280364990234,0.0,0.0080585479736328,0.0110149383544921,0.020456314086914,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006037950515747,0.0081062316894531,0.00762939453125,0.00762939453125,0.009775161743164,0.009775161743164,0.0,0.0058174133300781,0.0,0.0079154968261718,0.0100612640380859,0.0230789184570312,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060272216796875,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006132457979876,0.0081062316894531,0.00762939453125,0.00762939453125,0.0081062316894531,0.0081062316894531,0.0071525573730468,0.0,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,100.0,1.192,0.0,0.0,0.0,0.0,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059094595078805,0.0081062316894531,0.0112056732177734,0.0112056732177734,0.0109672546386718,0.0109672546386718,0.0085830688476562,0.0,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,100.0,1.192,0.0,0.0,0.0,0.0,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060383636172455,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0100135803222656,0.0100135803222656,0.0085830688476562,0.0069141387939453,0.0091552734375,0.0096321105957031,0.0113964080810546,0.0206470489501953,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,115.712,100.0,3.36,0.0,0.0,0.0,0.0,1
122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061237812042236,0.0081300735473632,0.0072956085205078,0.005960464477539,0.0091791152954101,0.0098466873168945,0.0,0.0063776969909667,0.0,0.0091075897216796,0.0102758407592773,0.0216007232666015,0.0,0.0,1.344,2.208,0.0,0.0,14.52,15.544,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060963630676269,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0107288360595703,0.0107288360595703,0.0,0.0066518783569335,0.0,0.0092983245849609,0.0111341476440429,0.0262260437011718,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,112.0,100.0,0.0,0.0,0.0,0.0,0.0,1
124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060909423068981,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0081062316894531,0.0,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,114.728,100.0,2.44,0.0,0.0,0.0,0.0,1
