time_seconds,a1_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,f1_c_retransmissions_ul_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_u_latency_p90_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,a1_retransmissions_ul_count,a1_retransmissions_dl_count,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,a1_packet_loss_dl_percentage,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,f1_u_throughput_dl_kbps,F-node
10,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059355550737523,0.0078678131103515,0.0057220458984375,0.0057220458984375,0.0069141387939453,0.0109672546386718,0.0109672546386718,0.0078678131103515,0.0113248825073242,0.0109672546386718,0.0134468078613281,0.0140905380249023,0.496,1.36,0.0,0.0,1.696,1.696,25.152,27.344,113.256,0.0098364693777901,0.0186443328857421,0.0,0.0066825321742466,0.0093460083007812,8.112,0
11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060043524746871,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0,0.00762939453125,0.00762939453125,0.0,0.0113248825073242,0.0109672546386718,0.0134468078613281,0.0140905380249023,0.496,1.36,0.0,0.0,1.696,1.696,25.152,27.344,117.192,0.0098364693777901,0.0186443328857421,0.0,0.0066825321742466,0.0093460083007812,0.0,0
12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0067158500746925,0.0092983245849609,0.0071525573730468,0.0071525573730468,0.0040755846113434,0.0143051147460937,0.0143051147460937,0.0047683715820312,0.0113248825073242,0.0109672546386718,0.0134468078613281,0.0140905380249023,0.496,1.36,0.0,0.0,1.696,1.696,0.0,0.0,122.384,0.0,0.0,0.0,0.0,0.0,6983.776,0
13,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058972835540771,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0040400159227979,0.0069141387939453,0.0069141387939453,0.0047683715820312,0.0113248825073242,0.0109672546386718,0.0134468078613281,0.0140905380249023,0.496,1.36,0.0,0.0,1.696,1.696,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,866.232,0
14,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058317184448242,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0113248825073242,0.0109672546386718,0.0134468078613281,0.0140905380249023,0.496,1.36,0.0,0.0,1.696,1.696,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059265716403138,0.0080347061157226,0.00762939453125,0.00762939453125,0.0045299530029296,0.0088214874267578,0.0088214874267578,0.0071525573730468,0.0113248825073242,0.0109672546386718,0.0134468078613281,0.0140905380249023,0.496,1.36,0.0,0.0,1.696,1.696,4.52,3.504,128.832,0.0117301940917968,0.0213623046875,0.0,0.0068187713623046,0.0093936920166015,183.464,0
16,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064951358455242,0.0088214874267578,0.0083446502685546,0.0083446502685546,0.0040490748518604,0.013589859008789,0.013589859008789,0.0047683715820312,0.0113248825073242,0.0109672546386718,0.0134468078613281,0.0140905380249023,0.496,1.36,0.0,0.0,1.696,1.696,0.0,0.0,118.448,0.0,0.0,0.0,0.0,0.0,6542.064,0
17,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059876111474367,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0066757202148437,0.0085830688476562,0.0085830688476562,0.0079631805419921,0.0113248825073242,0.0109672546386718,0.0134468078613281,0.0140905380249023,0.496,1.36,0.0,0.0,1.696,1.696,0.0,0.0,118.448,0.0,0.0,0.0,0.0,0.0,8.472,0
18,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058734416961669,0.0078916549682617,0.00762939453125,0.00762939453125,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0113248825073242,0.0109672546386718,0.0134468078613281,0.0140905380249023,0.496,1.36,0.0,0.0,1.696,1.696,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.005887746810913,0.0078678131103515,0.0064373016357421,0.0064373016357421,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0113248825073242,0.0109672546386718,0.0134468078613281,0.0140905380249023,0.496,1.36,0.0,0.0,1.696,1.696,3.744,4.232,112.0,0.011301040649414,0.0214099884033203,0.0,0.0062942504882812,0.0078678131103515,0.0,0
20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058245658874511,0.00762939453125,0.0061988830566406,0.0061988830566406,0.0,0.0159740447998046,0.0159740447998046,0.0,0.0113248825073242,0.0109672546386718,0.0134468078613281,0.0140905380249023,0.496,1.36,0.0,0.0,1.696,1.696,3.744,4.232,112.0,0.0123977661132812,0.0233173370361328,0.0,0.0066757202148437,0.0085830688476562,0.0,0
21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058841705322265,0.0081300735473632,0.0078678131103515,0.0078678131103515,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0113248825073242,0.0109672546386718,0.0134468078613281,0.0140905380249023,0.496,1.36,0.0,0.0,1.696,1.696,8.264,7.736,112.0,0.0096559524536132,0.0216484069824218,0.0,0.006413459777832,0.0090599060058593,0.0,0
22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.005930810425412,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0088214874267578,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,0
23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058892947524341,0.0081062316894531,0.0102519989013671,0.0102519989013671,0.0052452087402343,0.0112056732177734,0.0112056732177734,0.0052452087402343,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,0
24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058869224282639,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0085830688476562,0.0119209289550781,0.0119209289550781,0.0085830688476562,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,0
25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006365544587663,0.0088214874267578,0.0083446502685546,0.0083446502685546,0.0041323570051276,0.0138282775878906,0.0138282775878906,0.0047683715820312,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,143.152,0.0101566314697265,0.0187397003173828,0.0,0.005960464477539,0.0078201293945312,3280.808,0
26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064183230423808,0.0088214874267578,0.0081062316894531,0.0081062316894531,0.0041533207547837,0.0100135803222656,0.0100135803222656,0.0050067901611328,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,117.192,0.0100612640380859,0.0184059143066406,0.0,0.0057697296142578,0.0073909759521484,2080.888,0
27,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.005878210067749,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0052452087402343,0.0121593475341796,0.0121593475341796,0.0063896179199218,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,8.264,7.736,112.0,0.0105619430541992,0.0233411788940429,0.0,0.005960464477539,0.0079870223999023,14.336,0
28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058627128601074,0.0078678131103515,0.0080108642578125,0.00762939453125,0.0,0.011444091796875,0.0131607055664062,0.0,0.0,0.0,0.0,0.0,1.344,2.208,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059059010216252,0.0078678131103515,0.0061988830566406,0.0061988830566406,0.0090599060058593,0.0109672546386718,0.0109672546386718,0.0090599060058593,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,0
30,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058896470778059,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0046888987223307,0.0109672546386718,0.0109672546386718,0.005340576171875,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,118.448,0.0,0.0,0.0,0.0,0.0,14.6,0
31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059782569088152,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0042915344238281,0.0066757202148437,0.0066757202148437,0.0042915344238281,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,113.256,0.0109195709228515,0.0205039978027343,0.0,0.006103515625,0.0078201293945312,1.192,0
32,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058960914611816,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,112.0,0.0103950500488281,0.0193119049072265,0.0,0.0065803527832031,0.0088691711425781,0.0,0
33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0056982040405273,0.00762939453125,0.0073909759521484,0.0073909759521484,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,8.264,7.736,112.0,0.0102043151855468,0.0249147415161132,0.0,0.0061273574829101,0.008392333984375,0.0,0
34,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.005885362625122,0.0076532363891601,0.0069141387939453,0.0069141387939453,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060093402862548,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0145435333251953,0.0145435333251953,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0069083519352292,0.0090599060058593,0.0081062316894531,0.0081062316894531,0.0039909071135289,0.013589859008789,0.013589859008789,0.0047683715820312,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,143.848,0.0,0.0,0.0,0.0,0.0,8075.12,0
37,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006190579922045,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0041405359903971,0.0164508819580078,0.0164508819580078,0.0050306320190429,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,113.256,0.0115394592285156,0.0200271606445312,0.0,0.0064373016357421,0.0083446502685546,305.84,0
38,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059616389532981,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0046730041503906,0.0193119049072265,0.0193119049072265,0.0064849853515625,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,123.64,0.0106334686279296,0.0196456909179687,0.0,0.0058650970458984,0.0075817108154296,246.952,0
39,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059807300567626,0.0078916549682617,0.0071525573730468,0.0071525573730468,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,8.264,7.736,112.0,0.0104427337646484,0.0253677368164062,0.0,0.0066518783569335,0.0092983245849609,0.0,0
40,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059497356414794,0.0081300735473632,0.0073909759521484,0.0073909759521484,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
41,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.005958080291748,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0,0.0143051147460937,0.0143051147460937,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
42,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058567523956298,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0,0.0147819519042968,0.0147819519042968,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
43,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060090971230274,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0095367431640625,0.0154972076416015,0.0154972076416015,0.0095367431640625,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,113.256,0.01068115234375,0.0194549560546875,0.0,0.0060081481933593,0.0075340270996093,1.192,0
44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060375650130694,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0061988830566406,0.0090599060058593,0.0090599060058593,0.0061988830566406,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,113.256,0.0110626220703125,0.0197887420654296,0.0,0.006723403930664,0.0088214874267578,1.192,0
45,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060631497071521,0.0081062316894531,0.0061988830566406,0.0061988830566406,0.0059008598327636,0.0126361846923828,0.0126361846923828,0.0079870223999023,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,8.264,7.736,118.448,0.010538101196289,0.0233888626098632,0.0,0.0059366226196289,0.0083684921264648,30.368,0
46,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060790922583603,0.0084877014160156,0.0092983245849609,0.0092983245849609,0.0039938974071527,0.0092983245849609,0.0092983245849609,0.0047683715820312,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,137.96,0.0,0.0,0.0,0.0,0.0,4546.616,0
47,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060434958234948,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0047683715820312,0.0128746032714843,0.0128746032714843,0.00762939453125,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,117.192,0.0,0.0,0.0,0.0,0.0,163.768,0
48,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062593773229798,0.0085830688476562,0.00762939453125,0.00762939453125,0.0040688357510409,0.0083446502685546,0.0083446502685546,0.0047683715820312,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,117.192,0.0,0.0,0.0,0.0,0.0,1700.544,0
49,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060968731173235,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0043275221338811,0.0112056732177734,0.0112056732177734,0.005960464477539,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,117.192,0.0107288360595703,0.0198841094970703,0.0,0.0063419342041015,0.0080585479736328,513.032,0
50,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062519961064404,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.0040180966168102,0.0119209289550781,0.0119209289550781,0.0047683715820312,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,118.448,0.0091075897216796,0.0159740447998046,0.0,0.0065803527832031,0.0082015991210937,5046.216,0
51,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061068204369875,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.004362704148933,0.0083446502685546,0.0083446502685546,0.0057220458984375,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,8.792,7.208,118.448,0.009775161743164,0.0214576721191406,0.0,0.0058809916178385,0.0070095062255859,662.264,0
52,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060466256472143,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0053644180297851,0.0078678131103515,0.0078678131103515,0.0058412551879882,0.0147819519042968,0.0141859054565429,0.0190496444702148,0.0208854675292968,0.496,1.36,0.0,0.0,1.696,1.696,0.0,0.0,115.52,0.0,0.0,0.0,0.0,0.0,3.168,0
53,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059414858841777,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.004887580871582,0.0131130218505859,0.0131130218505859,0.008392333984375,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,117.192,0.0,0.0,0.0,0.0,0.0,174.608,0
54,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058162212371826,0.00762939453125,0.0061988830566406,0.0061988830566406,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
55,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059557433175568,0.0083208084106445,0.0071525573730468,0.0071525573730468,0.0042500703231148,0.0071525573730468,0.0071525573730468,0.0050067901611328,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,122.384,0.0100135803222656,0.0186920166015625,0.0,0.0057697296142578,0.0073909759521484,424.8,0
56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0057196617126464,0.00762939453125,0.0088214874267578,0.0088214874267578,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,112.0,0.011301040649414,0.0218391418457031,0.0,0.006103515625,0.0077724456787109,0.0,0
57,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006162112032003,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0045299530029296,0.0102519989013671,0.0102519989013671,0.0045299530029296,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,8.264,7.736,113.256,0.0101089477539062,0.0231742858886718,0.0,0.0060081481933593,0.0085830688476562,1.192,0
58,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062675010867235,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0040719101020881,0.00762939453125,0.00762939453125,0.0047683715820312,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,134.024,0.0,0.0,0.0,0.0,0.0,4068.288,0
59,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.005960464477539,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0040531158447265,0.0131130218505859,0.0131130218505859,0.0040531158447265,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,0
60,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058245658874511,0.0078678131103515,0.008392333984375,0.00762939453125,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,1.344,2.208,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
61,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.005950927734375,0.0078916549682617,0.0069141387939453,0.0069141387939453,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,112.0,0.0107288360595703,0.0200271606445312,0.0,0.0064373016357421,0.0078678131103515,0.0,0
62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058495998382568,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,112.0,0.0100612640380859,0.0185966491699218,0.0,0.0074386596679687,0.01068115234375,0.0,0
63,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0067373601401724,0.0092029571533203,0.0071525573730468,0.0071525573730468,0.0040991847733577,0.0092983245849609,0.0092983245849609,0.0047683715820312,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,8.264,7.736,137.96,0.0098943710327148,0.0225067138671875,0.0,0.0061511993408203,0.008392333984375,4769.248,0
64,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060340065268141,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0042063849312918,0.0095367431640625,0.0095367431640625,0.0050783157348632,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,269.2,0
65,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.005831172810265,0.00762939453125,0.0064373016357421,0.0064373016357421,0.0069141387939453,0.0133514404296875,0.0133514404296875,0.0069141387939453,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,0
66,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060719637135368,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0042915344238281,0.0073909759521484,0.0073909759521484,0.0042915344238281,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,0
67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058293342590332,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,112.0,0.0104427337646484,0.0193119049072265,0.0,0.0066757202148437,0.0087738037109375,0.0,0
68,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059700012207031,0.0081300735473632,0.0088214874267578,0.0088214874267578,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,112.0,0.0108718872070312,0.0192165374755859,0.0,0.0061988830566406,0.0078201293945312,0.0,0
69,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0057516999505645,0.00762939453125,0.0081062316894531,0.0081062316894531,0.00762939453125,0.0092983245849609,0.0092983245849609,0.00762939453125,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,8.264,7.736,117.192,0.010228157043457,0.0248193740844726,0.0,0.0061988830566406,0.0082015991210937,22.864,0
70,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058394759448606,0.0078678131103515,0.0061988830566406,0.0061988830566406,0.005960464477539,0.0133514404296875,0.0133514404296875,0.005960464477539,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,117.192,0.0,0.0,0.0,0.0,0.0,6.072,0
71,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060715721648873,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0044362157837957,0.0078678131103515,0.0078678131103515,0.0055789947509765,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,10.776,11.312,135.92,0.0089963277180989,0.0161647796630859,0.0,0.0062783559163411,0.0087261199951171,870.424,0
72,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063475995960802,0.008559226989746,0.0088214874267578,0.0088214874267578,0.0049386705671037,0.0126361846923828,0.0126361846923828,0.0057935714721679,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,115.84,0.0,0.0,0.0,0.0,0.0,67.664,0
73,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059070871837103,0.0081062316894531,0.005960464477539,0.005960464477539,0.0071525573730468,0.0078678131103515,0.0078678131103515,0.0071525573730468,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,113.256,0.0107765197753906,0.020456314086914,0.0,0.005960464477539,0.0076770782470703,1.192,0
