time_seconds,a1_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_c_retransmissions_dl_count,e2_du_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,a1_retransmissions_dl_count,a1_retransmissions_ul_count,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,f1_c_packet_loss_ul_percentage,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_c_packet_loss_dl_percentage,a1_packet_loss_dl_percentage,f1_c_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_dl_ms,f1_c_latency_mean_dl_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,a1_latency_p90_dl_ms,a1_latency_mean_dl_ms,f1_u_throughput_dl_kbps,F-node
48,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066626724319078,0.0083446502685546,0.0042915344238281,0.0042915344238281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.448,7.008,113.256,33.33333333333333,8.264,7.736,20.0,0.0,1291.460204124451,1123.2690811157229,-888.3374452590942,-1052.789807319641,0.0061988830566406,0.0086069107055664,0.0262022018432617,0.0109195709228515,1.192,0
49,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067865848541259,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.096,5.728,112.0,25.0,3.744,4.232,40.0,0.0,1246.5744972229004,1067.0020580291748,-874.5177745819092,-1069.7932243347168,0.0069618225097656,0.0102519989013671,0.0214099884033203,0.0118732452392578,0.0,0
50,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066089630126953,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88,9.04,112.0,20.0,3.744,4.232,20.0,0.0,1224.8154401779177,1011.2543106079102,-889.9076223373413,-1137.8769874572754,0.0062465667724609,0.0078678131103515,0.0215053558349609,0.0112056732177734,0.0,0
51,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.00657320022583,0.0081300735473632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.576,6.864,112.0,20.0,8.264,7.736,20.0,0.0,1223.0032920837402,1068.745195865631,-842.8752422332764,-1011.4741921424866,0.0058889389038085,0.0081062316894531,0.0265836715698242,0.0110149383544921,0.0,0
52,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0065888090086687,0.0078678131103515,0.0045564439561631,0.007486343383789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.448,7.008,127.576,33.33333333333333,3.744,4.232,20.0,0.0,1286.377477645874,1122.0059990882874,-891.5733575820923,-1051.1808395385742,0.0063419342041015,0.0080585479736328,0.0252246856689453,0.0126838684082031,204.672,0
53,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066923264840349,0.0085830688476562,0.0052452087402343,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.096,5.728,113.256,25.0,3.744,4.232,40.0,0.0,1242.7690982818604,1067.351261774699,-876.4185905456543,-1067.3197110493977,0.0063896179199218,0.0081539154052734,0.0226497650146484,0.0116825103759765,1.192,0
54,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062653081334052,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88,9.04,113.256,20.0,8.264,7.736,20.0,0.0,1220.9184169769287,1011.9903087615968,-892.9372787475586,-1138.3709907531738,0.0063896179199218,0.0086545944213867,0.0272512435913085,0.0112533569335937,1.192,0
55,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006725975111419,0.0088214874267578,0.0040213267008463,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.576,6.864,138.096,20.0,3.744,4.232,20.0,0.0,1220.3217506408691,1069.0369606018066,-847.2848653793335,-1014.2236351966858,0.0062942504882812,0.0080585479736328,0.0205516815185546,0.0109672546386718,987.488,0
56,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067777301541608,0.0088214874267578,0.003911681094412,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.448,7.008,117.192,33.33333333333333,3.744,4.232,20.0,0.0,1441.6708946228027,1281.5222144126892,-895.9173679351807,-1052.059829235077,0.0064373016357421,0.0080108642578125,0.0255584716796875,0.0133514404296875,660.536,0
57,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067102909088134,0.0083684921264648,0.0040531158447265,0.0051021575927734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.728,112.0,25.0,8.264,7.736,25.0,0.0,1237.9867553710938,1067.0443375905354,-1042.2114849090576,-1227.5718053181963,0.005960464477539,0.0079870223999023,0.0274658203125,0.010991096496582,517.016,0
58,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067996506643767,0.0092983245849609,0.0038898548569254,0.0045299530029296,0.0081062316894531,0.0188350677490234,0.0188350677490234,0.0081062316894531,0.848,0.848,0.0,0.0,6.096,5.728,119.52,25.0,3.744,4.232,40.0,0.0,1237.1256828308103,1066.938877105713,-881.1124324798584,-1119.8724110921223,0.0064849853515625,0.0080108642578125,0.022125244140625,0.0117778778076171,7507.32,0
59,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067996506643767,0.0092983245849609,0.0038898548569254,0.0045299530029296,0.0121593475341796,0.0057220458984375,0.0057220458984375,0.0121593475341796,0.848,0.848,0.0,0.0,8.88,9.04,119.52,20.0,3.744,4.232,20.0,0.0,1216.7895793914795,1013.2545828819276,-897.4663496017456,-1136.567771434784,0.0057697296142578,0.007486343383789,0.0248908996582031,0.0124454498291015,7507.32,0
60,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062463295400439,0.0083446502685546,0.0052452087402343,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.576,6.864,113.256,20.0,8.264,7.736,20.0,0.0,1216.1061763763428,1059.279978275299,-852.6567459106445,-1013.294756412506,0.0063180923461914,0.0088453292846679,0.026869773864746,0.0108957290649414,1.192,0
61,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0064706802368164,0.0083684921264648,0.0052452087402343,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.448,7.008,112.696,33.33333333333333,3.744,4.232,20.0,0.0,1289.280652999878,1119.5067763328552,-879.8472881317139,-1042.133331298828,0.0066280364990234,0.0088214874267578,0.0271797180175781,0.0136375427246093,1.192,0
62,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0063473103093165,0.0085830688476562,0.0040201040414663,0.0046730041503906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.096,5.728,128.832,25.0,3.744,4.232,40.0,0.0,1249.8863220214844,1067.5876140594482,-869.3492889404297,-1061.3699754079182,0.0061511993408203,0.0078201293945312,0.0236034393310546,0.0122547149658203,731.144,0
63,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067884056129265,0.0088214874267578,0.0039225247637111,0.0046253204345703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.856,10.176,121.824,16.666666666666664,8.264,7.736,16.666666666666664,0.0,1205.4320812225342,1022.6438522338868,-837.9721164703369,-1080.531024932861,0.006413459777832,0.0088930130004882,0.0272274017333984,0.0113248825073242,6594.088,0
64,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006728172302246,0.0085830688476562,0.0039986201695033,0.0049114227294921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.728,112.0,25.0,4.272,3.704,25.0,0.0,1247.609281539917,1067.693471908569,-871.8164443969727,-1066.9302145640056,0.0057220458984375,0.005960464477539,0.022292137145996,0.0120401382446289,354.744,0
65,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067746639251708,0.0088453292846679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.448,7.008,112.0,33.33333333333333,3.744,4.232,20.0,0.0,1290.317988395691,1123.4588027000427,-890.479588508606,-1054.552972316742,0.0062465667724609,0.0080585479736328,0.0248908996582031,0.0128746032714843,0.0,0
66,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0065535455200802,0.0083446502685546,0.0050862630208333,0.0060558319091796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.096,5.728,117.192,25.0,8.792,7.208,40.0,0.0,1244.7909832000732,1066.6677157084148,-875.5764961242676,-1067.123254140218,0.0061988830566406,0.0083446502685546,0.0276565551757812,0.0109672546386718,31.096,0
67,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066638585939929,0.0088214874267578,0.004334883256392,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88,10.176,113.256,16.666666666666664,3.744,4.232,20.0,0.0,1202.805233001709,1023.4313011169434,-890.6696796417236,-1138.156771659851,0.0061988830566406,0.0079631805419921,0.0226497650146484,0.0116825103759765,109.944,0
68,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066091032589183,0.0085830688476562,0.0039363148236515,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.576,5.728,131.752,25.0,3.744,4.232,20.0,0.0,1244.413137435913,1067.6993529001873,-843.3077812194824,-1011.3964080810548,0.0062465667724609,0.0080108642578125,0.0226020812988281,0.0116348266601562,2213.552,0
69,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066757202148437,0.0088214874267578,0.0055233637491861,0.0063180923461914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.448,7.008,115.792,33.33333333333333,8.264,7.736,20.0,0.0,1285.018515586853,1122.012972831726,-892.5805807113647,-1051.4227747917175,0.0066280364990234,0.008392333984375,0.0271081924438476,0.0111818313598632,14.336,0
70,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0068038257200326,0.0088214874267578,0.0051498413085937,0.0060319900512695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.096,5.728,114.392,25.0,3.744,4.232,40.0,0.0,1241.7202472686768,1067.273775736491,-880.52077293396,-1070.3926881154375,0.0060081481933593,0.00762939453125,0.0220775604248046,0.0113487243652343,46.368,0
71,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0065950611930581,0.0088214874267578,0.0053814479282924,0.0066041946411132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88,9.04,115.224,20.0,3.744,4.232,20.0,0.0,1220.3389167785645,1012.3077630996704,-895.5880880355835,-1137.9666328430176,0.0067710876464843,0.008249282836914,0.0256061553955078,0.0125408172607421,39.504,0
72,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0064945220947265,0.0090837478637695,0.0055176871163504,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.576,6.864,115.24,20.0,8.264,7.736,20.0,0.0,1219.1691637039185,1069.4679617881775,-849.2181777954102,-1012.6069784164428,0.0064373016357421,0.0087499618530273,0.0284194946289062,0.0115633010864257,37.584,0
73,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067872194508414,0.0088214874267578,0.0062205574729225,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.448,7.008,114.392,33.33333333333333,3.744,4.232,20.0,0.0,1279.6924591064453,1120.2954649925232,-896.6860771179199,-1051.8009066581726,0.005960464477539,0.0076770782470703,0.0241756439208984,0.0123977661132812,25.832,0
74,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066957851447681,0.0083446502685546,0.0052005052566528,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.096,5.728,115.552,25.0,0.0,0.0,40.0,0.0,1237.7247333526611,1067.2890345255537,-882.1695804595947,-1066.708246866862,0.0,0.0,4359.045028686523,4359.045028686523,37.616,1
75,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006941285463843,0.0088214874267578,0.0055789947509765,0.0067710876464843,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.88,9.04,116.32,20.0,0.0,0.0,20.0,0.0,1216.525173187256,1008.3165168762208,-897.807765007019,-1136.59930229187,0.0,0.0,4359.02738571167,4359.02738571167,50.656,1
76,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0065824773051951,0.0085830688476562,0.0049173831939697,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.424,7.36,116.064,33.33333333333333,0.0,0.0,16.666666666666664,0.0,1215.7153844833374,1058.9919686317444,-841.5989398956299,-1004.4292449951172,0.0,0.0,4359.044694900513,4359.0357303619385,60.736,1
77,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0065600872039794,0.0088214874267578,0.0054732612941576,0.0063896179199218,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.6,6.512,115.24,20.0,0.0,0.0,25.0,0.0,1295.635199546814,1124.470055103302,-868.42942237854,-1061.0379378000896,0.0,0.0,4359.029221534729,4359.026074409485,58.424,1
78,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067611238849696,0.0088214874267578,0.0053473881312779,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.096,5.728,115.384,25.0,0.592,0.592,40.0,0.0,1250.1986980438232,1068.0207411448162,-869.2651271820068,-1066.9647057851157,1899.6627728144329,3612.59388923645,4359.022116661072,4359.018623828888,41.152,1
79,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066199705968448,0.0085830688476562,0.0053752552379261,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.856,10.176,115.64,16.666666666666664,0.0,0.0,16.666666666666664,0.0,1205.1502227783203,1022.617483139038,-837.2637271881104,-1079.924726486206,0.0,0.0,4359.034061431885,4359.034061431885,35.112,1
80,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006420695366551,0.0088214874267578,0.0050067901611328,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.6,5.728,115.64,25.0,0.592,1.184,25.0,0.0,1247.3544597625732,1067.3020680745442,-871.859884262085,-1067.3659642537434,851.0895172754923,2971.2073326110844,4359.027004241943,4359.025478363037,77.568,1
81,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006521519143783,0.0083446502685546,0.0055250914200492,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.448,7.008,116.656,33.33333333333333,1.184,1.184,20.0,0.0,1289.993405342102,1122.7685809135437,-890.746545791626,-1054.8270344734192,845.4768856366476,2959.498023986817,4359.038925170898,4359.025180339813,72.376,1
82,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066202465850527,0.0083446502685546,0.0052165985107421,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.096,5.728,116.064,25.0,1.184,1.776,40.0,0.0,1246.1915016174316,1068.0265426635742,-873.5764503479004,-1066.6439533233645,171.19043403201633,2359.838843345643,4359.028434753418,4359.019756317139,67.432,1
83,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066686032423332,0.0090599060058593,0.0056028366088867,0.007486343383789,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.88,10.176,115.008,16.666666666666664,3.28,4.296,20.0,0.0,1202.1253108978271,1023.2086658477784,-891.9820547103882,-1138.8990879058838,-957.8711668650308,614.417743682861,4359.022569656372,4359.017658233643,51.072,1
84,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0064681418499543,0.0083446502685546,0.005340576171875,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.576,5.728,114.808,25.0,1.12,0.592,20.0,0.0,1244.3315029144287,1067.6724116007488,-842.8033351898193,-1010.8522772789,-1193.7744617462158,512.0081901550293,4359.045314788818,4359.030246734619,49.088,1
85,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067031383514404,0.0088214874267578,0.0050749097551618,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.448,7.008,115.688,33.33333333333333,3.808,4.296,20.0,0.0,1284.994411468506,1122.2733855247498,-892.0069694519043,-1051.237404346466,-130.3417205810547,2681.696510314941,4359.021282196045,4359.015056065151,52.904,1
86,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0064515355807631,0.0085830688476562,0.0049954368954613,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.096,5.728,114.584,25.0,1.648,1.184,40.0,0.0,1240.9007549285889,1066.9360160827637,-877.7304649353027,-1067.3434734344482,852.6397148768107,2969.501686096192,4359.033823013306,4359.026034673055,50.616,1
87,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006392227476509,0.0090599060058593,0.0052452087402343,0.0062227249145507,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.88,9.04,115.016,20.0,2.704,1.12,20.0,0.0,1220.0436353683472,1012.0631456375122,-895.9134340286255,-1140.5733227729795,-150.3162384033203,1433.2115650177009,4359.033393859863,4359.025875727336,36.032,1
88,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0063346164061291,0.0085830688476562,0.004887580871582,0.0058650970458984,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.576,6.864,115.968,20.0,1.712,1.184,20.0,0.0,1219.5576906204224,1068.9837336540222,-849.4095325469971,-1013.1037831306458,349.9278823534648,2997.986197471619,4359.022665023804,4359.017038345337,42.208,1
89,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0063204529261825,0.0085830688476562,0.0053644180297851,0.0061511993408203,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.448,7.008,117.216,33.33333333333333,2.768,2.304,20.0,0.0,1280.739402770996,1120.9834814071655,-896.0623264312744,-1051.3456463813782,-164.1505893908049,2259.24367904663,4359.0306758880615,4359.021743138631,29.712,1
90,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0063499601760713,0.0088214874267578,0.0050378882366677,0.0056743621826171,0.0113248825073242,0.009775161743164,0.0116825103759765,0.0135183334350585,1.696,1.696,1.0,1.0,6.096,5.728,115.808,25.0,3.088,3.84,40.0,0.0,1237.3809814453125,1067.6637490590413,-881.51535987854,-1066.9442812601726,676.8453121185303,2656.781959533691,4359.027528762817,4359.017814908709,55.688,1
91,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062510741883842,0.0083446502685546,0.0049056428851503,0.0061511993408203,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.88,9.04,116.104,20.0,1.12,1.184,20.0,0.0,1215.787124633789,1007.7841877937316,-898.1108665466309,-1136.3747119903564,-170.23549477259317,1952.6487350463872,4359.022760391235,4359.0207894643145,132.28,1
92,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0068771839141845,0.0090599060058593,0.0053246815999348,0.0072717666625976,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.424,7.36,113.784,33.33333333333333,1.712,1.184,16.666666666666664,0.0,1216.0450458526611,1059.258759021759,-841.175127029419,-1004.1085243225098,-685.2487126986185,1945.620393753052,4359.0219259262085,4359.018206596375,76.48,1
93,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0065108436850172,0.0085830688476562,0.0051043250344016,0.0068187713623046,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.6,6.512,114.536,20.0,3.216,3.704,25.0,0.0,1295.6921815872192,1124.4782209396362,-868.7741279602051,-1061.9622071584065,-113.50788010491266,1228.810214996338,4359.018754959106,4359.014272689819,51.024,1
94,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066733360290527,0.0090599060058593,0.004876743663441,0.0059127807617187,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.096,5.728,113.784,25.0,3.296,1.712,40.0,0.0,1249.9722003936768,1067.6720142364502,-869.3901062011719,-1066.7319297790527,315.5190761272724,2868.6669826507577,4359.033274650574,4359.0211272239685,72.184,1
95,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069330234338741,0.0090599060058593,0.0048428773880004,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.856,10.176,115.6,16.666666666666664,3.808,4.888,16.666666666666664,0.0,1213.4446620941162,1026.419448852539,-838.0712509155273,-1080.3948402404783,-145.12353851681664,2054.054021835327,4359.012818336487,4359.011709690094,72.432,1
96,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062581911608947,0.0081062316894531,0.0055486505681818,0.0071048736572265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.448,6.224,115.344,40.0,1.648,0.592,20.0,0.0,1231.7898750305176,1061.0135396321614,-887.255072593689,-1052.4749159812927,-172.35887050628662,1535.5225801467896,4359.035420417786,4359.029412269592,53.024,1
97,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0065298222783786,0.0090599060058593,0.0048428773880004,0.0051259994506835,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.6,6.512,115.92,20.0,2.704,1.12,25.0,0.0,1290.3722524642944,1122.9930520057678,-873.3660697937012,-1066.9612089792888,-1024.5991434369769,410.0152492523197,4359.027695655823,4359.020352363586,40.816,1
98,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0068465275550956,0.0083446502685546,0.0053369081937349,0.005960464477539,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.096,5.728,114.584,25.0,3.144,3.232,40.0,0.0,1245.9280490875244,1067.6446755727131,-873.9779472351074,-1069.387912750244,-1480.2464909023709,0.009775161743164,4359.033393859863,4359.022045135498,31.896,1
99,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067682408574801,0.0090599060058593,0.0052054723103841,0.005960464477539,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.88,10.176,114.712,16.666666666666664,2.112,0.528,20.0,0.0,1202.81400680542,1023.439121246338,-891.5019989013672,-1138.5079622268677,0.0143051147460937,0.0143051147460937,4359.031915664673,4359.026193618774,45.728,1
100,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0063293608859996,0.0083446502685546,0.0055631001790364,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.576,5.728,114.968,25.0,1.12,0.592,20.0,0.0,1244.3344116210938,1067.6711400349934,-843.9702987670898,-1011.7690563201904,1868.1867917378745,3574.135184288025,4359.035658836365,4359.024107456207,41.544,1
101,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062795420784262,0.0083446502685546,0.0050902366638183,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.448,7.008,115.544,33.33333333333333,1.12,1.184,20.0,0.0,1445.0275182724,1282.007932662964,-891.7405843734741,-1050.439178943634,857.0930560429891,2970.224523544312,4359.01997089386,4359.017014503479,61.136,1
102,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0064966097399963,0.0088214874267578,0.0049727303641183,0.006103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.6,5.728,115.28,25.0,0.592,0.592,25.0,0.0,1241.3692951202393,1067.6411787668865,-1036.6043090820312,-1226.9049485524497,-170.43296496073404,1535.5154275894165,4359.015226364136,4359.015226364136,63.968,1
103,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067706131816503,0.0092983245849609,0.0051997956775483,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.096,5.728,115.088,25.0,2.768,1.712,40.0,0.0,1240.4428005218506,1067.374626795451,-879.8388481140137,-1123.6721674601238,309.6283215742845,2852.9578685760507,4359.02943611145,4359.019577503204,49.32,1
104,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006727652974648,0.0088214874267578,0.0053581438566509,0.0061511993408203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.856,10.176,115.648,16.666666666666664,1.184,1.776,16.666666666666664,0.0,1198.2495307922363,1024.8308658599854,-849.6867179870605,-1081.027603149414,-167.43016242980957,2360.138487815858,4359.019660949707,4359.018325805664,43.656,1
105,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006248701864214,0.0085830688476562,0.0052134195963541,0.0063896179199218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.448,6.224,114.968,40.0,2.688,3.704,20.0,0.0,1238.53120803833,1067.337115605672,-896.1083173751831,-1051.443874835968,-112.96844482421876,1228.8018226623535,4359.024429321289,4359.01665687561,38.072,1
106,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0068140029907226,0.0088691711425781,0.0051707029342651,0.005960464477539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.6,6.512,113.832,20.0,1.12,0.592,25.0,0.0,1278.9137363433838,1120.2057600021362,-882.1741580963135,-1067.0049985249836,-1193.443218866984,512.0226144790649,4359.0147495269775,4359.0147495269775,37.504,1
107,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066152259485045,0.0088214874267578,0.0049273173014322,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.096,5.728,114.648,25.0,3.024,3.248,40.0,0.0,1236.402988433838,1067.031462987264,-881.8591117858887,-1066.9361750284831,-1478.3084392547607,0.0108718872070312,4359.037637710571,4359.023292859395,46.936,1
