time_seconds,a1_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,f1_c_retransmissions_ul_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_mean_dl_ms,f1_u_latency_mean_ul_ms,f1_u_latency_p90_dl_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_c_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,f1_u_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,a1_retransmissions_ul_count,e2_du_throughput_ul_kbps,a1_retransmissions_dl_count,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,a1_packet_loss_dl_percentage,f1_u_throughput_ul_kbps,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,f1_u_throughput_dl_kbps,F-node
10,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0145912170410156,0.0069141387939453,0.0,0.0,0.0,0.0,0.0185966491699218,0.0194311141967773,0.0225782394409179,0.0263690948486328,0.0235557556152343,0.0,0.0,0.0,0.0,0.0,0.0,1.696,1.696,0.0,0.0,0.0,2.92,0.0,0.0,0.936,0
11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0145912170410156,0.0069141387939453,0.0,0.0,0.0,0.0,0.0185966491699218,0.0194311141967773,0.0225782394409179,0.0263690948486328,0.0235557556152343,0.0,0.0,0.0,0.0,0.0,0.0,1.696,1.696,0.0,0.0,0.0,2.92,0.0,0.0,0.936,0
12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0145912170410156,0.0069141387939453,0.0,0.0,0.0,0.0,0.0185966491699218,0.0194311141967773,0.0225782394409179,0.0263690948486328,0.0235557556152343,0.0113487243652343,0.0209331512451171,0.0,0.0,0.0,0.0,1.696,1.696,3.744,4.232,0.0,2.92,0.0061988830566406,0.0077724456787109,0.936,0
13,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0145912170410156,0.0069141387939453,0.0,0.0,0.0,0.0,0.0185966491699218,0.0194311141967773,0.0225782394409179,0.0263690948486328,0.0235557556152343,0.0107288360595703,0.0203132629394531,0.0,0.0,0.0,0.0,1.696,1.696,3.744,4.232,0.0,2.92,0.0058650970458984,0.0074386596679687,0.936,0
14,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0145912170410156,0.0069141387939453,0.0,0.0,0.0,0.0,0.0185966491699218,0.0194311141967773,0.0225782394409179,0.0263690948486328,0.0235557556152343,0.011610984802246,0.0262975692749023,0.0,0.0,0.0,0.0,1.696,1.696,8.264,7.736,0.0,2.92,0.0062942504882812,0.0084161758422851,0.936,0
15,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0145912170410156,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263690948486328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,0.0,0.0,0.936,0
16,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0145912170410156,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263690948486328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,0.0,0.0,0.936,0
17,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0145912170410156,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263690948486328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,0.0,0.0,0.936,0
18,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0145912170410156,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263690948486328,0.0,0.010538101196289,0.0198841094970703,0.0,0.0,0.0,0.0,0.0,0.0,3.744,4.232,0.0,2.92,0.0060081481933593,0.0075817108154296,0.936,0
19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0145912170410156,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263690948486328,0.0,0.0105857849121093,0.0200271606445312,0.0,0.0,0.0,0.0,0.0,0.0,3.744,4.232,0.0,2.92,0.0066280364990234,0.008249282836914,0.936,0
20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0145912170410156,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263690948486328,0.0,0.01068115234375,0.0236749649047851,0.0,0.0,0.0,0.0,0.0,0.0,8.264,7.736,0.0,2.92,0.0060319900512695,0.0081062316894531,0.936,0
21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0145912170410156,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263690948486328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,0.0,0.0,0.936,0
22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0145912170410156,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263690948486328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,0.0,0.0,0.936,0
23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0145912170410156,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263690948486328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,0.0,0.0,0.936,0
24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0145912170410156,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263690948486328,0.0,0.0108242034912109,0.0207424163818359,0.0,0.0,0.0,0.0,0.0,0.0,3.744,4.232,0.0,2.92,0.0064849853515625,0.0084877014160156,0.936,0
25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0145912170410156,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263690948486328,0.0,0.0105857849121093,0.020456314086914,0.0,0.0,0.0,0.0,0.0,0.0,3.744,4.232,0.0,2.92,0.0058174133300781,0.0075340270996093,0.936,0
26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0145912170410156,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263690948486328,0.0,0.0104904174804687,0.0238656997680664,0.0,0.0,0.0,0.0,0.0,0.0,8.264,7.736,0.0,2.92,0.0063657760620117,0.0089168548583984,0.936,0
27,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0145912170410156,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263690948486328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,0.0,0.0,0.936,0
28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0145912170410156,0.0069141387939453,0.0213384628295898,0.0315427780151367,0.0206232070922851,0.0273942947387695,0.0,0.0,0.0,0.0263690948486328,0.0,0.0,0.0,1.696,0.0,1.696,0.0,0.0,0.0,0.0,0.0,0.0,2.92,0.0,0.0,0.936,0
29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0145912170410156,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263690948486328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,0.0,0.0,0.936,0
30,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0145912170410156,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263690948486328,0.0,0.0104427337646484,0.0192165374755859,0.0,0.0,0.0,0.0,0.0,0.0,3.744,4.232,0.0,2.92,0.0069618225097656,0.0091075897216796,0.936,0
31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0145912170410156,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263690948486328,0.0,0.0109672546386718,0.0202178955078125,0.0,0.0,0.0,0.0,0.0,0.0,3.744,4.232,0.0,2.92,0.0071525573730468,0.0091552734375,0.936,0
32,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0145912170410156,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263690948486328,0.0,0.011301040649414,0.0279188156127929,0.0,0.0,0.0,0.0,0.0,0.0,8.264,7.736,0.0,2.92,0.0064373016357421,0.0082731246948242,0.936,0
33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0145912170410156,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263690948486328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,0.0,0.0,0.936,0
34,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0145912170410156,0.0069141387939453,0.0,0.0,0.0,0.0,0.0086047432639382,0.008399669940655,0.0113964080810546,0.0263690948486328,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.0,25.872,29.84,0.0,0.0,0.0,2.92,0.0,0.0,0.936,0
35,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.004940562778049,0.0075899865016464,0.0056982040405273,0.0,0.0,0.0,0.0,0.0089804331461588,0.0077486038208007,0.0078439712524414,0.0095367431640625,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,14.832,2.08,0.0,0.0,0.0,122.12,0.0,0.0,63.016,0
36,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061988830566406,0.0064639484181123,0.0061988830566406,0.0128746032714843,0.0128746032714843,0.0176429748535156,0.0176429748535156,0.0,0.0,0.0,0.0088453292846679,0.0,0.0104904174804687,0.0194072723388671,0.496,0.0,1.36,0.0,0.0,0.0,3.744,4.232,0.0,99.768,0.006723403930664,0.0089645385742187,10.376,0
37,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0046014785766601,0.0062208731197616,0.0064373016357421,0.00762939453125,0.00762939453125,0.0143051147460937,0.0143051147460937,0.0,0.0,0.0,0.0083446502685546,0.0,0.0102519989013671,0.0188827514648437,0.496,0.0,1.424,0.0,0.0,0.0,3.744,4.232,0.0,140.976,0.0062942504882812,0.008249282836914,286.8,0
38,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0042915344238281,0.0060090971230274,0.0042915344238281,0.0073909759521484,0.0073909759521484,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0083446502685546,0.0,0.009775161743164,0.0224828720092773,0.496,0.0,1.424,0.0,0.0,0.0,8.264,7.736,0.0,113.256,0.0058889389038085,0.0081300735473632,1.192,0
39,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0042915344238281,0.0062724251059157,0.0042915344238281,0.0090599060058593,0.0090599060058593,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0083446502685546,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,0
40,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0062819144025963,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.0085830688476562,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,0
41,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061047077178955,0.0,0.005960464477539,0.005960464477539,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0083446502685546,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
42,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0049613770984468,0.0060267564727038,0.0078678131103515,0.0090599060058593,0.0090599060058593,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.008249282836914,0.0,0.0115394592285156,0.0210285186767578,0.496,0.0,1.36,0.0,0.0,0.0,3.744,4.232,0.0,132.296,0.0064849853515625,0.0085830688476562,158.664,0
43,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062477588653564,0.0,0.0066757202148437,0.0066757202148437,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0085830688476562,0.0,0.0111103057861328,0.0216960906982421,0.496,0.0,1.424,0.0,0.0,0.0,3.744,4.232,0.0,112.0,0.0072956085205078,0.01068115234375,0.0,0
44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062167644500732,0.0,0.0069141387939453,0.0069141387939453,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0,0.0083684921264648,0.0,0.0107765197753906,0.0260114669799804,0.496,0.0,1.36,0.0,0.0,0.0,8.264,7.736,0.0,112.0,0.006413459777832,0.0086307525634765,0.0,0
45,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0050067901611328,0.0062166754879168,0.0050067901611328,0.00762939453125,0.00762939453125,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.0081062316894531,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,0
46,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0064373016357421,0.0061704151665986,0.0064373016357421,0.0064373016357421,0.0064373016357421,0.0150203704833984,0.0150203704833984,0.0,0.0,0.0,0.0085830688476562,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,0
47,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0044107437133789,0.0060113888342403,0.0063180923461914,0.0069141387939453,0.0069141387939453,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0078678131103515,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,134.496,0.0,0.0,364.016,0
48,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062334537506103,0.0,0.0064373016357421,0.0064373016357421,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0085830688476562,0.0,0.0102043151855468,0.0191211700439453,0.496,0.0,1.424,0.0,0.0,0.0,3.744,4.232,0.0,112.0,0.0059127807617187,0.0071048736572265,0.0,0
49,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062537193298339,0.0,0.0078678131103515,0.0078678131103515,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0083684921264648,0.0,0.0106334686279296,0.0190258026123046,0.496,0.0,1.36,0.0,0.0,0.0,3.744,4.232,0.0,112.0,0.0058650970458984,0.0071525573730468,0.0,0
50,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061237812042236,0.0,0.0071525573730468,0.0071525573730468,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0078916549682617,0.0,0.0113248825073242,0.0221490859985351,0.496,0.0,1.36,0.0,0.0,0.0,8.264,7.736,0.0,112.0,0.0066041946411132,0.0093936920166015,0.0,0
51,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.005958080291748,0.0,0.011444091796875,0.011444091796875,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0081062316894531,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
52,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.006219047812087,0.0087738037109375,0.0066757202148437,0.0066757202148437,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0085830688476562,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,14.488,0
53,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0045082785866477,0.0060437952430502,0.0064373016357421,0.00762939453125,0.00762939453125,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0082254409790039,0.0,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,0.0,0.0,0.0,137.36,0.0,0.0,98.264,0
54,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0063578287760416,0.0063629433660223,0.0085353851318359,0.0052452087402343,0.0052452087402343,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0087976455688476,0.0,0.0108718872070312,0.0208377838134765,0.496,0.0,1.36,0.0,0.0,0.0,3.744,4.232,0.0,118.448,0.0065803527832031,0.0091075897216796,22.072,0
55,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061070919036865,0.0,0.0073909759521484,0.0073909759521484,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0083446502685546,0.0,0.0107765197753906,0.020599365234375,0.496,0.0,1.424,0.0,0.0,0.0,3.744,4.232,0.0,112.0,0.0058650970458984,0.0073909759521484,0.0,0
56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062692165374755,0.0,0.0078678131103515,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0083684921264648,0.0,0.0102758407592773,0.0244617462158203,0.496,0.0,1.36,0.0,0.0,0.0,8.264,7.736,0.0,112.0,0.006270408630371,0.0084638595581054,0.0,0
57,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061583518981933,0.0,0.0064373016357421,0.0064373016357421,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0081062316894531,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
