time_seconds,a1_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,f1_c_retransmissions_ul_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,f1_c_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,f1_c_latency_p90_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,a1_retransmissions_ul_count,a1_retransmissions_dl_count,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,a1_packet_loss_dl_percentage,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,f1_u_throughput_dl_kbps,F-node
10,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069781915465397,0.009775161743164,0.00762939453125,0.00762939453125,0.0039027928587469,0.0047683715820312,0.0045299530029296,0.0047683715820312,0.0109672546386718,0.0109672546386718,0.009775161743164,0.009775161743164,0.496,1.36,0.0,0.0,0.848,0.848,7.736,8.264,115.16,0.0,0.0109672546386718,0.0273704528808593,0.0057697296142578,0.007939338684082,17721.544,0
11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061245247869208,0.0081062316894531,0.0102519989013671,0.0102519989013671,0.0047854014805385,0.0121593475341796,0.005650520324707,0.0121593475341796,0.0066757202148437,0.0066757202148437,0.0090599060058593,0.0090599060058593,0.496,1.36,0.0,0.0,0.848,0.848,4.232,3.744,118.448,0.0,0.0108718872070312,0.0216007232666015,0.0057220458984375,0.0072479248046875,98.128,0
12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062213085665561,0.0087976455688476,0.009775161743164,0.009775161743164,0.004210213358088,0.0,0.0052452087402343,0.0,0.0,0.0,0.0116825103759765,0.0116825103759765,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,118.448,0.0,0.0115871429443359,0.0224113464355468,0.0056266784667968,0.0070571899414062,1192.44,0
13,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062878452130218,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0045001506805419,0.0,0.0049829483032226,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.496,1.36,0.0,0.0,0.0,0.0,7.736,8.264,113.256,0.0,0.0105142593383789,0.0260353088378906,0.0056028366088867,0.0078916549682617,21.872,0
14,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060784934770942,0.0083208084106445,0.0104904174804687,0.0104904174804687,0.0041148492268153,0.0,0.0052213668823242,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,119.488,0.0,0.0107288360595703,0.0210762023925781,0.0060081481933593,0.0077247619628906,1244.784,0
15,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0058460235595703,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0123023986816406,0.0238418579101562,0.005960464477539,0.0075817108154296,0.0,0
16,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0065990013651328,0.0090360641479492,0.0145435333251953,0.0145435333251953,0.0039373023220445,0.0,0.0047683715820312,0.0,0.0,0.0,0.0107288360595703,0.0107288360595703,0.496,1.36,0.0,0.0,0.0,0.0,7.736,8.264,119.776,0.0,0.0101804733276367,0.0237703323364257,0.006103515625,0.0086307525634765,7284.888,0
17,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006147878086982,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0044550214494977,0.0,0.0063419342041015,0.0,0.0,0.0,0.0133514404296875,0.0133514404296875,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,114.424,0.0,0.0106334686279296,0.0207424163818359,0.0055313110351562,0.0070095062255859,284.248,0
18,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0065399868653552,0.0088214874267578,0.00762939453125,0.00762939453125,0.0039667516321569,0.0,0.0045299530029296,0.0,0.0,0.0,0.0088214874267578,0.0088214874267578,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,116.096,0.0,0.0107288360595703,0.0205516815185546,0.0058174133300781,0.0071525573730468,6979.912,0
19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066544749949238,0.0092983245849609,0.0126361846923828,0.0126361846923828,0.0039829458281347,0.0,0.0047683715820312,0.0,0.0,0.0,0.0088214874267578,0.0088214874267578,0.496,1.36,0.0,0.0,0.0,0.0,7.736,8.264,118.448,0.0,0.0103950500488281,0.0244379043579101,0.0059843063354492,0.0085830688476562,5962.48,0
20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060138417713677,0.0081062316894531,0.00762939453125,0.00762939453125,0.0040233135223388,0.0,0.0049829483032226,0.0,0.0,0.0,0.0104904174804687,0.0104904174804687,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,113.256,0.0,0.0104427337646484,0.0195980072021484,0.0060558319091796,0.0076770782470703,327.6,0
21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061011314392089,0.0085830688476562,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.0,0.0095367431640625,0.0095367431640625,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0113487243652343,0.0216007232666015,0.006103515625,0.0075817108154296,0.0,0
22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0063597862356402,0.009012222290039,0.0071525573730468,0.0071525573730468,0.0038955859857229,0.0,0.0045299530029296,0.0,0.0,0.0,0.0061988830566406,0.0061988830566406,0.496,1.36,0.0,0.0,0.0,0.0,7.736,8.264,125.224,0.0,0.011301040649414,0.0280380249023437,0.0058174133300781,0.0083446502685546,14687.368,0
23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066970711323752,0.0090599060058593,0.0131130218505859,0.0131130218505859,0.0039696088297112,0.0,0.0047683715820312,0.0,0.0,0.0,0.0095367431640625,0.0095367431640625,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,117.192,0.0,0.0111103057861328,0.0209808349609375,0.006103515625,0.0077724456787109,2118.392,0
24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061404705047607,0.0083446502685546,0.00762939453125,0.00762939453125,0.0045299530029296,0.0,0.0051021575927734,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.010538101196289,0.0201702117919921,0.0056266784667968,0.0071048736572265,13.36,0
25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062534465125544,0.0083446502685546,0.0102519989013671,0.0102519989013671,0.0045299530029296,0.0,0.0045299530029296,0.0,0.0,0.0,0.0143051147460937,0.0143051147460937,0.496,1.36,0.0,0.0,0.0,0.0,7.736,8.264,113.256,0.0,0.0111341476440429,0.0267744064331054,0.0061273574829101,0.0078916549682617,1.192,0
26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061918707454905,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0044107437133789,0.0,0.0063180923461914,0.0,0.0,0.0,0.0126361846923828,0.0126361846923828,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,124.512,0.0,0.0104904174804687,0.0201225280761718,0.0061988830566406,0.008249282836914,389.552,0
27,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061386882668674,0.0085830688476562,0.00762939453125,0.00762939453125,0.0053942203521728,0.0,0.006723403930664,0.0,0.0,0.0,0.011444091796875,0.011444091796875,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,118.448,0.0,0.0105857849121093,0.0203609466552734,0.0069618225097656,0.0095844268798828,38.896,0
28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0065808272480371,0.0085830688476562,0.0069141387939453,0.008249282836914,0.004181990752349,0.0,0.0054836273193359,0.0,0.0,0.0,0.0115633010864257,0.0128030776977539,1.344,2.208,0.0,0.0,0.0,0.0,7.736,8.264,114.264,0.0,0.01068115234375,0.0263214111328125,0.0060796737670898,0.0079870223999023,372.664,0
29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066125392913818,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0044618334089006,0.0,0.0048637390136718,0.0,0.0,0.0,0.0119209289550781,0.0119209289550781,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0105857849121093,0.0206470489501953,0.0056743621826171,0.0074386596679687,45.272,0
30,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006767054695395,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.0038492289238072,0.0,0.0045299530029296,0.0,0.0,0.0,0.0119209289550781,0.0119209289550781,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,121.824,0.0,0.0116825103759765,0.0224590301513671,0.0072002410888671,0.0111579895019531,9011.632,0
31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061488151550292,0.0083446502685546,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.0,0.011444091796875,0.011444091796875,0.496,1.36,0.0,0.0,0.0,0.0,7.736,8.264,112.0,0.0,0.0116586685180664,0.0282049179077148,0.0061511993408203,0.0081062316894531,0.0,0
32,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060312818772722,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0084638595581054,0.0,0.0089406967163085,0.0,0.0,0.0,0.0092983245849609,0.0092983245849609,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,116.544,0.0,0.010538101196289,0.0203609466552734,0.0056743621826171,0.0072956085205078,4.192,0
33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059865600434108,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0045299530029296,0.0,0.0045299530029296,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,113.256,0.0,0.0116825103759765,0.0221729278564453,0.0059127807617187,0.0073909759521484,1.192,0
34,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062890313751068,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.005960464477539,0.0,0.005960464477539,0.0,0.0,0.0,0.013589859008789,0.013589859008789,0.496,1.36,0.0,0.0,0.0,0.0,7.736,8.264,113.256,0.0,0.0112771987915039,0.0259399414062499,0.0060558319091796,0.0081300735473632,1.192,0
35,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060725212097167,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.013589859008789,0.013589859008789,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0104427337646484,0.01983642578125,0.0056743621826171,0.0073909759521484,0.0,0
36,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060093402862548,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0107288360595703,0.0107288360595703,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0105857849121093,0.020456314086914,0.0056743621826171,0.0071525573730468,0.0,0
37,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062179565429687,0.0085830688476562,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.496,1.36,0.0,0.0,0.0,0.0,7.736,8.264,112.0,0.0,0.0111579895019531,0.0281572341918945,0.0059366226196289,0.0081062316894531,0.0,0
38,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0064916981076731,0.0088214874267578,0.0083446502685546,0.0083446502685546,0.0038603722391539,0.0,0.0045299530029296,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,143.152,0.0,0.0110626220703125,0.0205039978027343,0.0061988830566406,0.0080585479736328,11401.048,0
39,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061351473968808,0.0083446502685546,0.0092983245849609,0.0092983245849609,0.0039943277019343,0.0,0.0049591064453124,0.0,0.0,0.0,0.0133514404296875,0.0133514404296875,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,118.448,0.0,0.0111579895019531,0.0217914581298828,0.005960464477539,0.0078201293945312,784.072,0
40,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060577297685158,0.0083446502685546,0.0107288360595703,0.0107288360595703,0.0042915344238281,0.0,0.0042915344238281,0.0,0.0,0.0,0.0085830688476562,0.0085830688476562,0.496,1.36,0.0,0.0,0.0,0.0,7.736,8.264,113.256,0.0,0.0109672546386718,0.0271081924438476,0.005960464477539,0.008392333984375,1.192,0
41,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059853738813257,0.0081062316894531,0.0100135803222656,0.0100135803222656,0.0042915344238281,0.0,0.0042915344238281,0.0,0.0,0.0,0.0154972076416015,0.0154972076416015,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,113.256,0.0,0.0114917755126953,0.0211715698242187,0.0062942504882812,0.0080585479736328,1.192,0
42,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060164928436279,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.0045299530029296,0.0,0.0045299530029296,0.0133514404296875,0.0133514404296875,0.0152587890625,0.0152587890625,0.496,1.36,0.0,0.0,0.848,0.848,4.232,3.744,112.0,0.0,0.0119686126708984,0.0231266021728515,0.0057697296142578,0.0073432922363281,0.0,0
43,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062012672424316,0.0081062316894531,0.0104904174804687,0.0104904174804687,0.0,0.0128746032714843,0.0,0.0128746032714843,0.0054836273193359,0.0054836273193359,0.0069141387939453,0.0069141387939453,0.496,1.36,0.0,0.0,0.848,0.848,7.736,8.264,112.0,0.0,0.010848045349121,0.0270366668701171,0.0057458877563476,0.0077009201049804,0.0,0
44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059747695922851,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0166893005371093,0.0166893005371093,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0102519989013671,0.0197410583496093,0.0061988830566406,0.0078201293945312,0.0,0
45,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061595324173714,0.0084638595581054,0.0069141387939453,0.0069141387939453,0.0039471520317925,0.0,0.0046968460083007,0.0,0.0,0.0,0.0154972076416015,0.0154972076416015,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,143.152,0.0,0.0108242034912109,0.0206947326660156,0.0057697296142578,0.0073432922363281,2551.264,0
46,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059438582083479,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.0061988830566406,0.0,0.0061988830566406,0.0,0.0,0.0,0.0064373016357421,0.0064373016357421,0.496,1.36,0.0,0.0,0.0,0.0,7.208,8.792,113.256,0.0,0.0107721848921342,0.0290870666503906,0.0061988830566406,0.0086784362792968,1.192,0
47,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060079109609423,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0066757202148437,0.0,0.0066757202148437,0.0,0.0,0.0,0.0085830688476562,0.0085830688476562,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,113.256,0.0,0.012063980102539,0.0239849090576171,0.0064373016357421,0.0081062316894531,1.192,0
48,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061322661007151,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0058809916178385,0.0,0.0082254409790039,0.0,0.0,0.0,0.0116825103759765,0.0116825103759765,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,124.384,0.0,0.0111579895019531,0.0218868255615234,0.0066757202148437,0.0092506408691406,19.392,0
49,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059843063354492,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,0.496,1.36,0.0,0.0,0.0,0.0,7.736,8.264,112.0,0.0,0.0105619430541992,0.0262975692749023,0.0056982040405273,0.0079154968261718,0.0,0
50,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059640407562255,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0124454498291015,0.0237464904785156,0.0074386596679687,0.008249282836914,0.0,0
51,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059187412261962,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.01068115234375,0.0202178955078125,0.0058174133300781,0.0073909759521484,0.0,0
52,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060558319091796,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0,0.0057220458984375,0.0057220458984375,0.496,1.36,0.0,0.0,0.0,0.0,7.736,8.264,112.0,0.0,0.010991096496582,0.0277519226074218,0.0062227249145507,0.0082015991210937,0.0,0
53,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062395886677067,0.0083446502685546,0.0085830688476562,0.0085830688476562,0.003973642985026,0.0,0.0047683715820312,0.0,0.0,0.0,0.0133514404296875,0.0133514404296875,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,134.024,0.0,0.0109672546386718,0.020456314086914,0.0069141387939453,0.0102043151855468,2222.736,0
54,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060221449059633,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0073909759521484,0.0,0.0073909759521484,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,113.256,0.0,0.0112056732177734,0.0212669372558593,0.0059127807617187,0.0075817108154296,1.192,0
55,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061810906253643,0.0083446502685546,0.0092983245849609,0.0092983245849609,0.0047683715820312,0.0,0.0047683715820312,0.0,0.0,0.0,0.0104904174804687,0.0104904174804687,0.496,1.36,0.0,0.0,0.0,0.0,7.736,8.264,113.256,0.0,0.0101804733276367,0.0237703323364257,0.0057458877563476,0.0083684921264648,1.192,0
56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060684052272815,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0090599060058593,0.0,0.0090599060058593,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,115.624,0.0,0.0105857849121093,0.0202178955078125,0.0057220458984375,0.0073432922363281,3.336,0
57,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0066137781330183,0.0089883804321289,0.0088214874267578,0.0088214874267578,0.0038992828542371,0.0,0.0045299530029296,0.0,0.0,0.0,0.0104904174804687,0.0104904174804687,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,132.768,0.0,0.0108718872070312,0.0210762023925781,0.0056743621826171,0.0071048736572265,11228.008,0
58,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0064479770945079,0.0088214874267578,0.0131130218505859,0.0131130218505859,0.0040029224596525,0.0,0.0047683715820312,0.0,0.0,0.0,0.0145435333251953,0.0145435333251953,0.496,1.36,0.0,0.0,0.0,0.0,18.52,19.568,117.192,0.0,0.0107930256770207,0.0255107879638671,0.0063876310984293,0.0092983245849609,2824.744,0
59,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060939788818359,0.0083684921264648,0.0073909759521484,0.0073909759521484,0.0039884599588685,0.0,0.0050067901611328,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0115871429443359,0.0231266021728515,0.0058650970458984,0.007486343383789,626.68,0
60,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062143031637466,0.0088214874267578,0.0065565109252929,0.0068426132202148,0.0050067901611328,0.0,0.0050067901611328,0.0,0.0,0.0,0.0115633010864257,0.0149011611938476,1.344,2.208,0.0,0.0,0.0,0.0,4.232,3.744,113.256,0.0,0.0109195709228515,0.0211715698242187,0.0058174133300781,0.0073432922363281,1.192,0
61,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061775321391091,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0069141387939453,0.0,0.0069141387939453,0.0,0.0,0.0,0.0121593475341796,0.0121593475341796,0.496,1.36,0.0,0.0,0.0,0.0,7.736,8.264,113.256,0.0,0.011444091796875,0.0279426574707031,0.006270408630371,0.0084161758422851,1.192,0
62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0058999702111998,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0045299530029296,0.0,0.0045299530029296,0.0,0.0,0.0,0.0109672546386718,0.0109672546386718,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,113.256,0.0,0.010538101196289,0.0202655792236328,0.0056743621826171,0.0073909759521484,1.192,0
63,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0064547468976276,0.0085830688476562,0.00762939453125,0.00762939453125,0.0040970088048958,0.0,0.0050067901611328,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,137.96,0.0,0.0133514404296875,0.0264167785644531,0.0061988830566406,0.0077247619628906,2411.08,0
64,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062191486358642,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0043937138148716,0.0,0.0057697296142578,0.0,0.0,0.0,0.0066757202148437,0.0066757202148437,0.496,1.36,0.0,0.0,0.0,0.0,7.736,8.264,112.0,0.0,0.0114202499389648,0.028395652770996,0.0066041946411132,0.0088214874267578,343.896,0
65,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0063051091562403,0.0085830688476562,0.0121593475341796,0.0121593475341796,0.0039541721343994,0.0,0.0047683715820312,0.0,0.0,0.0,0.0069141387939453,0.0069141387939453,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,122.16,0.0,0.0105857849121093,0.0207424163818359,0.0055313110351562,0.0072002410888671,4215.312,0
66,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0070742706754314,0.0092983245849609,0.0081062316894531,0.0081062316894531,0.0039230369488041,0.0,0.0047683715820312,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,117.192,0.0,0.0110626220703125,0.0210762023925781,0.0059127807617187,0.007486343383789,13742.128,0
67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0063281747239146,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0041318595956224,0.0,0.0050067901611328,0.0,0.0,0.0,0.0123977661132812,0.0123977661132812,0.496,1.36,0.0,0.0,0.0,0.0,7.736,8.264,113.256,0.0,0.0112056732177734,0.028085708618164,0.0058174133300781,0.0079870223999023,1092.328,0
68,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061929522462152,0.0088214874267578,0.00762939453125,0.00762939453125,0.0066757202148437,0.0,0.0066757202148437,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,113.256,0.0,0.0123500823974609,0.0244140625,0.0060558319091796,0.00762939453125,1.192,0
69,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.00610609947167,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0061194101969401,0.0,0.0077724456787109,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.496,1.36,0.0,0.0,0.0,0.0,4.232,3.744,123.64,0.0,0.0111579895019531,0.0212669372558593,0.0056743621826171,0.0071048736572265,11.704,0
70,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059260657770716,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.005960464477539,0.0,0.005960464477539,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.496,1.36,0.0,0.0,0.0,0.0,7.736,8.264,117.192,0.0,0.0111341476440429,0.0281095504760742,0.005960464477539,0.0081300735473632,5.256,0
