time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_c_latency_mean_ul_ms,a1_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_u_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,a1_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061146655485997,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.0,0.0069141387939453,0.0104904174804687,0.0104904174804687,0.007033348083496,0.0,0.0048423635548558,0.009012222290039,0.0061988830566406,0.0090360641479492,0.0,0.0,0.496,1.424,1.696,1.696,0.0,115.16,0.0,0.0,216.264,0
23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059901185296661,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0065803527832031,0.0069141387939453,0.0150203704833984,0.0150203704833984,0.007033348083496,0.0089168548583984,0.0046124825110802,0.009012222290039,0.0057220458984375,0.0090360641479492,0.0110626220703125,0.0210285186767578,0.496,1.424,1.696,1.696,3.744,115.864,4.232,0.0,130.8,0
24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058377143180016,0.00762939453125,0.0066757202148437,0.0066757202148437,0.0063776969909667,0.0069141387939453,0.0112056732177734,0.0112056732177734,0.007033348083496,0.0077724456787109,0.0055101182725694,0.009012222290039,0.0063896179199218,0.0090360641479492,0.0104109446207682,0.0182390213012695,0.496,1.424,1.696,1.696,4.272,118.016,3.704,0.0,28.456,0
25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059994140473922,0.0080823898315429,0.0071525573730468,0.0071525573730468,0.006866455078125,0.0069141387939453,0.0088214874267578,0.0088214874267578,0.007033348083496,0.0089645385742187,0.0047206878662109,0.009012222290039,0.0054836273193359,0.0090360641479492,0.0111738840738932,0.0274181365966796,0.496,1.424,1.696,1.696,12.008,118.448,11.968,0.0,28.824,0
26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060088563673567,0.0078439712524414,0.0083446502685546,0.0083446502685546,0.0060558319091796,0.0069141387939453,0.00762939453125,0.00762939453125,0.007033348083496,0.00762939453125,0.0047168216189822,0.009012222290039,0.005960464477539,0.0090360641479492,0.0107765197753906,0.020599365234375,0.496,1.424,1.696,1.696,3.744,115.648,4.232,0.0,191.0,0
27,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060245172301335,0.0081062316894531,0.009775161743164,0.009775161743164,0.0067710876464843,0.0,0.0162124633789062,0.0162124633789062,0.0,0.0086307525634765,0.0053346157073974,0.0,0.0069618225097656,0.0,0.0111579895019531,0.0284433364868164,0.496,1.424,0.0,0.0,8.264,114.392,7.736,0.0,47.84,0
28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060245172301335,0.0081062316894531,0.0084638595581054,0.0097036361694335,0.0,0.0,0.0095367431640625,0.0108718872070312,0.0,0.0,0.0053346157073974,0.0,0.0069618225097656,0.0,0.0,0.0,1.344,2.208,0.0,0.0,0.0,114.392,0.0,0.0,47.84,0
29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060245172301335,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.0060081481933593,0.0,0.0083446502685546,0.0083446502685546,0.0,0.00762939453125,0.0053346157073974,0.0,0.0069618225097656,0.0,0.0118255615234375,0.0220298767089843,0.496,1.36,0.0,0.0,3.744,114.392,4.232,0.0,47.84,0
30,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060245172301335,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0060558319091796,0.0,0.011444091796875,0.011444091796875,0.0,0.0075817108154296,0.0053346157073974,0.0,0.0069618225097656,0.0,0.011301040649414,0.0216007232666015,0.496,1.36,0.0,0.0,3.744,114.392,4.232,0.0,47.84,0
31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058964117249446,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0065008799235026,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0092506408691406,0.0083446502685546,0.0,0.0083446502685546,0.0,0.0120162963867187,0.0291824340820312,0.496,1.36,0.0,0.0,12.008,113.256,11.968,0.0,1.192,0
32,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060532480625096,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0060558319091796,0.0,0.0083446502685546,0.0083446502685546,0.0,0.00762939453125,0.004887580871582,0.0,0.0066518783569335,0.0,0.01068115234375,0.0201702117919921,0.496,1.424,0.0,0.0,3.744,123.64,4.232,0.0,128.688,0
33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058216835135844,0.00762939453125,0.0069141387939453,0.0069141387939453,0.0059843063354492,0.0,0.0073909759521484,0.0073909759521484,0.0,0.008392333984375,0.0047683715820312,0.0,0.0047683715820312,0.0,0.0108957290649414,0.0260114669799804,0.496,1.36,0.0,0.0,8.264,113.256,7.736,0.0,1.192,0
34,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059676170349121,0.0083446502685546,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
35,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060665607452392,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0069141387939453,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0087261199951171,0.0,0.0,0.0,0.0,0.0120162963867187,0.0227928161621093,0.496,1.36,0.0,0.0,3.744,112.0,4.232,0.0,0.0,0
36,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061440467834472,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0063419342041015,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0082969665527343,0.0,0.0,0.0,0.0,0.0124931335449218,0.0238895416259765,0.496,1.36,0.0,0.0,3.744,112.0,4.232,0.0,0.0,0
37,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006117820739746,0.0081062316894531,0.0100135803222656,0.0100135803222656,0.0065167744954427,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0086307525634765,0.0,0.0,0.0,0.0,0.011142094930013,0.0284194946289062,0.496,1.36,0.0,0.0,12.008,112.0,11.968,0.0,0.0,0
38,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059331827495821,0.0078678131103515,0.00762939453125,0.00762939453125,0.0067710876464843,0.0,0.0119209289550781,0.0119209289550781,0.0,0.008249282836914,0.0059008598327636,0.0,0.0079631805419921,0.0,0.0110626220703125,0.0205516815185546,0.496,1.36,0.0,0.0,3.744,117.192,4.232,0.0,40.176,0
39,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060442650672232,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.006413459777832,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0084161758422851,0.0058412551879882,0.0,0.0066995620727539,0.0,0.0113964080810546,0.0273942947387695,0.496,1.424,0.0,0.0,8.264,115.552,7.736,0.0,8.272,0
40,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063023916104944,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0041295897285893,0.0,0.0048160552978515,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,127.856,0.0,0.0,1320.104,0
41,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061241548452804,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0072002410888671,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0089168548583984,0.0050067901611328,0.0,0.0050067901611328,0.0,0.0114917755126953,0.0219345092773437,0.496,1.392,0.0,0.0,3.744,113.256,4.232,0.0,1.192,0
42,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060009956359863,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.006103515625,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0078201293945312,0.0,0.0,0.0,0.0,0.0112056732177734,0.0214099884033203,0.496,1.36,0.0,0.0,3.744,112.0,4.232,0.0,0.0,0
43,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059807300567626,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0065962473551432,0.0,0.0159740447998046,0.0159740447998046,0.0,0.0089645385742187,0.0,0.0,0.0,0.0,0.0113805135091145,0.0275611877441406,0.496,1.36,0.0,0.0,12.008,112.0,11.968,0.0,0.0,0
44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060242001372988,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.005960464477539,0.0,0.0143051147460937,0.0143051147460937,0.0,0.0062942504882812,0.0078678131103515,0.0,0.008249282836914,0.0,0.0118414560953776,0.0213384628295898,0.496,1.424,0.0,0.0,4.272,120.24,3.704,0.0,9.728,0
45,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061883127748085,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0052452087402343,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0057220458984375,0.0063896179199218,0.0,0.0082015991210937,0.0,0.0119805335998535,0.0237703323364257,0.496,1.424,0.0,0.0,3.216,122.872,3.704,0.0,28.648,0
46,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006704047174737,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0066359837849934,0.0,0.0119209289550781,0.0119209289550781,0.0,0.008702278137207,0.0047065593578197,0.0,0.0056266784667968,0.0,0.01068909962972,0.0188350677490234,0.496,1.424,0.0,0.0,5.048,118.448,4.032,0.0,158.312,0
47,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060129165649414,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0059127807617187,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0073432922363281,0.0042915344238281,0.0,0.0042915344238281,0.0,0.01068115234375,0.0205516815185546,0.496,1.392,0.0,0.0,3.744,112.696,4.232,0.0,1.192,0
48,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058726884832429,0.0078678131103515,0.0104904174804687,0.0104904174804687,0.0059008598327636,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0064611434936523,0.0061988830566406,0.0,0.0061988830566406,0.0,0.011761983235677,0.0224113464355468,0.496,1.36,0.0,0.0,4.272,113.256,3.704,0.0,1.192,0
49,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061380863189697,0.0083446502685546,0.00762939453125,0.00762939453125,0.0066995620727539,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0091552734375,0.0,0.0,0.0,0.0,0.0120878219604492,0.0309228897094726,0.496,1.36,0.0,0.0,8.264,112.0,7.736,0.0,0.0,0
50,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060892105102539,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0065326690673828,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0086784362792968,0.0,0.0,0.0,0.0,0.0120162963867187,0.0229358673095703,0.496,1.36,0.0,0.0,3.744,112.0,4.232,0.0,0.0,0
51,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060045719146728,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0064849853515625,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0081062316894531,0.0,0.0,0.0,0.0,0.0120162963867187,0.0232696533203125,0.496,1.36,0.0,0.0,3.744,112.0,4.232,0.0,0.0,0
