time_seconds,a1_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,f1_c_retransmissions_ul_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,f1_c_latency_mean_dl_ms,a1_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,a1_retransmissions_ul_count,e2_du_throughput_ul_kbps,a1_retransmissions_dl_count,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,a1_throughput_ul_kbps,a1_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061345100402832,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0065326690673828,0.0,0.0,0.008392333984375,0.0,0.0069141387939453,0.0069141387939453,0.0118255615234375,0.022745132446289,0.496,0.0,1.36,0.0,0.0,0.0,3.744,112.0,4.232,0.0,0.0,0
32,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0057375431060791,0.0074148178100585,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.005960464477539,0.0,0.0,0.0082254409790039,0.0,0.005960464477539,0.005960464477539,0.0100135803222656,0.022435188293457,0.496,0.0,1.36,0.0,0.0,0.0,8.264,112.0,7.736,0.0,0.0,0
33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059330463409423,0.0081062316894531,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
34,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060486793518066,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
35,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060209587438782,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,0
36,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060221449059633,0.0078678131103515,0.0104904174804687,0.0104904174804687,0.0,0.005960464477539,0.005960464477539,0.0060558319091796,0.0,0.0,0.0078201293945312,0.0,0.0069141387939453,0.0069141387939453,0.0103950500488281,0.0194072723388671,0.496,0.0,1.36,0.0,0.0,0.0,3.744,113.256,4.232,0.0,1.192,0
37,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059853738813257,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0,0.0064373016357421,0.0064373016357421,0.0057697296142578,0.0,0.0,0.0073909759521484,0.0,0.0071525573730468,0.0071525573730468,0.0102043151855468,0.0191211700439453,0.496,0.0,1.36,0.0,0.0,0.0,3.744,113.256,4.232,0.0,1.192,0
38,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062162436327887,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0,0.0039060772088346,0.0045299530029296,0.0063180923461914,0.0,0.0,0.0083446502685546,0.0,0.0100135803222656,0.0100135803222656,0.0100135803222656,0.0219583511352539,0.496,0.0,1.36,0.0,0.0,0.0,8.264,143.152,7.736,0.0,5842.8,0
39,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.007096807755048,0.0092983245849609,0.0085830688476562,0.0085830688476562,0.0,0.0038715453650392,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,0.0,117.192,0.0,0.0,26842.592,0
40,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0072320302327473,0.009775161743164,0.0092983245849609,0.0092983245849609,0.0,0.003951535698804,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0154972076416015,0.0154972076416015,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,0.0,117.192,0.0,0.0,20885.928,0
41,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006694698808205,0.0092983245849609,0.0083446502685546,0.0083446502685546,0.0,0.0039832839548913,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,0.0,117.192,0.0,0.0,8731.432,0
42,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060363788509843,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0047683715820312,0.0058174133300781,0.0056266784667968,0.0,0.0,0.0070095062255859,0.0,0.009775161743164,0.009775161743164,0.0109195709228515,0.0204086303710937,0.496,0.0,1.424,0.0,0.0,0.0,3.744,113.256,4.232,0.0,91.04,0
43,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060529851201754,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0,0.0045299530029296,0.0045299530029296,0.0056743621826171,0.0,0.0,0.0072479248046875,0.0,0.0085830688476562,0.0085830688476562,0.0102519989013671,0.0194072723388671,0.496,0.0,1.424,0.0,0.0,0.0,3.744,113.256,4.232,0.0,1.192,0
44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006133644141961,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0083446502685546,0.0083446502685546,0.0060319900512695,0.0,0.0,0.0079154968261718,0.0,0.0083446502685546,0.0083446502685546,0.0097990036010742,0.0225067138671875,0.496,0.0,1.36,0.0,0.0,0.0,8.264,113.256,7.736,0.0,1.192,0
45,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006086133383765,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0039935111999511,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,127.576,0.0,0.0,2123.456,0
46,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061150824669564,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.0,0.0042091716419566,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,0.0,120.032,0.0,0.0,518.008,0
47,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062692165374755,0.0086069107055664,0.0083446502685546,0.0083446502685546,0.0,0.003998344008987,0.0051736831665039,0.0,0.0,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,0.0,112.0,0.0,0.0,735.088,0
48,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059901185296661,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0039192668178625,0.0048637390136718,0.0058174133300781,0.0,0.0,0.0071048736572265,0.0,0.0128746032714843,0.0128746032714843,0.0100612640380859,0.0191211700439453,0.496,0.0,1.424,0.0,0.0,0.0,3.744,117.192,4.232,0.0,609.784,0
49,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006084394927072,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0,0.0053048133850097,0.0061273574829101,0.0066280364990234,0.0,0.0,0.0086307525634765,0.0,0.0090599060058593,0.0090599060058593,0.0117301940917968,0.0220775604248046,0.496,0.0,1.424,0.0,0.0,0.0,3.744,116.288,4.232,0.0,17.76,0
50,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063269009143848,0.0088214874267578,0.0102519989013671,0.0102519989013671,0.0,0.0039683985831168,0.0047683715820312,0.0059843063354492,0.0,0.0,0.0081539154052734,0.0,0.0081062316894531,0.0081062316894531,0.009918212890625,0.0220537185668945,0.496,0.0,1.424,0.0,0.0,0.0,8.264,121.688,7.736,0.0,4019.936,0
51,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062498880262991,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.009775161743164,0.0042319297790527,0.004887580871582,0.0,0.0099658966064453,0.0144243240356445,0.0,0.0217676162719726,0.0078678131103515,0.0078678131103515,0.0,0.0,0.496,0.0,1.424,0.0,1.696,1.696,0.0,113.256,0.0,0.0,137.952,0
52,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006363759586467,0.0088214874267578,0.0102519989013671,0.0102519989013671,0.0,0.005960464477539,0.005960464477539,0.0,0.0,0.0,0.0,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,0.0,114.808,0.0,0.0,2.52,0
53,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060427188873291,0.0078916549682617,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
54,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059866905212402,0.00762939453125,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0,0.0060081481933593,0.0,0.0,0.0075817108154296,0.0,0.0817775726318359,0.0817775726318359,0.0100612640380859,0.0187873840332031,0.496,0.0,1.36,0.0,0.0,0.0,3.744,112.0,4.232,0.0,0.0,0
55,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059885137221392,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0060081481933593,0.0075817108154296,0.0055789947509765,0.0,0.0,0.0072479248046875,0.0,0.0071525573730468,0.0071525573730468,0.0109672546386718,0.0215053558349609,0.496,0.0,1.36,0.0,0.0,0.0,3.744,127.104,4.232,0.0,16.68,0
56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062131170016616,0.0085830688476562,0.009775161743164,0.009775161743164,0.0,0.005960464477539,0.005960464477539,0.006270408630371,0.0,0.0,0.0083684921264648,0.0,0.0069141387939453,0.0069141387939453,0.0107526779174804,0.0248908996582031,0.496,0.0,1.424,0.0,0.0,0.0,8.264,113.256,7.736,0.0,1.192,0
57,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059794430709003,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,0
58,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059521613429434,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,0
59,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.005878210067749,0.0078678131103515,0.0072717666625976,0.0075578689575195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008702278137207,0.0093698501586914,0.0,0.0,1.344,0.0,2.208,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
60,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061738491058349,0.0081300735473632,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0056743621826171,0.0,0.0,0.0072479248046875,0.0,0.0116825103759765,0.0116825103759765,0.0099658966064453,0.0185489654541015,0.496,0.0,1.36,0.0,0.0,0.0,3.744,112.0,4.232,0.0,0.0,0
61,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062572956085205,0.0083446502685546,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0056743621826171,0.0,0.0,0.0071048736572265,0.0,0.0126361846923828,0.0126361846923828,0.0104904174804687,0.0200271606445312,0.496,0.0,1.36,0.0,0.0,0.0,3.744,112.0,4.232,0.0,0.0,0
62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061730445899399,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.0,0.0062942504882812,0.0088691711425781,0.0056982040405273,0.0,0.0,0.0078916549682617,0.0,0.0057220458984375,0.0057220458984375,0.0096797943115234,0.0224828720092773,0.496,0.0,1.36,0.0,0.0,0.0,8.264,125.432,7.736,0.0,34.552,0
63,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060679865818397,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0,0.0055432319641113,0.0068902969360351,0.0,0.0,0.0,0.0,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.496,0.0,1.392,0.0,0.0,0.0,0.0,123.632,0.0,0.0,15.712,0
64,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061178442292612,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0043353255914182,0.0060081481933593,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,0.0,123.256,0.0,0.0,460.76,0
65,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061704151665986,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0042057618862245,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1590.544,0
66,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060737133026123,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0057697296142578,0.0,0.0,0.0071525573730468,0.0,0.0078678131103515,0.0078678131103515,0.0109195709228515,0.0205039978027343,0.496,0.0,1.424,0.0,0.0,0.0,3.744,112.0,4.232,0.0,0.0,0
67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060808658599853,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0057220458984375,0.0,0.0,0.0071525573730468,0.0,0.011444091796875,0.011444091796875,0.0103950500488281,0.0193119049072265,0.496,0.0,1.36,0.0,0.0,0.0,3.744,112.0,4.232,0.0,0.0,0
68,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061655044555664,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0061690807342529,0.0,0.0,0.0085115432739257,0.0,0.0119209289550781,0.0119209289550781,0.0093258344210111,0.0195503234863281,0.496,0.0,1.36,0.0,0.0,0.0,19.568,112.0,18.52,0.0,0.0,0
69,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059235095977783,0.0081062316894531,0.0061988830566406,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
70,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059187412261962,0.0076532363891601,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
71,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060043524746871,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,1.192,0
72,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060660329031113,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0085830688476562,0.0085830688476562,0.0063419342041015,0.0,0.0,0.0085353851318359,0.0,0.0107288360595703,0.0107288360595703,0.0105857849121093,0.0188350677490234,0.496,0.0,1.36,0.0,0.0,0.0,3.744,113.256,4.232,0.0,1.192,0
73,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059652091258793,0.00762939453125,0.0078678131103515,0.0078678131103515,0.0,0.00762939453125,0.00762939453125,0.0056266784667968,0.0,0.0,0.0070571899414062,0.0,0.0085830688476562,0.0085830688476562,0.009918212890625,0.0185489654541015,0.496,0.0,1.36,0.0,0.0,0.0,3.744,113.256,4.232,0.0,1.192,0
