time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
59,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061930394640155,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0,0.0109672546386718,0.0,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,132.768,0.0040428902171804,0.0047683715820312,4067.096,0
60,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006061288254771,0.0078678131103515,0.0055789947509765,0.0050067901611328,0.0,0.0149011611938476,0.0,0.0174760818481445,0.0067591667175292,0.0,0.0,0.0092983245849609,0.0107288360595703,0.0233650207519531,1.344,2.208,0.0,0.0,0.0,15.544,14.52,113.256,0.0104904174804687,0.0104904174804687,1.192,0
61,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060731498756218,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0,0.0138282775878906,0.0,0.0138282775878906,0.0061511993408203,0.0,0.0,0.0077724456787109,0.0110626220703125,0.0206470489501953,0.496,1.36,0.0,0.0,0.0,4.232,3.744,113.256,0.0052452087402343,0.0052452087402343,1.192,0
62,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061023526075409,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0,0.0100135803222656,0.0,0.0100135803222656,0.0064373016357421,0.0,0.0,0.0090599060058593,0.0110626220703125,0.0272750854492187,0.496,1.36,0.0,0.0,0.0,11.968,12.008,134.024,0.00403560487564,0.0047683715820312,1647.576,0
63,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067219805361619,0.0090599060058593,0.0090599060058593,0.0090599060058593,0.0,0.0121593475341796,0.0,0.0121593475341796,0.0072479248046875,0.0,0.0,0.0102519989013671,0.0114917755126953,0.0215530395507812,0.496,1.424,0.0,0.0,0.0,4.232,3.744,117.192,0.0041159286715153,0.0050067901611328,3390.872,0
64,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005803108215332,0.00762939453125,0.0066757202148437,0.0066757202148437,0.0,0.0100135803222656,0.0,0.0100135803222656,0.0065565109252929,0.0,0.0,0.0088930130004882,0.010848045349121,0.0247955322265625,0.496,1.424,0.0,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,0
65,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060784816741943,0.0078916549682617,0.0071525573730468,0.0071525573730468,0.0,0.0078678131103515,0.0,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
66,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006105899810791,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0,0.009775161743164,0.0,0.009775161743164,0.006103515625,0.0,0.0,0.0079631805419921,0.0112533569335937,0.0213146209716796,0.496,1.36,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,0
67,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006032820364729,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0,0.0138282775878906,0.0,0.0138282775878906,0.0062942504882812,0.0,0.0,0.0080585479736328,0.0116825103759765,0.021219253540039,0.496,1.36,0.0,0.0,0.0,4.232,3.744,113.256,0.0052452087402343,0.0052452087402343,1.192,0
68,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061075485760892,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0,0.0081062316894531,0.0,0.0081062316894531,0.0064055124918619,0.0,0.0,0.0092029571533203,0.0123341878255208,0.0303268432617187,0.496,1.36,0.0,0.0,0.0,11.968,12.008,113.256,0.0052452087402343,0.0052452087402343,1.192,0
69,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061268853669119,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0131130218505859,0.0,0.0131130218505859,0.0066280364990234,0.0,0.0,0.009012222290039,0.0112533569335937,0.0210762023925781,0.496,1.36,0.0,0.0,0.0,4.232,3.744,118.448,0.0065962473551432,0.008249282836914,24.056,0
70,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060837443281964,0.0080108642578124,0.0073909759521484,0.0073909759521484,0.0,0.0133514404296875,0.0,0.0133514404296875,0.0065088272094726,0.0,0.0,0.0091552734374999,0.010991096496582,0.0249624252319335,0.496,1.424,0.0,0.0,0.0,7.736,8.264,139.296,0.0046193599700927,0.0058889389038085,166.848,0
71,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065393115750592,0.0088214874267578,0.0104904174804687,0.0104904174804687,0.0,0.0095367431640625,0.0,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,114.584,0.00443020645453,0.0055551528930664,721.728,0
72,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006420612335205,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0077486038208007,0.0104904174804687,0.0105142593383789,0.0104904174804687,0.0069141387939453,0.0066757202148437,0.0066757202148437,0.0087261199951171,0.0114917755126953,0.0218868255615234,0.496,1.424,0.0,1.696,1.696,4.232,3.744,112.0,0.0046816739169034,0.0052213668823242,53.2,0
73,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059722673774945,0.00762939453125,0.0078678131103515,0.0078678131103515,0.0,0.0145435333251953,0.0,0.0145435333251953,0.0073432922363281,0.0,0.0,0.0096321105957031,0.0116348266601562,0.0223636627197265,0.496,1.392,0.0,0.0,0.0,4.232,3.744,122.384,0.0039806237091889,0.0046014785766601,1665.136,0
74,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074240240720239,0.0100135803222656,0.0081062316894531,0.0081062316894531,0.0,0.0090599060058593,0.0,0.0090599060058593,0.0060717264811197,0.0,0.0,0.0088214874267578,0.0130176544189453,0.0256538391113281,0.496,1.424,0.0,0.0,0.0,11.968,12.008,118.448,0.0038934869775343,0.0045299530029296,34436.056,0
75,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068073842062878,0.0095367431640625,0.0071525573730468,0.0071525573730468,0.0,0.0109672546386718,0.0,0.0109672546386718,0.005960464477539,0.0,0.0,0.0074386596679687,0.0119209289550781,0.0222206115722656,0.496,1.424,0.0,0.0,0.0,4.232,3.744,113.256,0.0085830688476562,0.0085830688476562,1.192,0
76,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061205963590251,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0126361846923828,0.0,0.0126361846923828,0.006413459777832,0.0,0.0,0.0086069107055664,0.0113487243652343,0.0286102294921875,0.496,1.36,0.0,0.0,0.0,7.736,8.264,113.256,0.0066757202148437,0.0066757202148437,1.192,0
77,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062441825866699,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0,0.011444091796875,0.0,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
78,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068592090232699,0.009775161743164,0.0104904174804687,0.0104904174804687,0.0,0.0081062316894531,0.0,0.0081062316894531,0.0063419342041015,0.0,0.0,0.0082015991210937,0.0121116638183593,0.0225543975830078,0.496,1.424,0.0,0.0,0.0,4.232,3.744,132.768,0.0039149379360105,0.0045299530029296,17103.392,0
79,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074123268696799,0.0100135803222656,0.0102519989013671,0.0102519989013671,0.0,0.0090599060058593,0.0,0.0090599060058593,0.005960464477539,0.0,0.0,0.0073909759521484,0.0110149383544921,0.0207901000976562,0.496,1.424,0.0,0.0,0.0,4.232,3.744,117.192,0.003881747668615,0.0045299530029296,33800.224,0
80,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065076351165771,0.0090599060058593,0.0078678131103515,0.0078678131103515,0.0,0.0140666961669921,0.0,0.0140666961669921,0.0064032418387276,0.0,0.0,0.0083446502685546,0.0108778476715087,0.0270605087280273,0.496,1.424,0.0,0.0,0.0,11.44,12.536,112.0,0.0,0.0,0.0,0
81,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061597397078329,0.0085830688476562,0.0102519989013671,0.0102519989013671,0.0,0.0090599060058593,0.0,0.0090599060058593,0.0063419342041015,0.0,0.0,0.007486343383789,0.0115394592285156,0.0219345092773437,0.496,1.36,0.0,0.0,0.0,4.232,3.744,113.256,0.0050067901611328,0.0050067901611328,1.192,0
82,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059960493400915,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0,0.0126361846923828,0.0,0.0126361846923828,0.0065088272094726,0.0,0.0,0.0086069107055664,0.0111341476440429,0.0283241271972656,0.496,1.36,0.0,0.0,0.0,7.736,8.264,113.256,0.005960464477539,0.005960464477539,1.192,0
83,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061087347381743,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0,0.0078678131103515,0.0,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,113.256,0.0047683715820312,0.0047683715820312,1.192,0
84,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058698654174804,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0,0.0107288360595703,0.0,0.0107288360595703,0.0061511993408203,0.0,0.0,0.0078201293945312,0.0113964080810546,0.0214576721191406,0.496,1.36,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,0
85,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061464309692382,0.0083684921264648,0.0083446502685546,0.0083446502685546,0.0,0.0073909759521484,0.0,0.0073909759521484,0.0071048736572265,0.0,0.0,0.0083446502685546,0.0109195709228515,0.0207424163818359,0.496,1.36,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,0
86,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072879698670026,0.0098943710327148,0.0090599060058593,0.0090599060058593,0.0,0.0085830688476562,0.0,0.0085830688476562,0.0062942504882812,0.0,0.0,0.0087261199951171,0.0108718872070312,0.0266075134277343,0.496,1.424,0.0,0.0,0.0,11.968,12.008,141.568,0.0039015974953909,0.0045299530029296,17401.64,0
87,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072664289332147,0.009775161743164,0.0088214874267578,0.0088214874267578,0.0,0.0131130218505859,0.0,0.0131130218505859,0.0075817108154296,0.0,0.0,0.0093460083007812,0.0107288360595703,0.0201225280761718,0.496,1.424,0.0,0.0,0.0,4.232,3.744,117.192,0.0039164836590106,0.0047683715820312,19509.744,0
88,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069424657538385,0.0095367431640625,0.00762939453125,0.00762939453125,0.0,0.0107288360595703,0.0,0.0107288360595703,0.0066280364990234,0.0,0.0,0.009918212890625,0.0107526779174804,0.0260114669799804,0.496,1.424,0.0,0.0,0.0,7.736,8.264,118.448,0.0039488265547529,0.0047683715820312,8364.392,0
89,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006103990089834,0.0078678131103515,0.0085830688476562,0.0085830688476562,0.0,0.0112056732177734,0.0,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.392,0.0,0.0,0.0,0.0,0.0,113.256,0.0054836273193359,0.0063419342041015,7.256,0
90,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006208325376605,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.0,0.0147819519042968,0.0,0.0147819519042968,0.0062465667724609,0.0,0.0,0.0077247619628906,0.012063980102539,0.0233650207519531,0.496,1.424,0.0,0.0,0.0,4.232,3.744,116.096,0.0049046107700892,0.0054836273193359,28.296,0
91,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061726570129394,0.0083446502685546,0.0055789947509765,0.0050067901611328,0.0,0.0071525573730468,0.0,0.0079154968261718,0.006103515625,0.0,0.0,0.0079631805419921,0.0109672546386718,0.0207424163818359,1.344,2.208,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,0
92,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060057640075683,0.0081062316894531,0.005960464477539,0.005960464477539,0.0,0.0104904174804687,0.0,0.0104904174804687,0.0061137335641043,0.0,0.0,0.0085115432739257,0.0111907720565795,0.0276565551757812,0.496,1.36,0.0,0.0,0.0,11.44,12.536,112.0,0.0,0.0,0.0,0
93,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060749988929898,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0,0.009775161743164,0.0,0.009775161743164,0.0063896179199218,0.0,0.0,0.0083446502685546,0.011301040649414,0.0211715698242187,0.496,1.36,0.0,0.0,0.0,4.232,3.744,132.768,0.0039423811492196,0.0045299530029296,2320.408,0
94,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076839579871637,0.0104904174804687,0.0107288360595703,0.0107288360595703,0.0,0.0107288360595703,0.0,0.0107288360595703,0.0063657760620117,0.0,0.0,0.0086307525634765,0.0113487243652343,0.0249624252319335,0.496,1.424,0.0,0.0,0.0,7.736,8.264,117.192,0.7745489735520962,0.0047683715820312,58044.784,1
95,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074145817520594,0.0100135803222656,0.0092983245849609,0.0092983245849609,0.0,0.0133514404296875,0.0,0.0133514404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,0.0,118.448,21.118777138846266,21.30279541015625,63.752,1
96,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065777561452129,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.0,0.0116825103759765,0.0,0.0116825103759765,0.0063419342041015,0.0,0.0,0.0078678131103515,0.0113964080810546,0.0220775604248046,0.496,1.424,0.0,0.0,0.0,4.232,3.744,118.448,21.008968353271484,21.008968353271484,1.192,1
97,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060601020926859,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0,0.0107288360595703,0.0,0.0107288360595703,0.0060081481933593,0.0,0.0,0.0076770782470703,0.0112533569335937,0.0209331512451171,0.496,1.36,0.0,0.0,0.0,4.232,3.744,113.256,21.00825309753418,21.00825309753418,1.192,1
98,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060606002807617,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0107288360595703,0.0,0.0107288360595703,0.0065326690673828,0.0,0.0,0.0088214874267578,0.0108083089192708,0.0264167785644531,0.496,1.36,0.0,0.0,0.0,11.968,12.008,112.0,0.0,0.0,0.0,1
99,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061309337615966,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0,0.0140666961669921,0.0,0.0140666961669921,0.0062465667724609,0.0,0.0,0.0079154968261718,0.0107288360595703,0.0208377838134765,0.496,1.36,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
100,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061368942260742,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0,0.0143051147460937,0.0,0.0143051147460937,0.0060319900512695,0.0,0.0,0.0077009201049804,0.0104665756225585,0.024724006652832,0.496,1.36,0.0,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,1
101,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064093892167254,0.0085830688476562,0.00762939453125,0.00762939453125,0.0,0.0073909759521484,0.0,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,135.8,21.208433523064567,21.44954204559326,6347.592,1
102,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075736449132511,0.0095367431640625,0.009775161743164,0.009775161743164,0.0,0.011444091796875,0.0,0.011444091796875,0.0061511993408203,0.0,0.0,0.0079154968261718,0.0108242034912109,0.01983642578125,0.496,1.424,0.0,0.0,0.0,4.232,3.744,117.888,21.13109551731489,21.343684196472168,19555.88,1
103,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060304480405589,0.0078678131103515,0.0095367431640625,0.0095367431640625,0.0131130218505859,0.0128746032714843,0.0131130218505859,0.0128746032714843,0.0065803527832031,0.0069141387939453,0.0069141387939453,0.0088214874267578,0.0106334686279296,0.0198841094970703,0.496,1.424,0.0,0.848,0.848,4.232,3.744,113.256,21.006107330322266,21.006107330322266,1.192,1
104,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060506127960053,0.0078678131103515,0.0083446502685546,0.0083446502685546,0.0061988830566406,0.0069141387939453,0.0061988830566406,0.0069141387939453,0.0062783559163411,0.0185966491699218,0.0185966491699218,0.0087261199951171,0.0105698903401692,0.0246524810791015,0.496,1.36,0.0,0.848,0.848,11.968,12.008,113.256,21.008729934692383,21.008729934692383,1.192,1
105,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063192844390869,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0,0.0154972076416015,0.0,0.0154972076416015,0.0057697296142578,0.0,0.0,0.0075340270996093,0.01068115234375,0.0207901000976562,0.496,1.36,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
106,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059783458709716,0.0078678131103515,0.0064373016357421,0.0064373016357421,0.0,0.0109672546386718,0.0,0.0109672546386718,0.006066428290473,0.0,0.0,0.0075817108154296,0.0107938593084161,0.0269412994384765,0.496,1.36,0.0,0.0,0.0,7.208,8.792,112.0,0.0,0.0,0.0,1
107,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063216686248779,0.0081062316894531,0.0061988830566406,0.0061988830566406,0.0,0.0128746032714843,0.0,0.0128746032714843,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
108,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059878826141357,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0,0.0178813934326171,0.0,0.0178813934326171,0.0059127807617187,0.0,0.0,0.0073909759521484,0.0113487243652343,0.0222206115722656,0.496,1.36,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
109,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064070631818073,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0,0.009775161743164,0.0,0.009775161743164,0.0056624412536621,0.0,0.0,0.0061273574829101,0.0100533167521158,0.0178813934326171,0.496,1.424,0.0,0.0,0.0,3.704,4.272,142.592,21.17237070555328,21.427059173583984,5291.912,1
110,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061893937599599,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0,0.0133514404296875,0.0,0.0133514404296875,0.0063101450602213,0.0,0.0,0.0084877014160156,0.0105063120524088,0.0258445739746093,0.496,1.36,0.0,0.0,0.0,11.968,12.008,113.256,21.007299423217773,21.007299423217773,1.192,1
111,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062364662809324,0.0088214874267578,0.0102519989013671,0.0102519989013671,0.0,0.0081062316894531,0.0,0.0081062316894531,0.0061988830566406,0.0,0.0,0.0078678131103515,0.0118255615234375,0.0228404998779296,0.496,1.36,0.0,0.0,0.0,4.232,3.744,122.952,21.00817362467448,21.00963592529297,13.656,1
112,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059841877192407,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0,0.0090599060058593,0.0,0.0090599060058593,0.0059366226196289,0.0,0.0,0.0081777572631835,0.0104427337646484,0.025033950805664,0.496,1.424,0.0,0.0,0.0,7.736,8.264,113.256,21.00539207458496,21.00539207458496,1.192,1
113,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006192922592163,0.0083446502685546,0.0061988830566406,0.0061988830566406,0.0,0.0085830688476562,0.0,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1
114,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060009956359863,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0,0.0109672546386718,0.0,0.0109672546386718,0.0058650970458984,0.0,0.0,0.0073909759521484,0.0107288360595703,0.020599365234375,0.496,1.36,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
115,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061730445899399,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0150203704833984,0.0,0.0150203704833984,0.0067710876464843,0.0,0.0,0.008249282836914,0.0108718872070312,0.0208377838134765,0.496,1.424,0.0,0.0,0.0,4.232,3.744,119.752,21.009057760238647,21.01297378540039,18.496,1
116,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062700527817455,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0,0.0152587890625,0.0,0.0152587890625,0.0068028767903645,0.0,0.0,0.0095844268798828,0.0112692515055338,0.028085708618164,0.496,1.424,0.0,0.0,0.0,11.968,12.008,121.824,21.00735902786255,21.009087562561035,133.744,1
117,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006031634202644,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0095367431640625,0.0,0.0095367431640625,0.0058650970458984,0.0,0.0,0.0074386596679687,0.012063980102539,0.0223636627197265,0.496,1.392,0.0,0.0,0.0,4.232,3.744,113.256,21.006107330322266,21.006298065185547,4.848,1
118,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063468670022898,0.0085353851318359,0.009775161743164,0.009775161743164,0.0,0.0104904174804687,0.0,0.0104904174804687,0.006270408630371,0.0,0.0,0.008392333984375,0.0106334686279296,0.0266551971435546,0.496,1.392,0.0,0.0,0.0,7.736,8.264,123.64,21.00682258605957,21.0080623626709,19.576,1
119,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061257050769163,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0,0.0083446502685546,0.0,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,10.526315789473683,0.0,0.0,0.0,0.0,115.856,21.00743966944077,21.009445190429688,106.696,1
120,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061799044632793,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0,0.00762939453125,0.0,0.00762939453125,0.0064492225646972,0.0,0.0,0.0090837478637695,0.0101447105407714,0.0200271606445312,0.496,1.392,0.0,0.0,0.0,15.544,14.52,117.192,21.03245258331299,21.089649200439453,109.824,1
121,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063109397888183,0.0088214874267578,0.0063419342041015,0.005960464477539,0.0,0.0090599060058593,0.0,0.0096321105957031,0.0069141387939453,0.0,0.0,0.0102996826171875,0.0109672546386718,0.0209808349609375,1.344,2.272,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,1
