time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_u_latency_p90_dl_ms,a1_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,f1_c_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
10,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062283903065294,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0068902969360351,0.0062738146100725,0.0088214874267578,0.0088214874267578,0.0083446502685546,0.0098364693777901,0.0139474868774414,0.0151395797729492,0.016951560974121,0.0176668167114257,0.0058412551879882,0.021219253540039,0.496,1.392,1.696,1.696,118.448,25.152,27.344,0.0,8.112,0
11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061419472765566,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0066757202148437,0.0062738146100725,0.0095367431640625,0.0095367431640625,0.0083446502685546,0.0098364693777901,0.0139474868774414,0.0151395797729492,0.016951560974121,0.0176668167114257,0.0066757202148437,0.021219253540039,0.496,1.424,1.696,1.696,113.256,25.152,27.344,0.0,1.192,0
12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067966912180332,0.0092983245849609,0.009775161743164,0.009775161743164,0.0045299530029296,0.0062738146100725,0.0133514404296875,0.0133514404296875,0.0083446502685546,0.0098364693777901,0.0139474868774414,0.0151395797729492,0.016951560974121,0.0176668167114257,0.0040171733453645,0.021219253540039,0.496,1.424,1.696,1.696,123.64,25.152,27.344,0.0,7299.904,0
13,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062537193298339,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0047683715820312,0.0062738146100725,0.0121593475341796,0.0121593475341796,0.0083446502685546,0.0098364693777901,0.0139474868774414,0.0151395797729492,0.016951560974121,0.0176668167114257,0.0039974848429361,0.021219253540039,0.496,1.424,1.696,1.696,112.0,25.152,27.344,0.0,551.296,0
14,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061595439910888,0.0083684921264648,0.00762939453125,0.00762939453125,0.0,0.0062738146100725,0.0112056732177734,0.0112056732177734,0.0083446502685546,0.0098364693777901,0.0139474868774414,0.0151395797729492,0.016951560974121,0.0176668167114257,0.0,0.021219253540039,0.496,1.392,1.696,1.696,112.0,25.152,27.344,0.0,0.0,0
15,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059722092351302,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0071525573730468,0.0062738146100725,0.0157356262207031,0.0157356262207031,0.0083446502685546,0.0098364693777901,0.0139474868774414,0.0151395797729492,0.016951560974121,0.0176668167114257,0.0047087669372558,0.021219253540039,0.496,1.36,1.696,1.696,127.576,25.152,27.344,0.0,182.272,0
16,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068904155522436,0.009775161743164,0.0092983245849609,0.0092983245849609,0.0045299530029296,0.0062738146100725,0.0109672546386718,0.0109672546386718,0.0083446502685546,0.0098364693777901,0.0139474868774414,0.0151395797729492,0.016951560974121,0.0176668167114257,0.0040048925677654,0.021219253540039,0.496,1.36,1.696,1.696,117.192,25.152,27.344,0.0,6540.872,0
17,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062649792963915,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.0076770782470703,0.0062738146100725,0.0133514404296875,0.0133514404296875,0.0083446502685546,0.0098364693777901,0.0139474868774414,0.0151395797729492,0.016951560974121,0.0176668167114257,0.0069936116536458,0.021219253540039,0.496,1.424,1.696,1.696,118.448,25.152,27.344,0.0,8.472,0
18,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059699537742197,0.0081062316894531,0.0090599060058593,0.0090599060058593,0.0069141387939453,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0139474868774414,0.0151395797729492,0.016951560974121,0.0176668167114257,0.0069141387939453,0.0,0.496,1.392,1.696,1.696,113.256,0.0,0.0,0.0,1.192,0
19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057066257913314,0.00762939453125,0.0081062316894531,0.0081062316894531,0.0066757202148437,0.0072956085205078,0.0081062316894531,0.0081062316894531,0.0094890594482421,0.0123977661132812,0.0139474868774414,0.0151395797729492,0.016951560974121,0.0176668167114257,0.0066757202148437,0.0232696533203125,0.496,1.424,1.696,1.696,113.256,4.52,3.504,0.0,1.192,0
20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006028413772583,0.0081062316894531,0.00762939453125,0.00762939453125,0.0,0.0064849853515625,0.0085830688476562,0.0085830688476562,0.0084400177001953,0.0114917755126953,0.0139474868774414,0.0151395797729492,0.016951560974121,0.0176668167114257,0.0,0.0214099884033203,0.496,1.36,1.696,1.696,112.0,3.744,4.232,0.0,0.0,0
21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060725212097167,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0,0.005960464477539,0.0088214874267578,0.0088214874267578,0.0075817108154296,0.0107288360595703,0.0139474868774414,0.0151395797729492,0.016951560974121,0.0176668167114257,0.0,0.0207424163818359,0.496,1.36,1.696,1.696,112.0,3.744,4.232,0.0,0.0,0
22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061392784118652,0.0078678131103515,0.011444091796875,0.011444091796875,0.0,0.0058412551879882,0.013589859008789,0.013589859008789,0.0081062316894531,0.0103473663330078,0.0139474868774414,0.0151395797729492,0.016951560974121,0.0176668167114257,0.0,0.0256299972534179,0.496,1.36,1.696,1.696,112.0,8.264,7.736,0.0,0.0,0
23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061523914337158,0.0083446502685546,0.00762939453125,0.00762939453125,0.0,0.006103515625,0.0071525573730468,0.0071525573730468,0.0072479248046875,0.0112056732177734,0.0139474868774414,0.0151395797729492,0.016951560974121,0.0176668167114257,0.0,0.021219253540039,0.496,1.36,1.696,1.696,112.0,3.744,4.232,0.0,0.0,0
24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059059010216252,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0088214874267578,0.0071048736572265,0.0095367431640625,0.0095367431640625,0.0109672546386718,0.0107765197753906,0.0139474868774414,0.0151395797729492,0.016951560974121,0.0176668167114257,0.0088214874267578,0.0207424163818359,0.496,1.36,1.696,1.696,113.256,3.744,4.232,0.0,1.192,0
25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061470529307489,0.0082015991210937,0.0073909759521484,0.0073909759521484,0.0045299530029296,0.0057935714721679,0.0069141387939453,0.0069141387939453,0.0076770782470703,0.0101327896118164,0.0139474868774414,0.0151395797729492,0.016951560974121,0.0176668167114257,0.0040080658225126,0.0249385833740234,0.496,1.36,1.696,1.696,144.408,8.264,7.736,0.0,3282.0,0
26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065470686053285,0.0088214874267578,0.0078678131103515,0.0078678131103515,0.0052452087402343,0.0056743621826171,0.0131130218505859,0.0131130218505859,0.0070095062255859,0.0104427337646484,0.0139474868774414,0.0151395797729492,0.016951560974121,0.0176668167114257,0.0041929575113149,0.0200748443603515,0.496,1.36,1.696,1.696,118.448,3.744,4.232,0.0,2082.08,0
27,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061976909637451,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.005507469177246,0.0062465667724609,0.0109672546386718,0.0109672546386718,0.0079154968261718,0.01068115234375,0.0,0.0,0.0,0.0,0.0046491622924804,0.0201702117919921,0.496,1.424,0.0,0.0,112.0,3.744,4.232,0.0,14.336,0
28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061976909637451,0.0083446502685546,0.0072479248046875,0.0066757202148437,0.005507469177246,0.0065565109252929,0.0098943710327148,0.0105619430541992,0.0081777572631835,0.010228157043457,0.0,0.0,0.0,0.0,0.0046491622924804,0.0242948532104492,1.344,2.272,0.0,0.0,112.0,8.264,7.736,0.0,14.336,0
29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061976909637451,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.005507469177246,0.0073432922363281,0.0069141387939453,0.0069141387939453,0.0107288360595703,0.0109672546386718,0.0,0.0,0.0,0.0,0.0046491622924804,0.0208377838134765,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,14.336,0
30,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059758845846451,0.0081062316894531,0.0107288360595703,0.0107288360595703,0.0078201293945312,0.0057697296142578,0.0073909759521484,0.0073909759521484,0.0073909759521484,0.0106334686279296,0.0,0.0,0.0,0.0,0.00762939453125,0.0207901000976562,0.496,1.36,0.0,0.0,117.192,3.744,4.232,0.0,13.408,0
31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060980592794086,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0045299530029296,0.0059366226196289,0.0102519989013671,0.0102519989013671,0.0081539154052734,0.0105619430541992,0.0,0.0,0.0,0.0,0.0045299530029296,0.0261306762695312,0.496,1.36,0.0,0.0,113.256,8.264,7.736,0.0,1.192,0
32,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006118224034855,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0085830688476562,0.0062465667724609,0.0061988830566406,0.0061988830566406,0.0079154968261718,0.0108718872070312,0.0,0.0,0.0,0.0,0.0085830688476562,0.0199794769287109,0.496,1.424,0.0,0.0,113.256,3.744,4.232,0.0,1.192,0
33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060304480405589,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0081062316894531,0.0060081481933593,0.0071525573730468,0.0071525573730468,0.0077247619628906,0.0108718872070312,0.0,0.0,0.0,0.0,0.0081062316894531,0.0211238861083984,0.496,1.36,0.0,0.0,113.256,3.744,4.232,0.0,1.192,0
34,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058662891387939,0.0078678131103515,0.00762939453125,0.00762939453125,0.0,0.0064611434936523,0.0064373016357421,0.0064373016357421,0.0086545944213867,0.0102758407592773,0.0,0.0,0.0,0.0,0.0,0.0255823135375976,0.496,1.36,0.0,0.0,112.0,8.264,7.736,0.0,0.0,0
35,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006105899810791,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0,0.0057697296142578,0.0071525573730468,0.0071525573730468,0.0071525573730468,0.0108242034912109,0.0,0.0,0.0,0.0,0.0,0.0203132629394531,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0
36,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006600491051535,0.0092983245849609,0.0073909759521484,0.0073909759521484,0.0047683715820312,0.0056028366088867,0.0092983245849609,0.0092983245849609,0.005960464477539,0.0100135803222656,0.0,0.0,0.0,0.0,0.0039758373136852,0.0180006027221679,0.496,1.36,0.0,0.0,143.152,4.272,3.704,0.0,8179.416,0
37,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060057640075683,0.0078678131103515,0.0085830688476562,0.0085830688476562,0.0049114227294921,0.0064849853515625,0.0102519989013671,0.0102519989013671,0.0092983245849609,0.0108957290649414,0.0,0.0,0.0,0.0,0.0042162443462171,0.0264644622802734,0.496,1.424,0.0,0.0,112.0,8.264,7.736,0.0,199.16,0
38,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060614693928234,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0062465667724609,0.0072002410888671,0.0126361846923828,0.0126361846923828,0.0091075897216796,0.0113964080810546,0.0,0.0,0.0,0.0,0.0046062469482421,0.0208377838134765,0.496,1.392,0.0,0.0,123.64,3.744,4.232,0.0,246.952,0
39,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060233310680484,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0045299530029296,0.0065326690673828,0.0102519989013671,0.0102519989013671,0.0085830688476562,0.0107288360595703,0.0,0.0,0.0,0.0,0.0045299530029296,0.0205516815185546,0.496,1.36,0.0,0.0,113.256,3.744,4.232,0.0,1.192,0
40,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061099209002594,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0061988830566406,0.0059843063354492,0.0145435333251953,0.0145435333251953,0.0079154968261718,0.0106573104858398,0.0,0.0,0.0,0.0,0.0061988830566406,0.0264406204223632,0.496,1.424,0.0,0.0,113.256,8.264,7.736,0.0,1.192,0
41,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005953311920166,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0,0.0062942504882812,0.0112056732177734,0.0112056732177734,0.0081539154052734,0.0107765197753906,0.0,0.0,0.0,0.0,0.0,0.0202655792236328,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0
42,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061070919036865,0.0078916549682617,0.0071525573730468,0.0071525573730468,0.0,0.0069618225097656,0.0112056732177734,0.0112056732177734,0.0102519989013671,0.0127315521240234,0.0,0.0,0.0,0.0,0.0,0.0245094299316406,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0
43,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059330463409423,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0,0.0058650970458984,0.0054836273193359,0.0054836273193359,0.0077247619628906,0.0111818313598632,0.0,0.0,0.0,0.0,0.0,0.0286817550659179,0.496,1.36,0.0,0.0,112.0,8.264,7.736,0.0,0.0,0
44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061750411987304,0.0083684921264648,0.0107288360595703,0.0107288360595703,0.0,0.0065326690673828,0.00762939453125,0.00762939453125,0.0077724456787109,0.0112533569335937,0.0,0.0,0.0,0.0,0.0,0.0220775604248046,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0
45,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00599469288741,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0086545944213867,0.0058174133300781,0.0116825103759765,0.0116825103759765,0.0070571899414062,0.011301040649414,0.0,0.0,0.0,0.0,0.005960464477539,0.0215053558349609,0.496,1.36,0.0,0.0,118.448,3.744,4.232,0.0,30.368,0
46,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063713314463791,0.0084638595581054,0.0069141387939453,0.0069141387939453,0.0047683715820312,0.0065565109252929,0.00762939453125,0.00762939453125,0.0086069107055664,0.0102758407592773,0.0,0.0,0.0,0.0,0.0039693610421542,0.0234365463256835,0.496,1.36,0.0,0.0,139.216,8.264,7.736,0.0,4547.808,0
47,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061257050769163,0.0080823898315429,0.0088214874267578,0.0088214874267578,0.0064849853515625,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0,0.0,0.0,0.0044239891899956,0.0,0.496,1.424,0.0,0.0,118.448,0.0,0.0,0.0,164.96,0
48,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064146518707275,0.0081300735473632,0.0071525573730468,0.0071525573730468,0.0047683715820312,0.0065326690673828,0.0095367431640625,0.0095367431640625,0.0086307525634765,0.0117301940917968,0.0,0.0,0.0,0.0,0.0040465658837622,0.0236034393310546,0.496,1.36,0.0,0.0,116.632,3.744,4.232,0.0,1700.544,0
49,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006463397201614,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0054359436035156,0.0061511993408203,0.0078678131103515,0.0078678131103515,0.0080108642578125,0.0103950500488281,0.0,0.0,0.0,0.0,0.0042645436412883,0.01983642578125,0.496,1.424,0.0,0.0,117.192,3.744,4.232,0.0,513.032,0
50,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065049128745918,0.0090599060058593,0.009775161743164,0.009775161743164,0.0045299530029296,0.0060626438685825,0.013589859008789,0.013589859008789,0.0076532363891601,0.0105202198028564,0.0,0.0,0.0,0.0,0.0039161212982669,0.0262260437011718,0.496,1.424,0.0,0.0,117.192,12.536,11.44,0.0,5045.024,0
51,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064242538528062,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0054836273193359,0.0064373016357421,0.0116825103759765,0.0116825103759765,0.0085353851318359,0.0119686126708984,0.0,0.0,0.0,0.0,0.0043520286901673,0.0220298767089843,0.496,1.424,0.0,0.0,117.192,3.744,4.232,0.0,663.048,0
52,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060548876771832,0.0083446502685546,0.00762939453125,0.00762939453125,0.0042915344238281,0.0065088272094726,0.009775161743164,0.009775161743164,0.0085830688476562,0.0112771987915039,0.0,0.0,0.0,0.0,0.0042915344238281,0.0292778015136718,0.496,1.424,0.0,0.0,115.52,8.264,7.736,0.0,1.192,0
53,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00600531549737,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0061988830566406,0.0,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.0,0.0043823605492001,0.0,0.496,1.424,0.0,0.0,118.448,0.0,0.0,0.0,175.8,0
54,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062451433779588,0.0083446502685546,0.0100135803222656,0.0100135803222656,0.0066757202148437,0.0057220458984375,0.00762939453125,0.00762939453125,0.0071048736572265,0.0110626220703125,0.0,0.0,0.0,0.0,0.0066757202148437,0.0211715698242187,0.496,1.392,0.0,0.0,113.256,3.744,4.232,0.0,1.192,0
55,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061174430469475,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.004887580871582,0.0062465667724609,0.0126361846923828,0.0126361846923828,0.0081539154052734,0.0108242034912109,0.0,0.0,0.0,0.0,0.0041101289832073,0.0211715698242187,0.496,1.392,0.0,0.0,122.384,3.744,4.232,0.0,424.8,0
56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061333179473876,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0,0.0062306722005208,0.0085830688476562,0.0085830688476562,0.008392333984375,0.0110785166422526,0.0,0.0,0.0,0.0,0.0,0.0267982482910156,0.496,1.424,0.0,0.0,112.0,12.008,11.968,0.0,0.0,0
57,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061416625976562,0.0078678131103515,0.0100135803222656,0.0100135803222656,0.0,0.0065326690673828,0.0145435333251953,0.0145435333251953,0.0086784362792968,0.0121116638183593,0.0066757202148437,0.0121593475341796,0.0121593475341796,0.0066757202148437,0.0,0.0235557556152343,0.496,1.36,0.848,0.848,112.0,3.744,4.232,0.0,0.0,0
58,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064337782084648,0.0088214874267578,0.00762939453125,0.00762939453125,0.0045299530029296,0.0061273574829101,0.0078678131103515,0.0078678131103515,0.0082015991210937,0.0108003616333007,0.0066757202148437,0.0071525573730468,0.0071525573730468,0.0066757202148437,0.004025668107629,0.0272989273071289,0.496,1.36,0.848,0.848,132.208,8.264,7.736,0.0,4067.096,0
59,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059960493400915,0.0078678131103515,0.007486343383789,0.0069141387939453,0.0064373016357421,0.0,0.0100135803222656,0.0105857849121093,0.0,0.0,0.0,0.0,0.0,0.0,0.0064373016357421,0.0,1.344,2.208,0.0,0.0,113.256,0.0,0.0,0.0,1.192,0
60,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060090971230274,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0057220458984375,0.0059127807617187,0.0057220458984375,0.0057220458984375,0.007486343383789,0.0110626220703125,0.0,0.0,0.0,0.0,0.0057220458984375,0.0214576721191406,0.496,1.424,0.0,0.0,113.256,3.744,4.232,0.0,1.192,0
61,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060233310680484,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0078678131103515,0.0069141387939453,0.0083446502685546,0.0083446502685546,0.0087261199951171,0.0139236450195312,0.0,0.0,0.0,0.0,0.0078678131103515,0.0273704528808593,0.496,1.36,0.0,0.0,113.256,3.744,4.232,0.0,1.192,0
62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060820579528808,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0,0.0062306722005208,0.0069141387939453,0.0069141387939453,0.0083446502685546,0.0108559926350911,0.0,0.0,0.0,0.0,0.0,0.0281810760498046,0.496,1.36,0.0,0.0,112.0,12.008,11.968,0.0,0.0,0
63,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065594184689405,0.0088214874267578,0.0066757202148437,0.0066757202148437,0.0049352645874023,0.0059127807617187,0.00762939453125,0.00762939453125,0.0076770782470703,0.0110626220703125,0.0,0.0,0.0,0.0,0.0040716698197539,0.0214099884033203,0.496,1.36,0.0,0.0,137.96,3.744,4.232,0.0,4889.408,0
64,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060510635375976,0.0081539154052734,0.0071525573730468,0.0071525573730468,0.0048160552978515,0.0057458877563476,0.0095367431640625,0.0095367431640625,0.0076770782470703,0.0104427337646484,0.0,0.0,0.0,0.0,0.0040531158447265,0.0260591506958007,0.496,1.424,0.0,0.0,112.0,8.264,7.736,0.0,147.848,0
65,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062072277069091,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0054836273193359,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0
66,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059153903183059,0.0078678131103515,0.0083446502685546,0.0083446502685546,0.0066757202148437,0.0062465667724609,0.0128746032714843,0.0128746032714843,0.0079154968261718,0.0112533569335937,0.0,0.0,0.0,0.0,0.0066757202148437,0.0201225280761718,0.496,1.36,0.0,0.0,113.256,3.744,4.232,0.0,1.192,0
67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061822767874494,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0045299530029296,0.0060081481933593,0.0109672546386718,0.0109672546386718,0.00762939453125,0.010538101196289,0.0,0.0,0.0,0.0,0.0045299530029296,0.0200748443603515,0.496,1.36,0.0,0.0,113.256,3.744,4.232,0.0,1.192,0
68,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060945007931533,0.0078678131103515,0.0085830688476562,0.0085830688476562,0.005960464477539,0.00589234488351,0.013589859008789,0.013589859008789,0.0079631805419921,0.0108927488327026,0.0,0.0,0.0,0.0,0.005960464477539,0.0264644622802734,0.496,1.36,0.0,0.0,113.256,12.536,11.44,0.0,1.192,0
69,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060565436064307,0.0083446502685546,0.0123977661132812,0.0123977661132812,0.0081300735473632,0.0059127807617187,0.0066757202148437,0.0066757202148437,0.0076770782470703,0.0109672546386718,0.0,0.0,0.0,0.0,0.0063180923461914,0.021219253540039,0.496,1.36,0.0,0.0,117.192,3.744,4.232,0.0,22.864,0
