time_seconds,a1_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,f1_c_retransmissions_ul_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_u_latency_p90_dl_ms,f1_c_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,a1_retransmissions_dl_count,a1_retransmissions_ul_count,f1_c_throughput_ul_kbps,f1_c_throughput_dl_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,a1_packet_loss_dl_percentage,f1_u_throughput_ul_kbps,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,a1_latency_p90_dl_ms,a1_latency_mean_dl_ms,f1_u_throughput_dl_kbps,F-node
10,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0065227053058681,0.0090599060058593,0.0040316190875944,0.0112056732177734,0.0112056732177734,0.0050067901611328,0.0054836273193359,0.0128746032714843,0.0128746032714843,0.0054836273193359,0.0145435333251953,0.0145435333251953,0.496,1.424,0.0,0.0,0.848,0.848,25.152,27.344,0.0,113.256,0.0067506517682756,0.0092983245849609,0.0208854675292968,0.009638922555106,1221.392,0
11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.005931996587497,0.0085830688476562,0.0054836273193359,0.0078678131103515,0.0078678131103515,0.0054836273193359,0.0054836273193359,0.0107288360595703,0.0107288360595703,0.0054836273193359,0.0145435333251953,0.0145435333251953,0.496,1.392,0.0,0.0,0.848,0.848,25.152,27.344,0.0,113.256,0.0067506517682756,0.0092983245849609,0.0208854675292968,0.009638922555106,1.192,0
12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006050166517201,0.0081062316894531,0.0060796737670898,0.0066757202148437,0.0066757202148437,0.0075101852416992,0.0054836273193359,0.0064373016357421,0.0064373016357421,0.0054836273193359,0.0145435333251953,0.0145435333251953,0.496,1.36,0.0,0.0,0.848,0.848,25.152,27.344,0.0,122.384,0.0067506517682756,0.0092983245849609,0.0208854675292968,0.009638922555106,10.512,0
13,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061739736528538,0.0083446502685546,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0083446502685546,0.0054836273193359,0.0081062316894531,0.0081062316894531,0.0054836273193359,0.0145435333251953,0.0145435333251953,0.496,1.424,0.0,0.0,0.848,0.848,25.152,27.344,0.0,117.192,0.0067506517682756,0.0092983245849609,0.0208854675292968,0.009638922555106,5.256,0
14,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059330463409423,0.0081062316894531,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0054836273193359,0.0066757202148437,0.0066757202148437,0.0054836273193359,0.0145435333251953,0.0145435333251953,0.496,1.424,0.0,0.0,0.848,0.848,25.152,27.344,0.0,112.0,0.0067506517682756,0.0092983245849609,0.0208854675292968,0.009638922555106,0.0,0
15,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0063562628083628,0.0083446502685546,0.0040301625032602,0.0088214874267578,0.0088214874267578,0.0047683715820312,0.0054836273193359,0.0138282775878906,0.0138282775878906,0.0054836273193359,0.0145435333251953,0.0145435333251953,0.496,1.392,0.0,0.0,0.848,0.848,25.152,27.344,0.0,126.712,0.0067506517682756,0.0092983245849609,0.0208854675292968,0.009638922555106,3256.896,0
16,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067064077547281,0.0092983245849609,0.0039836735401338,0.0109672546386718,0.0109672546386718,0.0047683715820312,0.0054836273193359,0.0138282775878906,0.0138282775878906,0.0054836273193359,0.0145435333251953,0.0145435333251953,0.496,1.424,0.0,0.0,0.848,0.848,25.152,27.344,0.0,118.448,0.0067506517682756,0.0092983245849609,0.0208854675292968,0.009638922555106,5212.424,0
17,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.006291403699277,0.0088214874267578,0.0041491025454038,0.0123977661132812,0.0123977661132812,0.0057220458984375,0.0054836273193359,0.0083446502685546,0.0083446502685546,0.0054836273193359,0.0145435333251953,0.0145435333251953,0.496,1.424,0.0,0.0,0.848,0.848,25.152,27.344,0.0,113.256,0.0067506517682756,0.0092983245849609,0.0208854675292968,0.009638922555106,774.104,0
18,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062000575323997,0.0083446502685546,0.0043185715822829,0.0078678131103515,0.0078678131103515,0.0050067901611328,0.0054836273193359,0.013589859008789,0.013589859008789,0.0054836273193359,0.0145435333251953,0.0145435333251953,0.496,1.392,0.0,0.0,0.848,0.848,25.152,27.344,0.0,120.952,0.0067506517682756,0.0092983245849609,0.0208854675292968,0.009638922555106,695.272,0
19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061941384083002,0.0088214874267578,0.0040574116749806,0.0088214874267578,0.0088214874267578,0.0047683715820312,0.0054836273193359,0.0083446502685546,0.0083446502685546,0.0054836273193359,0.0145435333251953,0.0145435333251953,0.496,1.424,0.0,0.0,0.848,0.848,25.152,27.344,0.0,117.192,0.0067506517682756,0.0092983245849609,0.0208854675292968,0.009638922555106,2084.96,0
20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0062501430511474,0.0083446502685546,0.0041723251342773,0.0085830688476562,0.0085830688476562,0.0047922134399414,0.0054836273193359,0.0092983245849609,0.0092983245849609,0.0054836273193359,0.0145435333251953,0.0145435333251953,0.496,1.424,0.0,0.0,0.848,0.848,25.152,27.344,0.0,112.0,0.0067506517682756,0.0092983245849609,0.0208854675292968,0.009638922555106,178.864,0
21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060677528381347,0.0078678131103515,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0054836273193359,0.0138282775878906,0.0138282775878906,0.0054836273193359,0.0145435333251953,0.0145435333251953,0.496,1.392,0.0,0.0,0.848,0.848,25.152,27.344,0.0,112.0,0.0067506517682756,0.0092983245849609,0.0208854675292968,0.009638922555106,0.0,0
22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060582160949707,0.0083446502685546,0.0,0.009775161743164,0.009775161743164,0.0,0.0054836273193359,0.0102519989013671,0.0102519989013671,0.0054836273193359,0.0145435333251953,0.0145435333251953,0.496,1.36,0.0,0.0,0.848,0.848,25.152,27.344,0.0,112.0,0.0067506517682756,0.0092983245849609,0.0208854675292968,0.009638922555106,0.0,0
23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061380863189697,0.0081062316894531,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0054836273193359,0.0119209289550781,0.0119209289550781,0.0054836273193359,0.0145435333251953,0.0145435333251953,0.496,1.36,0.0,0.0,0.848,0.848,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0
24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060909423068981,0.0083446502685546,0.0073909759521484,0.0083446502685546,0.0083446502685546,0.0073909759521484,0.0054836273193359,0.011444091796875,0.011444091796875,0.0054836273193359,0.0145435333251953,0.0145435333251953,0.496,1.36,0.0,0.0,0.848,0.848,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,1.192,0
25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060292618784738,0.0078678131103515,0.005960464477539,0.0069141387939453,0.0069141387939453,0.005960464477539,0.0054836273193359,0.0073909759521484,0.0073909759521484,0.0054836273193359,0.0145435333251953,0.0145435333251953,0.496,1.36,0.0,0.0,0.848,0.848,8.264,7.736,0.0,113.256,0.0066757202148437,0.0091314315795898,0.0342845916748046,0.0143051147460937,1.192,0
26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060648467410263,0.0083446502685546,0.0061988830566406,0.0071525573730468,0.0071525573730468,0.0061988830566406,0.011444091796875,0.0123977661132812,0.0123977661132812,0.011444091796875,0.0052452087402343,0.0052452087402343,0.496,1.36,0.0,0.0,0.848,0.848,3.744,4.232,0.0,113.256,0.0063419342041015,0.0080108642578125,0.0244617462158203,0.0123500823974609,1.192,0
27,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061229686831953,0.0085830688476562,0.0049273173014322,0.0071525573730468,0.0071525573730468,0.0066757202148437,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,8.264,7.736,0.0,117.192,0.0063419342041015,0.0088214874267578,0.0302076339721679,0.0119209289550781,30.328,0
28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061285495758056,0.0083446502685546,0.0,0.0092744827270507,0.0082254409790039,0.0,0.0,0.0094175338745117,0.0097036361694335,0.0,0.0,0.0,1.344,2.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0
29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0057623754093303,0.00762939453125,0.0064373016357421,0.0088214874267578,0.0088214874267578,0.0079631805419921,0.0,0.0131130218505859,0.0131130218505859,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,4.272,3.704,0.0,117.192,0.005960464477539,0.0061988830566406,0.0196695327758789,0.0107288360595703,17.456,0
30,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060067247988572,0.0081062316894531,0.0046730041503906,0.0073909759521484,0.0073909759521484,0.0065326690673828,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,3.744,4.232,0.0,117.192,0.0061511993408203,0.0078678131103515,0.0229835510253906,0.011444091796875,52.712,0
31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0063301860422327,0.0088214874267578,0.0040312425805888,0.0088214874267578,0.0088214874267578,0.0047683715820312,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.496,1.392,0.0,0.0,0.0,0.0,12.536,11.44,0.0,144.408,0.0063010624476841,0.0085115432739257,0.0278949737548828,0.0106841325759887,5268.952,0
32,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0070770188133315,0.0092983245849609,0.0040770409202908,0.0073909759521484,0.0073909759521484,0.0047683715820312,0.0,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,3.744,4.232,0.0,118.448,0.0063896179199218,0.0078201293945312,0.021219253540039,0.0110626220703125,9231.52,0
33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0079652314545005,0.0103950500488281,0.0038784793299487,0.0,0.0,0.0045299530029296,0.0091195106506347,0.0,0.0,0.0111818313598632,0.0086426734924316,0.0110149383544921,0.0,0.0,0.0,0.0,8.768,5.856,8.264,7.736,0.0,61.176,0.006103515625,0.0084400177001953,0.0255346298217773,0.0103712081909179,20059.872,0
34,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0081298374893641,0.009775161743164,0.0040247369842876,0.0102519989013671,0.0102519989013671,0.0045299530029296,0.0,0.0154972076416015,0.0154972076416015,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.192,0.0,0.0,0.0,0.0,11170.44,0
35,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0082384241689549,0.0102519989013671,0.0041120192583869,0.0100135803222656,0.0100135803222656,0.0047683715820312,0.0,0.0147819519042968,0.0147819519042968,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,3.744,4.232,0.0,61.192,0.0059127807617187,0.0078678131103515,0.0202178955078125,0.01068115234375,8683.44,0
36,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0079584121704101,0.0097990036010742,0.0040821912812023,0.009775161743164,0.009775161743164,0.0047683715820312,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,0.0,60.632,0.0067710876464843,0.0087261199951171,0.0222206115722656,0.0116348266601562,8542.848,0
37,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0078040774505917,0.0102519989013671,0.0042689813149941,0.0095367431640625,0.0095367431640625,0.0050067901611328,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,12.536,11.44,0.0,61.192,0.0059434345790318,0.0079154968261718,0.0280141830444335,0.0109970569610595,1628.784,0
38,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.007788340250651,0.0092983245849609,0.0041633950685916,0.0081062316894531,0.0081062316894531,0.0050067901611328,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,0.0,62.448,0.0060081481933593,0.0075340270996093,0.0207424163818359,0.0110626220703125,6639.608,0
39,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0078724879844515,0.0099658966064453,0.0041546033470034,0.0095367431640625,0.0095367431640625,0.0047683715820312,0.0,0.0176429748535156,0.0176429748535156,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,8.792,7.208,0.0,62.448,0.005907482571072,0.0069141387939453,0.0290870666503906,0.011964277787642,8726.632,0
40,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0077486038208007,0.0092744827270507,0.0041791762428722,0.0095367431640625,0.0095367431640625,0.0050067901611328,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.448,0.0,0.0,0.0,0.0,6700.208,0
41,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0081109528494353,0.0102519989013671,0.0040592958624658,0.0112056732177734,0.0112056732177734,0.0047683715820312,0.0,0.0159740447998046,0.0159740447998046,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,3.744,4.232,0.0,61.192,0.0057697296142578,0.0072956085205078,0.0209808349609375,0.0109195709228515,12872.528,0
42,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0075340270996093,0.0090599060058593,0.0041717106534033,0.0131130218505859,0.0131130218505859,0.0047683715820312,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,0.0,56.0,0.0065326690673828,0.0094413757324218,0.0224113464355468,0.0117778778076171,2605.584,0
43,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0072622299194335,0.0085830688476562,0.0056028366088867,0.0112056732177734,0.0112056732177734,0.0056982040405273,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,12.008,11.968,0.0,59.112,0.0064531962076822,0.0088214874267578,0.0286102294921875,0.0115235646565755,6.768,0
44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0070738792419433,0.0088214874267578,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,0.0,56.0,0.0058174133300781,0.007486343383789,0.0218868255615234,0.0112056732177734,0.0,0
45,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0072682257926109,0.0092983245849609,0.0069141387939453,0.0083446502685546,0.0083446502685546,0.0069141387939453,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,8.264,7.736,0.0,57.256,0.0057935714721679,0.0079154968261718,0.0294685363769531,0.0111103057861328,1.192,0
46,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069975852966308,0.0085830688476562,0.00762939453125,0.0073909759521484,0.0073909759521484,0.00762939453125,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.696,0.0,0.0,0.0,0.0,1.192,0
47,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0073083556524597,0.0088214874267578,0.0071525573730468,0.0081062316894531,0.0081062316894531,0.0071525573730468,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,0.0,57.256,0.0062942504882812,0.007486343383789,0.0211238861083984,0.0108242034912109,1.192,0
48,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069355964660644,0.0085830688476562,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,0.0,56.0,0.0060081481933593,0.0079631805419921,0.0235557556152343,0.0121116638183593,0.0,0
49,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.007030963897705,0.0083684921264648,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,12.008,11.968,0.0,56.0,0.0062147776285807,0.0084877014160156,0.0306606292724609,0.0116507212320963,0.0,0
50,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.007171630859375,0.0088453292846679,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,0.0,56.0,0.0068187713623046,0.0085353851318359,0.0220775604248046,0.011444091796875,0.0,0
51,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0072002410888671,0.0090599060058593,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,8.264,7.736,0.0,56.0,0.0058650970458984,0.007486343383789,0.0276803970336914,0.0108242034912109,0.0,0
52,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0072741508483886,0.0090837478637695,0.0083446502685546,0.00762939453125,0.00762939453125,0.0083446502685546,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.696,0.0,0.0,0.0,0.0,1.192,0
53,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0072682257926109,0.0092983245849609,0.0047683715820312,0.0085830688476562,0.0085830688476562,0.0047683715820312,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,0.0,57.256,0.0062942504882812,0.0081062316894531,0.0206947326660156,0.0111103057861328,1.192,0
54,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069188599539275,0.0083446502685546,0.0078678131103515,0.0081062316894531,0.0081062316894531,0.0078678131103515,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,0.0,57.256,0.0061511993408203,0.0078678131103515,0.0207901000976562,0.0109672546386718,1.192,0
55,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.007178783416748,0.0090599060058593,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,12.008,11.968,0.0,56.0,0.0060717264811197,0.0083446502685546,0.0268936157226562,0.011142094930013,0.0,0
56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0070834159851074,0.0088214874267578,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,0.0,56.0,0.0058174133300781,0.0073909759521484,0.0209331512451171,0.0109672546386718,0.0,0
57,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0071120262145996,0.0092983245849609,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,8.792,7.208,0.0,56.0,0.0059869554307725,0.0069141387939453,0.0329017639160156,0.0117041847922585,0.0,0
58,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0070548057556152,0.0088214874267578,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0
59,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0070405006408691,0.0083446502685546,0.0050067901611328,0.0079870223999023,0.0075101852416992,0.0050067901611328,0.0,0.0082254409790039,0.008702278137207,0.0,0.0,0.0,1.344,2.208,0.0,0.0,0.0,0.0,3.744,4.232,0.0,56.696,0.0057697296142578,0.0074386596679687,0.0224113464355468,0.0116348266601562,1.192,0
60,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069401051738474,0.0083446502685546,0.0045299530029296,0.0083446502685546,0.0083446502685546,0.0045299530029296,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,0.0,57.256,0.0066757202148437,0.0083446502685546,0.0212669372558593,0.0109672546386718,1.192,0
61,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0071477890014648,0.0090599060058593,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.005960464477539,0.005960464477539,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,12.008,11.968,0.0,56.0,0.0063737233479817,0.0089168548583984,0.028848648071289,0.0121434529622395,0.0,0
62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0070473727057961,0.0087976455688476,0.005960464477539,0.0069141387939453,0.0069141387939453,0.005960464477539,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,0.0,62.448,0.0066280364990234,0.0088691711425781,0.0266075134277343,0.0130653381347656,1.192,0
63,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0072240829467773,0.0090837478637695,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.496,1.392,0.0,0.0,0.0,0.0,8.264,7.736,0.0,56.0,0.0061273574829101,0.0088691711425781,0.0282764434814453,0.0112771987915039,0.0,0
64,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0072741508483886,0.0090837478637695,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0158548355102539,0.0123977661132812,0.0123977661132812,0.0184297561645507,0.0180006027221679,0.0203847885131835,0.496,1.36,0.0,0.0,1.696,1.696,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0
65,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0071310997009277,0.0095367431640625,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,0.0,56.0,0.006103515625,0.0076770782470703,0.0251293182373046,0.0126361846923828,0.0,0
66,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0072598457336425,0.0092983245849609,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,0.0,56.0,0.006103515625,0.00762939453125,0.0239372253417968,0.0123023986816406,0.0,0
67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0072587834726465,0.0090599060058593,0.0092983245849609,0.0081062316894531,0.0081062316894531,0.0092983245849609,0.0,0.0138282775878906,0.0138282775878906,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,12.008,11.968,0.0,57.256,0.0064373016357421,0.0092983245849609,0.0284194946289062,0.0118096669514973,1.192,0
68,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0072493411526821,0.0090599060058593,0.0047683715820312,0.0092983245849609,0.0092983245849609,0.0047683715820312,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,3.744,4.232,0.0,57.256,0.0061511993408203,0.0079631805419921,0.0225067138671875,0.0117301940917968,1.192,0
69,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0071593693324497,0.0090599060058593,0.0041737275965073,0.0071525573730468,0.0071525573730468,0.0052452087402343,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,8.264,7.736,0.0,83.064,0.0065565109252929,0.0090837478637695,0.0278234481811523,0.0114202499389648,927.048,0
70,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0072280959327622,0.0083446502685546,0.0044540925459428,0.0102519989013671,0.0102519989013671,0.0051736831665039,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.376,0.0,0.0,0.0,0.0,259.088,0
