time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,f1_c_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,f1_u_latency_p90_dl_ms,f1_c_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_retransmissions_ul_count,e2_du_throughput_dl_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,e2_du_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,e2_du_packet_loss_ul_percentage,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_u_throughput_dl_kbps,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,F-node
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0064349174499511,0.0081300735473632,0.005651922786937,0.0,0.0,0.0069141387939453,0.0,0.0,0.006013446384006,0.0071525573730468,0.0104904174804687,0.0262260437011718,0,0.496,0.0,0.0,1.392,115.448,8.792,7.208,0.0,0.0071525573730468,0.0071525573730468,68.168,0.00762939453125,0.00762939453125,0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0062059647966139,0.0083208084106445,0.0048233912541316,0.0,0.0,0.0056028366088867,0.0,0.0,0.0,0.0,0.0,0.0,0,0.496,0.0,0.0,1.424,115.856,0.0,0.0,0.0,0.0104904174804687,0.0104904174804687,64.72,0.0078678131103515,0.0078678131103515,0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0063416981461024,0.0085830688476562,0.0048417311448317,0.0,0.0,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0.0,0,1.344,0.0,0.0,2.272,116.368,0.0,0.0,0.0,0.0085830688476562,0.0102996826171875,66.544,0.0069141387939453,0.0088214874267578,0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0062697004563737,0.0085830688476562,0.0051021575927734,0.0,0.0,0.0065326690673828,0.0,0.0,0.0,0.0,0.0,0.0,0,0.496,0.0,0.0,1.424,116.304,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,60.824,0.0090599060058593,0.0090599060058593,0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0063696903968924,0.0088214874267578,0.0055551528930664,0.0,0.0,0.0069618225097656,0.0,0.0,0.0065803527832031,0.0087738037109375,0.0111579895019531,0.0208377838134765,0,0.496,0.0,0.0,1.424,114.76,3.744,4.232,0.0,0.011444091796875,0.011444091796875,29.584,0.0078678131103515,0.0078678131103515,0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0062131170016616,0.0083446502685546,0.0049304962158203,0.0,0.0,0.0058650970458984,0.0,0.0,0.0074386596679687,0.0113487243652343,0.0114917755126953,0.0226020812988281,0,0.496,0.0,0.0,1.424,114.888,3.744,4.232,0.0,0.0078678131103515,0.0078678131103515,74.056,0.0073909759521484,0.0073909759521484,0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0063020791580427,0.0085830688476562,0.0052268688495342,0.0,0.0,0.0067949295043945,0.0,0.0,0.0066041946411132,0.0084877014160156,0.010848045349121,0.0247478485107421,0,0.496,0.0,0.0,1.424,114.888,8.264,7.736,0.0,0.0126361846923828,0.0126361846923828,67.84,0.013589859008789,0.013589859008789,0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0064029029352747,0.0085830688476562,0.0047111511230468,0.0,0.0,0.0051498413085937,0.0,0.0,0.0,0.0,0.0,0.0,0,0.496,0.0,0.0,1.424,115.048,0.0,0.0,0.0,0.0069141387939453,0.0069141387939453,67.32,0.0052452087402343,0.0052452087402343,0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0062342917565071,0.0081062316894531,0.0051784515380859,0.0,0.0,0.0064849853515625,0.0,0.0,0.0,0.0,0.0,0.0,0,0.496,0.0,0.0,1.424,116.88,0.0,0.0,0.0,0.0123977661132812,0.0123977661132812,70.632,0.0085830688476562,0.0085830688476562,0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0063180923461914,0.0083446502685546,0.0048839684688683,0.0,0.0,0.0054359436035156,0.0,0.0,0.0,0.0,0.0,0.0,0,0.496,0.0,0.0,1.424,115.872,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,144.376,0.0104904174804687,0.0104904174804687,0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0062933062562848,0.0083446502685546,0.0046846028920766,0.0,0.0,0.0060558319091796,0.0,0.0,0.0058174133300781,0.0072479248046875,0.0113964080810546,0.0207424163818359,0,0.496,0.0,0.0,1.424,116.88,3.744,4.232,0.0,0.0071525573730468,0.0071525573730468,210.232,0.0078678131103515,0.0078678131103515,0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0061526227353224,0.0085830688476562,0.0048375898791897,0.0,0.0,0.0054836273193359,0.0,0.0,0.0059127807617187,0.0075340270996093,0.0103473663330078,0.0195026397705078,0,0.496,0.0,0.0,1.424,114.728,3.744,4.232,0.0,0.00762939453125,0.00762939453125,127.032,0.0107288360595703,0.0107288360595703,0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0063862966660836,0.0085830688476562,0.0050314541520743,0.0,0.0,0.0060558319091796,0.0,0.0,0.0064611434936523,0.0088453292846679,0.0100135803222656,0.023651123046875,0,0.496,0.0,0.0,1.424,115.752,8.264,7.736,0.0,0.0088214874267578,0.0088214874267578,99.352,0.0085830688476562,0.0085830688476562,0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0062664942954903,0.0083446502685546,0.004825384720512,0.0078678131103515,0.0077486038208007,0.0058412551879882,0.0080585479736328,0.0089883804321289,0.0,0.0,0.0,0.0,0,0.496,1.696,1.696,1.424,114.808,0.0,0.0,0.0,0.0095367431640625,0.0095367431640625,188.688,0.00762939453125,0.00762939453125,0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0063269885618295,0.0083446502685546,0.0047534704208374,0.0,0.0,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.0,0,0.496,0.0,0.0,1.424,116.136,0.0,0.0,0.0,0.009775161743164,0.009775161743164,113.984,0.0071525573730468,0.0071525573730468,0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.006242553786476,0.008559226989746,0.0046338790502303,0.0,0.0,0.005340576171875,0.0,0.0,0.0,0.0,0.0,0.0,0,0.496,0.0,0.0,1.424,115.904,0.0,0.0,0.0,0.0102519989013671,0.0102519989013671,204.92,0.0073909759521484,0.0073909759521484,0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0064160564158222,0.0088214874267578,0.0047500316913311,0.0,0.0,0.0050067901611328,0.0,0.0,0.0059127807617187,0.0073432922363281,0.0103950500488281,0.019693374633789,0,0.496,0.0,0.0,1.424,116.048,3.744,4.232,0.0,0.0092983245849609,0.0092983245849609,72.64,0.0104904174804687,0.0104904174804687,0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.006263799006396,0.0083446502685546,0.0048600710355318,0.0,0.0,0.0056028366088867,0.0,0.0,0.0065326690673828,0.0088691711425781,0.0107765197753906,0.0202655792236328,0,0.496,0.0,0.0,1.424,117.008,3.744,4.232,0.0,0.011444091796875,0.011444091796875,73.808,0.0090599060058593,0.0090599060058593,0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0062593773229798,0.0081062316894531,0.0052094459533691,0.0,0.0,0.0064373016357421,0.0,0.0,0.006103515625,0.0081300735473632,0.0108957290649414,0.0267505645751953,0,0.496,0.0,0.0,1.424,114.904,8.264,7.736,0.0,0.0121593475341796,0.0121593475341796,55.696,0.0085830688476562,0.0085830688476562,0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0062819144025963,0.0083446502685546,0.0050926208496093,0.0,0.0,0.0061988830566406,0.0,0.0,0.0,0.0,0.0,0.0,0,0.496,0.0,0.0,1.424,115.112,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,64.184,0.0073909759521484,0.0073909759521484,0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0063827381798283,0.0085830688476562,0.0054836273193359,0.0,0.0,0.0065565109252929,0.0,0.0,0.0,0.0,0.0,0.0,0,0.496,0.0,0.0,1.392,114.328,0.0,0.0,0.0,0.00762939453125,0.00762939453125,15.072,0.0069141387939453,0.0069141387939453,0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0060081481933593,0.0081062316894531,0.004887580871582,0.0,0.0,0.0051736831665039,0.0,0.0,0.0,0.0,0.0,0.0,0,0.496,0.0,0.0,1.424,112.0,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,5.12,0.0050067901611328,0.0050067901611328,0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0061072739474291,0.0081062316894531,0.0064373016357421,0.0,0.0,0.0066757202148437,0.0,0.0,0.0061511993408203,0.0080108642578125,0.0116348266601562,0.0218391418457031,0,0.496,0.0,0.0,1.424,120.44,3.744,4.232,0.0,0.0100135803222656,0.0100135803222656,7.8,0.0073909759521484,0.0073909759521484,0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0061611137767829,0.0083446502685546,0.0064373016357421,0.0,0.0,0.0074148178100585,0.0,0.0,0.0058650970458984,0.0076770782470703,0.0114917755126953,0.0229358673095703,0,0.496,0.0,0.0,1.424,117.248,3.744,4.232,0.0,0.0104904174804687,0.0104904174804687,12.656,0.0100135803222656,0.0100135803222656,0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0059913046917512,0.0081062316894531,0.0073909759521484,0.0,0.0,0.0073909759521484,0.0,0.0,0.0061988830566406,0.0084638595581054,0.0112533569335937,0.0248908996582031,0,0.496,0.0,0.0,1.424,113.256,8.264,7.736,0.0,0.0100135803222656,0.0100135803222656,1.192,0.0069141387939453,0.0069141387939453,0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.006219047812087,0.0085830688476562,0.0043392181396484,0.0,0.0,0.0056743621826171,0.0,0.0,0.0,0.0,0.0,0.0,0,0.496,0.0,0.0,1.36,117.192,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,51.512,0.0078678131103515,0.0078678131103515,0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0062799453735351,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.496,0.0,0.0,1.424,112.0,0.0,0.0,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0078678131103515,0.0078678131103515,0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0060665607452392,0.0081300735473632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.496,0.0,0.0,1.36,112.0,0.0,0.0,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0095367431640625,0.0095367431640625,0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.006035566329956,0.0081300735473632,0.0,0.0,0.0,0.0,0.0,0.0,0.006866455078125,0.009918212890625,0.0108718872070312,0.020599365234375,0,0.496,0.0,0.0,1.36,112.0,3.744,4.232,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0078678131103515,0.0078678131103515,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0061395749523865,0.0083446502685546,0.0050067901611328,0.0,0.0,0.0050067901611328,0.0,0.0,0.0065803527832031,0.0089645385742187,0.0112056732177734,0.0215053558349609,0,0.496,0.0,0.0,1.36,113.256,3.744,4.232,0.0,0.0116825103759765,0.0116825103759765,1.192,0.00762939453125,0.00762939453125,0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0062131170016616,0.0088214874267578,0.0061988830566406,0.0,0.0,0.0061988830566406,0.0,0.0,0.0063180923461914,0.0088214874267578,0.0104665756225585,0.0234365463256835,0,0.496,0.0,0.0,1.36,113.256,8.264,7.736,0.0,0.005960464477539,0.005960464477539,1.192,0.0073909759521484,0.0073909759521484,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0062309094329378,0.0085830688476562,0.0092983245849609,0.0,0.0,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.0,0,0.496,0.0,0.0,1.36,113.256,0.0,0.0,0.0,0.0088214874267578,0.0088214874267578,1.192,0.0100135803222656,0.0100135803222656,0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0060009956359863,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.496,0.0,0.0,1.36,112.0,0.0,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0073909759521484,0.0073909759521484,0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0060522556304931,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.496,0.0,0.0,1.36,112.0,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0073909759521484,0.0073909759521484,0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0061869621276855,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0077247619628906,0.0118732452392578,0.0123500823974609,0.0234603881835937,0,1.344,0.0,0.0,2.208,112.0,3.744,4.232,0.0,0.0102519989013671,0.0110149383544921,0.0,0.0060796737670898,0.0069379806518554,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0061571598052978,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0061511993408203,0.0078201293945312,0.0113964080810546,0.0213623046875,0,0.496,0.0,0.0,1.36,112.0,3.744,4.232,0.0,0.0092983245849609,0.0092983245849609,0.0,0.009775161743164,0.009775161743164,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0059687676121346,0.0083446502685546,0.0085830688476562,0.0,0.0,0.0085830688476562,0.0,0.0,0.0069618225097656,0.0095844268798828,0.010848045349121,0.0248908996582031,0,0.496,0.0,0.0,1.36,113.256,8.264,7.736,0.0,0.0109672546386718,0.0109672546386718,1.192,0.0083446502685546,0.0083446502685546,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0061799044632793,0.0083446502685546,0.0078678131103515,0.0,0.0,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0,0.496,0.0,0.0,1.36,113.256,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,1.192,0.0081062316894531,0.0081062316894531,0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0062498880262991,0.0085830688476562,0.0047683715820312,0.0,0.0,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,0,0.496,0.0,0.0,1.36,113.256,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,1.192,0.0052452087402343,0.0052452087402343,0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0060188770294189,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.496,0.0,0.0,1.36,112.0,0.0,0.0,0.0,0.0143051147460937,0.0143051147460937,0.0,0.0073909759521484,0.0073909759521484,0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0062048435211181,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0059127807617187,0.0074386596679687,0.011444091796875,0.0219345092773437,0,0.0,0.0,0.0,1.36,112.0,3.744,4.232,0.0,0.0,0.0,0.0,1002.1252632141112,1002.1252632141112,1
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0061309337615966,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0064373016357421,0.0084400177001953,0.0109672546386718,0.0201225280761718,1,0.496,0.0,0.0,2.352,112.0,3.744,4.232,0.0,0.0061988830566406,0.0061988830566406,0.0,0.0116825103759765,0.0116825103759765,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0060164928436279,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.0065565109252929,0.0087261199951171,0.010848045349121,0.0256061553955078,0,0.496,0.0,0.0,1.36,112.0,8.264,7.736,0.0,0.0107288360595703,0.0107288360595703,0.0,0.0102519989013671,0.0102519989013671,1
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0062130465365872,0.0088214874267578,0.0057816505432128,0.0,0.0,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.208,118.448,0.0,0.0,50.0,0.0,0.0,29.856,11506.04510307312,11506.04510307312,1
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0061447493695982,0.0085830688476562,0.0040362862979664,0.0084638595581054,0.0067949295043945,0.0046730041503906,0.011610984802246,0.0074625015258789,0.0,0.0,0.0,0.0,1,0.848,1.696,1.696,3.264,141.8,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,915.064,5247.520923614502,9445.527362823486,1
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.006535265705373,0.0088214874267578,0.0039227247617203,0.0,0.0,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.904,118.448,0.0,0.0,100.0,0.0,0.0,6913.784,0.0,0.0,1
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.006608108975994,0.0090599060058593,0.0038648107249266,0.0,0.0,0.0045299530029296,0.0,0.0,0.005960464477539,0.0073909759521484,0.01068115234375,0.0200271606445312,1,1.008,0.0,0.0,6.432,117.192,3.744,4.232,0.0,0.0050067901611328,0.0050067901611328,6907.584,4223.52397441864,7602.322363853455,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0062203407287597,0.0083684921264648,0.0,0.0,0.0,0.0,0.0,0.0,0.0058174133300781,0.0073432922363281,0.0103950500488281,0.01983642578125,0,0.0,0.0,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,0.0,0.0,0.0,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0059998035430908,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0060796737670898,0.0081539154052734,0.0103473663330078,0.0246763229370117,0,0.0,0.0,0.0,0.0,112.0,8.264,7.736,0.0,0.0,0.0,0.0,0.0,0.0,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0071032293911637,0.0099658966064453,0.0038607672312374,0.0,0.0,0.0045299530029296,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,121.784,0.0,0.0,0.0,0.0,0.0,20832.096,0.0,0.0,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0060541712822605,0.0083446502685546,0.00762939453125,0.0,0.0,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,0.0,0.0,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.005946230532518,0.0081062316894531,0.0042915344238281,0.0,0.0,0.0042915344238281,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,0.0,0.0,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0061331124141298,0.0081062316894531,0.0060399373372395,0.0,0.0,0.0072479248046875,0.0,0.0,0.0059127807617187,0.0073909759521484,0.0107765197753906,0.0206947326660156,0,0.0,0.0,0.0,0.0,121.16,3.744,4.232,0.0,0.0,0.0,10.584,0.0,0.0,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0059663952879644,0.0078678131103515,0.0042120615641276,0.0,0.0,0.0051021575927734,0.0,0.0,0.0061361413252981,0.0083446502685546,0.0097865150088355,0.0197887420654296,0,0.0,0.0,0.0,0.0,117.192,15.048,15.016,0.0,0.0,0.0,28.024,0.0,0.0,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0063995323558845,0.0090599060058593,0.003859133703307,0.0,0.0,0.0045299530029296,0.0,0.0,0.0062465667724609,0.007939338684082,0.0105619430541992,0.0252008438110351,0,0.0,0.0,0.0,0.0,122.384,8.264,7.736,0.0,0.0,0.0,15774.36,0.0,0.0,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0068085703683729,0.0092983245849609,0.0039510807748568,0.0,0.0,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.0,1,0.992,0.0,0.0,13.152,117.192,0.0,0.0,0.0,0.014662742614746,0.0155210494995117,2670.976,0.0149011611938476,0.0149965286254882,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.005953311920166,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.344,0.0,0.0,2.272,112.0,0.0,0.0,0.0,0.0075101852416992,0.007796287536621,0.0,0.0102519989013671,0.0113964080810546,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0060655102871432,0.0081062316894531,0.0049273173014322,0.0,0.0,0.0070571899414062,0.0,0.0,0.0,0.0,0.0,0.0,0,0.496,0.0,0.0,1.424,115.968,0.0,0.0,0.0,3772.0307111740112,6789.649558067322,97.248,0.0107288360595703,0.0107288360595703,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0062423386597281,0.0083446502685546,0.0045448541641235,0.0,0.0,0.0060796737670898,0.0,0.0,0.006103515625,0.0076770782470703,0.0111579895019531,0.0211238861083984,0,0.0,0.0,0.0,1.392,119.576,3.744,4.232,0.0,0.0,0.0,130.0,23642.964839935303,23642.964839935303,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0059379273979224,0.00762939453125,0.0044504801432291,0.0,0.0,0.005197525024414,0.0,0.0,0.0058174133300781,0.0073909759521484,0.010538101196289,0.0191211700439453,1,0.0,0.0,0.0,2.448,113.256,3.744,4.232,0.0,0.0,0.0,23.16,22592.016220092773,22592.016220092773,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0063014030456542,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0062783559163411,0.009012222290039,0.0102736733176491,0.0245571136474609,0,0.0,0.0,0.0,1.872,112.0,8.792,7.208,100.0,0.0,0.0,0.0,0.0,0.0,1
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0061321258544921,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,4.464,112.0,0.0,0.0,0.0,0.0,0.0,0.0,20545.021057128903,20545.021057128903,1
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0060546398162841,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0061918707454905,0.0085115432739257,0.0057617823282877,0.0,0.0,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.896,128.0,0.0,0.0,100.0,0.0,0.0,28.48,0.0,0.0,1
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.005988932367581,0.0078678131103515,0.0071525573730468,0.0,0.0,0.0071525573730468,0.0,0.0,0.0064373016357421,0.0081539154052734,0.0121116638183593,0.0231266021728515,0,0.0,0.0,0.0,0.0,113.256,3.744,4.232,100.0,0.0,0.0,1.192,0.0,0.0,1
