time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_ul_percentage,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_mean_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,a1_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_c_retransmissions_ul_count,f1_c_retransmissions_dl_count,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_ul_kbps,f1_c_throughput_dl_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_ul_kbps,f1_c_packet_loss_dl_percentage,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
10,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089368512553553,0.0109672546386718,0.0050663948059082,0.0059127807617187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.848,0.848,0.0,0.0,32.656,0.0,0.0209808349609375,0.0209808349609375,0.0064373016357421,0.0064373016357421,6.216,0
11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089368512553553,0.0109672546386718,0.0050663948059082,0.0059127807617187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.848,0.848,0.0,0.0,32.656,0.0,0.0209808349609375,0.0209808349609375,0.0064373016357421,0.0064373016357421,6.216,0
12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089368512553553,0.0109672546386718,0.0050663948059082,0.0059127807617187,0.0060558319091796,0.0,0.0,0.0079154968261718,0.0,0.0,0.0115394592285156,0.0217914581298828,0.0,0.0,0.0,0.0,0.848,0.848,3.744,4.232,32.656,0.0,0.0209808349609375,0.0209808349609375,0.0064373016357421,0.0064373016357421,6.216,0
13,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089368512553553,0.0109672546386718,0.0050663948059082,0.0059127807617187,0.0057220458984375,0.0,0.0,0.0073432922363281,0.0,0.0,0.0109672546386718,0.0216960906982421,0.0,0.0,0.0,0.0,0.0,0.0,3.744,4.232,32.656,0.0,0.0,0.0,0.0,0.0,6.216,0
14,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089368512553553,0.0109672546386718,0.0050663948059082,0.0059127807617187,0.0060558319091796,0.0,0.0,0.0082254409790039,0.0,0.0,0.010228157043457,0.0259876251220703,0.0,0.0,0.0,0.0,0.0,0.0,8.264,7.736,32.656,0.0,0.0,0.0,0.0,0.0,6.216,0
15,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089368512553553,0.0109672546386718,0.0050663948059082,0.0059127807617187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.656,0.0,0.0,0.0,0.0,0.0,6.216,0
16,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089368512553553,0.0109672546386718,0.0050663948059082,0.0059127807617187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.848,0.848,0.0,0.0,32.656,0.0,0.0078678131103515,0.0078678131103515,0.0169277191162109,0.0169277191162109,6.216,0
17,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089368512553553,0.0109672546386718,0.0050663948059082,0.0059127807617187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.656,0.0,0.0,0.0,0.0,0.0,6.216,0
18,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089368512553553,0.0109672546386718,0.0050663948059082,0.0059127807617187,0.0058650970458984,0.0,0.0,0.0078678131103515,0.0,0.0,0.01068115234375,0.0203132629394531,0.0,0.0,0.0,0.0,0.0,0.0,3.744,4.232,32.656,0.0,0.0,0.0,0.0,0.0,6.216,0
19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089368512553553,0.0109672546386718,0.0050663948059082,0.0059127807617187,0.0060558319091796,0.0,0.0,0.0079631805419921,0.0,0.0,0.0101566314697265,0.0192165374755859,0.0,0.0,0.0,0.0,0.0,0.0,3.744,4.232,32.656,0.0,0.0,0.0,0.0,0.0,6.216,0
20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089368512553553,0.0109672546386718,0.0050663948059082,0.0059127807617187,0.0056266784667968,0.0,0.0,0.0081300735473632,0.0,0.0,0.0102519989013671,0.0234127044677734,0.0,0.0,0.0,0.0,0.0,0.0,8.264,7.736,32.656,0.0,0.0,0.0,0.0,0.0,6.216,0
21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089368512553553,0.0109672546386718,0.0050663948059082,0.0059127807617187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.656,0.0,0.0,0.0,0.0,0.0,6.216,0
22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089368512553553,0.0109672546386718,0.0050663948059082,0.0059127807617187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.656,0.0,0.0,0.0,0.0,0.0,6.216,0
23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089368512553553,0.0109672546386718,0.0050663948059082,0.0059127807617187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.656,0.0,0.0,0.0,0.0,0.0,6.216,0
24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089368512553553,0.0109672546386718,0.0050663948059082,0.0059127807617187,0.0057697296142578,0.0,0.0,0.0072956085205078,0.0,0.0,0.0103473663330078,0.018930435180664,0.0,0.0,0.0,0.0,0.0,0.0,3.744,4.232,32.656,0.0,0.0,0.0,0.0,0.0,6.216,0
25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089368512553553,0.0109672546386718,0.0050663948059082,0.0059127807617187,0.0055313110351562,0.0,0.0,0.0069141387939453,0.0,0.0,0.0107288360595703,0.0197887420654296,0.0,0.0,0.0,0.0,0.0,0.0,3.744,4.232,32.656,0.0,0.0,0.0,0.0,0.0,6.216,0
26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089368512553553,0.0109672546386718,0.0050663948059082,0.0059127807617187,0.0058412551879882,0.0,0.0,0.0077247619628906,0.0,0.0,0.0100135803222656,0.0235795974731445,0.0,0.0,0.0,0.0,0.0,0.0,8.264,7.736,32.656,0.0,0.0,0.0,0.0,0.0,6.216,0
27,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089368512553553,0.0109672546386718,0.0050663948059082,0.0059127807617187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.656,0.0,0.0,0.0,0.0,0.0,6.216,0
28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089368512553553,0.0109672546386718,0.0050663948059082,0.0059127807617187,0.0,0.014662742614746,0.0202894210815429,0.0,0.013589859008789,0.0168323516845703,0.0,0.0,0.0,0.0,1.696,1.696,0.0,0.0,0.0,0.0,32.656,0.0,0.0,0.0,0.0,0.0,6.216,0
29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089368512553553,0.0109672546386718,0.0050663948059082,0.0059127807617187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.656,0.0,0.0,0.0,0.0,0.0,6.216,0
30,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089368512553553,0.0109672546386718,0.0050663948059082,0.0059127807617187,0.0070571899414062,0.0,0.0,0.0100612640380859,0.0,0.0,0.0116348266601562,0.0233650207519531,0.0,0.0,0.0,0.0,0.0,0.0,3.744,4.232,32.656,0.0,0.0,0.0,0.0,0.0,6.216,0
31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089368512553553,0.0109672546386718,0.0050663948059082,0.0059127807617187,0.0060558319091796,0.0,0.0,0.0076770782470703,0.0,0.0,0.0117301940917968,0.0221729278564453,0.0,0.0,0.0,0.0,0.0,0.0,3.744,4.232,32.656,0.0,0.0,0.0,0.0,0.0,6.216,0
32,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089368512553553,0.0109672546386718,0.0050663948059082,0.0059127807617187,0.0060796737670898,0.0,0.0,0.0084161758422851,0.0,0.0,0.0105142593383789,0.0259876251220703,0.0,0.0,0.0,0.0,0.0,0.0,8.264,7.736,32.656,0.0,0.0,0.0,0.0,0.0,6.216,0
33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089368512553553,0.0109672546386718,0.0050663948059082,0.0059127807617187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.656,0.0,0.0,0.0,0.0,0.0,6.216,0
34,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089368512553553,0.0109672546386718,0.0050663948059082,0.0059127807617187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.92,40.208,0.0,0.0,32.656,0.0,0.008249282836914,0.0106334686279296,0.0078678131103515,0.0092029571533203,6.216,0
35,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0068693079500116,0.0086784362792968,0.0047683715820312,0.0064849853515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0.0,0.0,104.736,0.0,0.0,0.0,0.0128746032714843,0.0128746032714843,57.736,0
36,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0069189071655273,0.0088214874267578,0.0,0.0,0.005960464477539,0.0085830688476562,0.0085830688476562,0.0079154968261718,0.0143051147460937,0.0143051147460937,0.0111579895019531,0.0209331512451171,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.007026195526123,0.0085830688476562,0.0,0.0,0.0057220458984375,0.0100135803222656,0.0100135803222656,0.0071525573730468,0.0064373016357421,0.0064373016357421,0.0107288360595703,0.0200271606445312,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0065229833126068,0.0081062316894531,0.0045299530029296,0.0045299530029296,0.0059127807617187,0.00762939453125,0.00762939453125,0.0083446502685546,0.0109672546386718,0.0109672546386718,0.0109195709228515,0.0250816345214843,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,72.152,0.0,0.0,0.0,0.0,0.0,1.192,0
39,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059948631780064,0.0078678131103515,0.0050067901611328,0.0050067901611328,0.0,0.0088214874267578,0.0088214874267578,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,0
40,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059070871837103,0.00762939453125,0.0050067901611328,0.0050067901611328,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,0
41,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0065889173341028,0.0090599060058593,0.0039275581314718,0.0047683715820312,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,143.152,0.0,0.0,0.0,0.0,0.0,7332.432,0
42,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059272519391567,0.0078678131103515,0.0040531158447265,0.0047683715820312,0.0057697296142578,0.0081062316894531,0.0081062316894531,0.0070571899414062,0.0126361846923828,0.0126361846923828,0.0103950500488281,0.0198841094970703,0.0,0.0,0.496,1.424,0.0,0.0,3.744,4.232,117.192,0.0,0.0,0.0,0.0,0.0,229.52,0
43,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0057709217071533,0.0076532363891601,0.0,0.0,0.0064849853515625,0.0073909759521484,0.0073909759521484,0.0083446502685546,0.0092983245849609,0.0092983245849609,0.0111579895019531,0.0209808349609375,0.0,0.0,0.496,1.424,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059223175048828,0.0078678131103515,0.0,0.0,0.0060319900512695,0.0069141387939453,0.0069141387939453,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0107765197753906,0.0263452529907226,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
45,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059770707467302,0.0078678131103515,0.0047683715820312,0.0047683715820312,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,0
46,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0056354560662264,0.0073909759521484,0.0061988830566406,0.0061988830566406,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,0
47,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060707775514517,0.0078678131103515,0.0057220458984375,0.0057220458984375,0.0,0.0071525573730468,0.0071525573730468,0.0,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,0
48,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059735774993896,0.0078678131103515,0.0,0.0,0.0060558319091796,0.0069141387939453,0.0069141387939453,0.0076770782470703,0.0128746032714843,0.0128746032714843,0.01068115234375,0.019693374633789,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061282833803047,0.0082254409790039,0.0039271588595408,0.0045299530029296,0.0060558319091796,0.00762939453125,0.00762939453125,0.0079631805419921,0.0102519989013671,0.0102519989013671,0.0114917755126953,0.0220298767089843,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,140.8,0.0,0.0,0.0,0.0,0.0,4543.12,0
50,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060399373372395,0.0081062316894531,0.0049787409165326,0.0061988830566406,0.0059127807617187,0.0092983245849609,0.0092983245849609,0.007939338684082,0.0064373016357421,0.0064373016357421,0.0097513198852539,0.0213384628295898,0.0,0.0,0.496,1.424,0.0,0.0,8.264,7.736,114.952,0.0,0.0,0.0,0.0,0.0,47.256,0
51,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060351926888992,0.0081062316894531,0.0055631001790364,0.0066757202148437,0.0,0.00762939453125,0.00762939453125,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,114.888,0.0,0.0,0.0,0.0,0.0,17.52,0
52,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0061705560967473,0.0085830688476562,0.0049386705671037,0.0057220458984375,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,0.0,116.144,0.0,0.0,0.0,0.0,0.0,54.712,0
