time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,a1_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_dl_kbps,F-node
10,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061205963590251,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0085830688476562,0.0085830688476562,0.0061920710972377,0.007033348083496,0.009775161743164,0.009775161743164,0.0085830688476562,0.0082731246948242,0.0085830688476562,0.0116348266601562,0.0099045889718191,0.0215530395507812,0.496,1.36,1.696,1.696,113.256,25.152,27.344,1.192,0
11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064142660242347,0.0090599060058593,0.0083446502685546,0.0083446502685546,0.0040368830904047,0.0047683715820312,0.0061920710972377,0.007033348083496,0.0092983245849609,0.0092983245849609,0.0085830688476562,0.0082731246948242,0.0085830688476562,0.0116348266601562,0.0099045889718191,0.0215530395507812,0.496,1.36,1.696,1.696,144.408,25.152,27.344,4419.216,0
12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068453413930105,0.0095367431640625,0.009775161743164,0.009775161743164,0.0039807238025374,0.0047683715820312,0.0061920710972377,0.007033348083496,0.0205039978027343,0.0205039978027343,0.0085830688476562,0.0082731246948242,0.0085830688476562,0.0116348266601562,0.0099045889718191,0.0215530395507812,0.496,1.36,1.696,1.696,117.192,25.152,27.344,8823.656,0
13,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067030019428006,0.0092983245849609,0.0131130218505859,0.0131130218505859,0.0039506242648928,0.0045299530029296,0.0061920710972377,0.007033348083496,0.0166893005371093,0.0166893005371093,0.0085830688476562,0.0082731246948242,0.0085830688476562,0.0116348266601562,0.0099045889718191,0.0215530395507812,0.496,1.36,1.696,1.696,117.192,25.152,27.344,10818.6,0
14,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061775321391091,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0040308903839628,0.0047683715820312,0.0061920710972377,0.007033348083496,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0082731246948242,0.0085830688476562,0.0116348266601562,0.0099045889718191,0.0215530395507812,0.496,1.36,1.696,1.696,114.264,25.152,27.344,3193.216,0
15,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063943862915039,0.0088214874267578,0.0088214874267578,0.0088214874267578,0.004099762958029,0.0047683715820312,0.0061920710972377,0.007033348083496,0.0119209289550781,0.0119209289550781,0.0085830688476562,0.0082731246948242,0.0085830688476562,0.0116348266601562,0.0099045889718191,0.0215530395507812,0.496,1.36,1.696,1.696,112.0,25.152,27.344,372.112,0
16,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006162112032003,0.0085830688476562,0.00762939453125,0.00762939453125,0.0069141387939453,0.0069141387939453,0.0061920710972377,0.007033348083496,0.0109672546386718,0.0109672546386718,0.0085830688476562,0.0082731246948242,0.0085830688476562,0.0116348266601562,0.0099045889718191,0.0215530395507812,0.496,1.36,1.696,1.696,113.256,25.152,27.344,1.192,0
17,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061028039277489,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0052452087402343,0.0052452087402343,0.0061920710972377,0.007033348083496,0.0069141387939453,0.0069141387939453,0.0085830688476562,0.0082731246948242,0.0085830688476562,0.0116348266601562,0.0099045889718191,0.0215530395507812,0.496,1.36,1.696,1.696,113.256,25.152,27.344,1.192,0
18,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060292618784738,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0045299530029296,0.0045299530029296,0.0061920710972377,0.007033348083496,0.0116825103759765,0.0116825103759765,0.0085830688476562,0.0082731246948242,0.0085830688476562,0.0116348266601562,0.0099045889718191,0.0215530395507812,0.496,1.36,1.696,1.696,113.256,25.152,27.344,1.192,0
19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059819221496582,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0061920710972377,0.007033348083496,0.0107288360595703,0.0107288360595703,0.0085830688476562,0.0082731246948242,0.0085830688476562,0.0116348266601562,0.0099045889718191,0.0215530395507812,0.496,1.36,1.696,1.696,112.0,25.152,27.344,0.0,0
20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060021877288818,0.0081300735473632,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0061920710972377,0.007033348083496,0.0102519989013671,0.0102519989013671,0.0085830688476562,0.0082731246948242,0.0085830688476562,0.0116348266601562,0.0099045889718191,0.0215530395507812,0.496,1.36,1.696,1.696,112.0,25.152,27.344,0.0,0
21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061666965484619,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0061920710972377,0.007033348083496,0.0102519989013671,0.0102519989013671,0.0085830688476562,0.0082731246948242,0.0085830688476562,0.0116348266601562,0.0099045889718191,0.0215530395507812,0.496,1.36,1.696,1.696,112.0,25.152,27.344,0.0,0
22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060963630676269,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0061920710972377,0.007033348083496,0.0081062316894531,0.0081062316894531,0.0085830688476562,0.0082731246948242,0.0085830688476562,0.0116348266601562,0.0099045889718191,0.0215530395507812,0.496,1.36,1.696,1.696,112.0,25.152,27.344,0.0,0
23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068818889378349,0.0095367431640625,0.0112056732177734,0.0112056732177734,0.003948546292489,0.0046014785766601,0.0061920710972377,0.007033348083496,0.0112056732177734,0.0112056732177734,0.0085830688476562,0.0082731246948242,0.0085830688476562,0.0116348266601562,0.0099045889718191,0.0215530395507812,0.496,1.36,1.696,1.696,144.408,25.152,27.344,8434.016,0
24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076140507613078,0.0102519989013671,0.00762939453125,0.00762939453125,0.0039434342243691,0.0045299530029296,0.0061920710972377,0.007033348083496,0.0100135803222656,0.0100135803222656,0.0085830688476562,0.0082731246948242,0.0085830688476562,0.0116348266601562,0.0099045889718191,0.0215530395507812,0.496,1.36,1.696,1.696,118.448,25.152,27.344,21582.96,0
25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074941720535506,0.009775161743164,0.0085830688476562,0.0085830688476562,0.0039513709234555,0.0045299530029296,0.0061920710972377,0.007033348083496,0.0092983245849609,0.0092983245849609,0.0085830688476562,0.0082731246948242,0.0085830688476562,0.0116348266601562,0.0099045889718191,0.0215530395507812,0.496,1.36,1.696,1.696,117.888,25.152,27.344,26171.688,0
26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074953582156356,0.0102519989013671,0.0095367431640625,0.0095367431640625,0.0038846232258854,0.0045299530029296,0.0,0.007033348083496,0.0193119049072265,0.0193119049072265,0.0085830688476562,0.0082731246948242,0.0,0.0116348266601562,0.0,0.0,0.496,1.36,1.696,1.696,117.192,0.0,0.0,33365.92,0
27,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070315688403684,0.009775161743164,0.0078678131103515,0.0078678131103515,0.0039614163912259,0.0047683715820312,0.0072585211859809,0.007033348083496,0.0100135803222656,0.0100135803222656,0.0085830688476562,0.0082731246948242,0.0107765197753906,0.0116348266601562,0.0121376731178977,0.0300407409667968,0.496,1.36,1.696,1.696,117.192,8.792,7.208,6430.16,0
28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070315688403684,0.009775161743164,0.0076532363891601,0.0067949295043945,0.0039614163912259,0.0047683715820312,0.0066041946411132,0.0,0.0134706497192382,0.0135660171508789,0.0,0.0,0.0091075897216796,0.0,0.0112533569335937,0.026559829711914,1.344,2.208,0.0,0.0,117.192,8.264,7.736,6430.16,0
29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070315688403684,0.009775161743164,0.0073909759521484,0.0073909759521484,0.0039614163912259,0.0047683715820312,0.0,0.0,0.0154972076416015,0.0154972076416015,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,117.192,0.0,0.0,6430.16,0
30,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006416264702292,0.0090599060058593,0.0085830688476562,0.0085830688476562,0.004233877643261,0.0052452087402343,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,128.72,0.0,0.0,1319.336,0
31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060553574443456,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0067949295043945,0.0076532363891601,0.0062942504882812,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0082015991210937,0.0,0.0117301940917968,0.0225067138671875,0.496,1.36,0.0,0.0,113.256,3.744,4.232,4.384,0
32,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062736112680008,0.0088214874267578,0.0088214874267578,0.0088214874267578,0.0047683715820312,0.0047683715820312,0.0068426132202148,0.0,0.013589859008789,0.013589859008789,0.0,0.0,0.0090837478637695,0.0,0.0116348266601562,0.0319242477416992,0.496,1.36,0.0,0.0,113.256,7.488,8.464,1.192,0
33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061261653900146,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0066492292616102,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0092506408691406,0.0,0.0109022313898259,0.0276565551757812,0.496,1.36,0.0,0.0,112.0,8.792,7.208,0.0,0
34,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061404705047607,0.0078916549682617,0.0064373016357421,0.0064373016357421,0.0,0.0,0.006103515625,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0079154968261718,0.0,0.0117301940917968,0.0224590301513671,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0
35,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059640407562255,0.0078678131103515,0.00762939453125,0.00762939453125,0.0,0.0,0.0068902969360351,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0090837478637695,0.0,0.0113248825073242,0.0284194946289062,0.496,1.36,0.0,0.0,112.0,8.264,7.736,0.0,0
36,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062644481658935,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0
37,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062131170016616,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0052452087402343,0.0052452087402343,0.006103515625,0.0,0.0073909759521484,0.0073909759521484,0.0,0.0,0.00762939453125,0.0,0.0122547149658203,0.023508071899414,0.496,1.36,0.0,0.0,113.256,3.744,4.232,1.192,0
38,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061751598149389,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0085830688476562,0.0085830688476562,0.0067710876464843,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0091075897216796,0.0,0.011444091796875,0.0215053558349609,0.496,1.36,0.0,0.0,113.256,3.744,4.232,1.192,0
39,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062392125675334,0.0090599060058593,0.0064373016357421,0.0064373016357421,0.0047683715820312,0.0047683715820312,0.0065167744954427,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0088214874267578,0.0,0.011142094930013,0.0281810760498046,0.496,1.36,0.0,0.0,113.256,12.008,11.968,1.192,0
40,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060248374938964,0.0081300735473632,0.00762939453125,0.00762939453125,0.0,0.0,0.0064849853515625,0.0,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0084877014160156,0.0,0.0134468078613281,0.0265121459960937,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0
41,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065576682970361,0.0090599060058593,0.0083446502685546,0.0083446502685546,0.0039635706905972,0.0045299530029296,0.0068081749810112,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0087261199951171,0.0,0.0107721848921342,0.0264644622802734,0.496,1.36,0.0,0.0,143.152,8.792,7.208,6584.248,0
42,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075356877265284,0.0102519989013671,0.0150203704833984,0.0150203704833984,0.0039210878717358,0.0045299530029296,0.0,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,117.192,0.0,0.0,27189.16,0
43,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073103169303628,0.0100135803222656,0.009775161743164,0.009775161743164,0.0039665340855681,0.0045299530029296,0.0062942504882812,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0082969665527343,0.0,0.01220703125,0.0231742858886718,0.496,1.36,0.0,0.0,117.192,3.744,4.232,20384.248,0
44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069589898137762,0.0095129013061523,0.0104904174804687,0.0104904174804687,0.0039897598586716,0.0047683715820312,0.006103515625,0.0,0.0169277191162109,0.0169277191162109,0.0,0.0,0.0079631805419921,0.0,0.011301040649414,0.0212669372558593,0.496,1.36,0.0,0.0,118.448,3.744,4.232,8146.288,0
45,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062178616500019,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0045537948608398,0.0058174133300781,0.0060558319091796,0.0,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0083446502685546,0.0,0.0112056732177734,0.0293731689453125,0.496,1.36,0.0,0.0,113.256,12.008,11.968,91.04,0
46,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060517989580904,0.00762939453125,0.0069141387939453,0.0069141387939453,0.0073909759521484,0.0073909759521484,0.0057697296142578,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0071525573730468,0.0,0.0121116638183593,0.0236034393310546,0.496,1.36,0.0,0.0,113.256,3.744,4.232,1.192,0
47,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060558319091796,0.0081062316894531,0.0162124633789062,0.0162124633789062,0.0,0.0,0.0063896179199218,0.0,0.0140666961669921,0.0140666961669921,0.0,0.0,0.0091314315795898,0.0,0.0114202499389648,0.0295162200927734,0.496,1.36,0.0,0.0,112.0,8.264,7.736,0.0,0
48,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062670026506696,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.0040309101927514,0.0047683715820312,0.0,0.0,0.0176429748535156,0.0176429748535156,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,127.576,0.0,0.0,2123.456,0
49,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063971717758934,0.0085830688476562,0.0119209289550781,0.0119209289550781,0.0042574746268136,0.0054359436035156,0.0063896179199218,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0084877014160156,0.0,0.0110626220703125,0.0209808349609375,0.496,1.36,0.0,0.0,120.032,3.744,4.232,592.104,0
50,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062978267669677,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0041272905137803,0.0052690505981445,0.0072956085205078,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0092983245849609,0.0,0.0118732452392578,0.0226020812988281,0.496,1.36,0.0,0.0,112.0,3.744,4.232,917.056,0
51,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063169120561958,0.0088214874267578,0.009775161743164,0.009775161743164,0.0044668422025792,0.007033348083496,0.0064032418387276,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0086784362792968,0.0,0.0112205743789672,0.0300407409667968,0.496,1.36,0.0,0.0,118.448,12.536,11.44,354.912,0
52,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062047845066183,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0059008598327636,0.0075578689575195,0.0063896179199218,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0080108642578125,0.0,0.0113487243652343,0.0205516815185546,0.496,1.36,0.0,0.0,116.288,3.744,4.232,17.76,0
53,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065735408238002,0.0088214874267578,0.0095367431640625,0.0095367431640625,0.0040325416526213,0.0050067901611328,0.0063657760620117,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0086069107055664,0.0,0.0110387802124023,0.0270605087280273,0.496,1.36,0.0,0.0,121.688,8.264,7.736,4019.936,0
54,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061607360839843,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0043392181396484,0.0053882598876953,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,136.76,0
55,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006061288254771,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,114.808,0.0,0.0,2.52,0
56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061988830566406,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0,0.0,0.006866455078125,0.0,0.013589859008789,0.013589859008789,0.0,0.0,0.0088214874267578,0.0,0.0117301940917968,0.0229358673095703,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0
57,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062644481658935,0.0086069107055664,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0061511993408203,0.0078678131103515,0.009775161743164,0.009775161743164,0.0042915344238281,0.0078678131103515,0.0085830688476562,0.0042915344238281,0.0116825103759765,0.0313282012939453,0.496,1.36,0.848,0.848,112.0,7.488,8.464,0.0,0
58,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006394269989758,0.0088214874267578,0.0120878219604492,0.0118017196655273,0.0067949295043945,0.0088214874267578,0.0062942504882812,0.0112056732177734,0.0134706497192382,0.0160455703735351,0.0178813934326171,0.0112056732177734,0.008249282836914,0.0178813934326171,0.011905034383138,0.0277996063232421,1.344,2.208,0.848,0.848,128.36,12.008,11.968,17.872,0
59,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060636605789412,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0054836273193359,0.0054836273193359,0.0063657760620117,0.0,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0088453292846679,0.0,0.012516975402832,0.02899169921875,0.496,1.36,0.0,0.0,113.256,8.264,7.736,1.192,0
60,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061004316035787,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,1.192,0
61,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062978267669677,0.0088214874267578,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0
62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060808658599853,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0,0.0,0.0061511993408203,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0079631805419921,0.0,0.011301040649414,0.0225067138671875,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0
63,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062000751495361,0.0083684921264648,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0061988830566406,0.0,0.009775161743164,0.009775161743164,0.0,0.0,0.0086545944213867,0.0,0.0113964080810546,0.0290155410766601,0.496,1.36,0.0,0.0,112.0,7.488,8.464,0.0,0
64,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062572956085205,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0065008799235026,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0089645385742187,0.0,0.011142094930013,0.0278949737548828,0.496,1.36,0.0,0.0,112.0,12.008,11.968,0.0,0
65,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061436826959619,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0061988830566406,0.0089645385742187,0.0065565109252929,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0088453292846679,0.0,0.0115871429443359,0.0287532806396484,0.496,1.36,0.0,0.0,125.432,8.264,7.736,34.552,0
66,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061813522787655,0.0081062316894531,0.0121593475341796,0.0121593475341796,0.0057220458984375,0.0071525573730468,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,123.632,0.0,0.0,15.712,0
67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00611006044874,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0041878741720448,0.0052452087402343,0.0,0.0,0.0138282775878906,0.0138282775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,124.512,0.0,0.0,931.552,0
68,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006953477859497,0.0088214874267578,0.0081062316894531,0.0081062316894531,0.0040275006254842,0.0050067901611328,0.0064373016357421,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0079154968261718,0.0,0.0108242034912109,0.0207901000976562,0.496,1.36,0.0,0.0,112.0,3.744,4.232,1119.752,0
69,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066280364990234,0.0081062316894531,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0063419342041015,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0092983245849609,0.0,0.0115871429443359,0.0291824340820312,0.496,1.36,0.0,0.0,112.0,7.488,8.464,0.0,0
70,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067412853240966,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0,0.0,0.006262461344401,0.0,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0084877014160156,0.0,0.0114123026529947,0.0298500061035156,0.496,1.36,0.0,0.0,112.0,12.008,11.968,0.0,0
