time_seconds,a1_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,f1_c_retransmissions_ul_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,a1_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,e2_du_throughput_dl_kbps,a1_retransmissions_ul_count,e2_du_throughput_ul_kbps,a1_retransmissions_dl_count,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,a1_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060570240020751,0.0081062316894531,0.009775161743164,0.009775161743164,0.00762939453125,0.00762939453125,0.0,0.0,0.0068426132202148,0.0,0.0090837478637695,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0100374221801757,0.021982192993164,0.0,0.0,112.0,8.264,7.736,0.0,0.0,0
27,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063169349744481,0.0083446502685546,0.0075340270996093,0.0071525573730468,0.0116825103759765,0.0137805938720703,0.0048279762268066,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,1.344,0.0,2.208,0.0,0.0,0.0,0.0,0.0,141.248,0.0,0.0,0.0,148.432,0
28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061632981940881,0.0081062316894531,0.00762939453125,0.00762939453125,0.0073909759521484,0.0073909759521484,0.0085830688476562,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0.0,1.424,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,1.192,0
29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062449143664671,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0102519989013671,0.0102519989013671,0.0041926779398104,0.0052452087402343,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0.0,1.392,0.0,0.0,0.0,0.0,0.0,118.448,0.0,0.0,0.0,448.024,0
30,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062131170016616,0.0088214874267578,0.0088214874267578,0.0088214874267578,0.0050067901611328,0.0050067901611328,0.00762939453125,0.00762939453125,0.0061988830566406,0.0,0.0078678131103515,0.0,0.0,0.0,0.496,0.0,1.424,0.0,0.0112056732177734,0.0218868255615234,0.0,0.0,113.256,3.744,4.232,0.0,1.192,0
31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060200691223144,0.0081539154052734,0.0071525573730468,0.0071525573730468,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0060558319091796,0.0,0.0074386596679687,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0104427337646484,0.0191688537597656,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0
32,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062346458435058,0.0083684921264648,0.0071525573730468,0.0071525573730468,0.0157356262207031,0.0157356262207031,0.0,0.0,0.0061273574829101,0.0,0.0086069107055664,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0103950500488281,0.0223398208618164,0.0,0.0,112.0,8.264,7.736,0.0,0.0,0
33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062775611877441,0.0088453292846679,0.0071525573730468,0.0071525573730468,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0
34,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063073635101318,0.0083684921264648,0.00762939453125,0.00762939453125,0.0121593475341796,0.0121593475341796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0
35,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062273509466826,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0126361846923828,0.0126361846923828,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0,0.0,0.0,0.0,113.256,0.0,0.0,0.0,1.192,0
36,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062202339741721,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0083446502685546,0.0083446502685546,0.0047683715820312,0.0047683715820312,0.0059008598327636,0.0,0.0061273574829101,0.0,0.0,0.0,0.496,0.0,1.36,0.0,0.0101327896118164,0.0175237655639648,0.0,0.0,113.256,4.272,3.704,0.0,1.192,0
