time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,a1_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_c_latency_mean_ul_ms,a1_latency_p90_ul_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_c_retransmissions_dl_count,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_c_packet_loss_dl_percentage,f1_c_latency_p90_dl_ms,f1_c_latency_mean_dl_ms,f1_u_throughput_dl_kbps,F-node
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0076495592866964,0.0102519989013671,0.0083446502685546,0.0083446502685546,0.003927147265562,0.0047683715820312,0.0060319900512695,0.0126361846923828,0.0126361846923828,0.0,0.0081300735473632,0.0,0.0101327896118164,0.0245571136474609,0.0,0.496,1.36,0.0,0.0,117.192,8.264,7.736,0.0,0.0,0.0,8752.816,0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.007198817694365,0.0095367431640625,0.0090599060058593,0.0090599060058593,0.0048351287841796,0.005960464477539,0.0,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,117.192,0.0,0.0,0.0,0.0,0.0,135.528,0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064550940670184,0.0088214874267578,0.0085830688476562,0.0085830688476562,0.004414784706245,0.0053167343139648,0.0,0.0185966491699218,0.0185966491699218,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,115.304,0.0,0.0,0.0,0.0,0.0,519.296,0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063234300755742,0.0083446502685546,0.0100135803222656,0.0100135803222656,0.0050735473632812,0.006103515625,0.0,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,114.648,0.0,0.0,0.0,0.0,0.0,150.984,0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060391426086425,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0064849853515625,0.0071525573730468,0.0071525573730468,0.0,0.0087261199951171,0.0,0.0121116638183593,0.0225543975830078,0.0,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,10.888,0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062653081334052,0.0088214874267578,0.0071525573730468,0.0071525573730468,0.0064373016357421,0.0079870223999023,0.0067710876464843,0.0071525573730468,0.0071525573730468,0.0,0.0084877014160156,0.0,0.0107765197753906,0.0205039978027343,0.0,0.496,1.36,0.0,0.0,117.192,3.744,4.232,0.0,0.0,0.0,13.552,0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059735122604749,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0069141387939453,0.0069141387939453,0.005960464477539,0.0116825103759765,0.0116825103759765,0.0042915344238281,0.0081062316894531,0.0042915344238281,0.0101327896118164,0.0222206115722656,0.0,0.496,1.36,0.848,0.848,113.256,8.264,7.736,0.0,0.013589859008789,0.013589859008789,1.192,0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060292618784738,0.0083446502685546,0.0061988830566406,0.0061988830566406,0.0045299530029296,0.0045299530029296,0.0,0.0088214874267578,0.0088214874267578,0.0073909759521484,0.0,0.0073909759521484,0.0,0.0,0.0,0.496,1.36,0.848,0.848,113.256,0.0,0.0,0.0,0.0042915344238281,0.0042915344238281,1.192,0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006147878086982,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0088214874267578,0.0088214874267578,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063276290893554,0.0083684921264648,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062822138221518,0.008702278137207,0.0083446502685546,0.0083446502685546,0.0062253740098741,0.0087261199951171,0.0059127807617187,0.0126361846923828,0.0126361846923828,0.0,0.0075817108154296,0.0,0.0102519989013671,0.0194549560546875,0.0,0.496,1.36,0.0,0.0,133.92,3.744,4.232,0.0,0.0,0.0,29.768,0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063312053680419,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0055432319641113,0.0104904174804687,0.0104904174804687,0.0,0.005960464477539,0.0,0.0103314717610677,0.0180006027221679,0.0,0.496,1.36,0.0,0.0,112.0,4.272,3.704,0.0,0.0,0.0,0.0,0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006035566329956,0.0078916549682617,0.00762939453125,0.00762939453125,0.0,0.0,0.0066757202148437,0.0107288360595703,0.0107288360595703,0.0,0.0087976455688476,0.0,0.0108718872070312,0.0257492065429687,0.0,0.496,1.36,0.0,0.0,112.0,8.264,7.736,0.0,0.0,0.0,0.0,0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061150824669564,0.0087976455688476,0.0083446502685546,0.0083446502685546,0.005960464477539,0.006723403930664,0.0,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,117.648,0.0,0.0,0.0,0.0,0.0,5.296,0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061670152267607,0.0085830688476562,0.010848045349121,0.0094175338745117,0.0054836273193359,0.0060558319091796,0.0,0.0132322311401367,0.0163793563842773,0.0,0.0,0.0,0.0,0.0,0.0,1.344,2.208,0.0,0.0,115.824,0.0,0.0,0.0,0.0,0.0,3.472,0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062819144025963,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0069141387939453,0.0069141387939453,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060248374938964,0.0076532363891601,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0061988830566406,0.0071525573730468,0.0071525573730468,0.0,0.0089645385742187,0.0,0.0107288360595703,0.0202655792236328,0.0,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0,0.0,0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063151848025438,0.0085830688476562,0.0083446502685546,0.0083446502685546,0.0050628886503331,0.0061273574829101,0.0064849853515625,0.0119209289550781,0.0119209289550781,0.0,0.0086784362792968,0.0,0.0110149383544921,0.0199317932128906,0.0,0.496,1.36,0.0,0.0,137.96,3.744,4.232,0.0,0.0,0.0,158.096,0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065084713608471,0.0088214874267578,0.00762939453125,0.00762939453125,0.0046872078104222,0.0069141387939453,0.0058412551879882,0.0145435333251953,0.0145435333251953,0.0,0.0083446502685546,0.0,0.0103950500488281,0.0246763229370117,0.0,0.496,1.36,0.0,0.0,117.192,8.264,7.736,0.0,0.0,0.0,231.832,0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063115684547234,0.0085830688476562,0.00762939453125,0.00762939453125,0.0078678131103515,0.0092029571533203,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,114.424,0.0,0.0,0.0,0.0,0.0,11.424,0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063523207560624,0.0090360641479492,0.0081062316894531,0.0081062316894531,0.0053842862447102,0.0066280364990234,0.0,0.009775161743164,0.009775161743164,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,118.448,0.0,0.0,0.0,0.0,0.0,45.824,0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062460946564627,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0059945242745535,0.0078916549682617,0.0,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,116.016,0.0,0.0,0.0,0.0,0.0,80.528,0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060885699827279,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0056028366088867,0.0065565109252929,0.0056743621826171,0.0073909759521484,0.0073909759521484,0.0,0.0071525573730468,0.0,0.010538101196289,0.0202655792236328,0.0,0.496,1.36,0.0,0.0,113.256,3.744,4.232,0.0,0.0,0.0,23.12,0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063582222060401,0.0085830688476562,0.0100135803222656,0.0100135803222656,0.0053644180297851,0.0074625015258789,0.0057697296142578,0.0083446502685546,0.0083446502685546,0.0,0.0072956085205078,0.0,0.0106334686279296,0.0205516815185546,0.0,0.496,1.36,0.0,0.0,119.488,3.744,4.232,0.0,0.0,0.0,56.016,0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062570049988096,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0054836273193359,0.0063180923461914,0.0069618225097656,0.0095367431640625,0.0095367431640625,0.0,0.009322166442871,0.0,0.01220703125,0.03204345703125,0.0,0.496,1.36,0.0,0.0,117.192,8.264,7.736,0.0,0.0,0.0,27.936,0
