time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_c_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_ul_ms,f1_u_latency_p90_dl_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_p90_dl_ms,e2_du_retransmissions_ul_count,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,e2_du_packet_loss_ul_percentage,f1_u_throughput_dl_kbps,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,F-node
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061205963590251,0.0083446502685546,0.0,0.0057901654924665,0.0,0.0062601906912667,0.00762939453125,0.0,0.0,0.0080108642578125,0.0091893332345145,0.0119209289550781,0.0119209289550781,0.0185012817382812,0,0.496,1.424,0.0,0.0,117.192,25.152,27.344,0.0,33.704,0.0083446502685546,0.0083446502685546,0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060462951660156,0.0081062316894531,0.0,0.0,0.0,0.0062601906912667,0.0,0.0,0.0,0.0080108642578125,0.0091893332345145,0.0095367431640625,0.0095367431640625,0.0185012817382812,0,0.496,1.424,0.0,0.0,112.0,25.152,27.344,0.0,0.0,0.0085830688476562,0.0085830688476562,0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060999393463134,0.0078916549682617,0.0,0.0,0.0,0.0062601906912667,0.0,0.0,0.0,0.0080108642578125,0.0091893332345145,0.0083446502685546,0.0083446502685546,0.0185012817382812,0,0.496,1.392,0.0,0.0,112.0,25.152,27.344,0.0,0.0,0.0069141387939453,0.0069141387939453,0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0058655715107324,0.0078678131103515,0.0,0.0050067901611328,0.0,0.0062601906912667,0.0050067901611328,0.0,0.0,0.0080108642578125,0.0091893332345145,0.0121593475341796,0.0121593475341796,0.0185012817382812,0,0.496,1.36,0.0,0.0,113.256,25.152,27.344,0.0,1.192,0.0073909759521484,0.0073909759521484,0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062129076789407,0.0085830688476562,0.0,0.007033348083496,0.0,0.0062601906912667,0.0088453292846679,0.0,0.0,0.0080108642578125,0.0091893332345145,0.0095367431640625,0.0095367431640625,0.0185012817382812,0,0.496,1.36,0.0,0.0,121.984,25.152,27.344,0.0,9.056,0.0102519989013671,0.0102519989013671,0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061739736528538,0.0081062316894531,0.0,0.0047683715820312,0.0,0.0062601906912667,0.0047683715820312,0.0,0.0,0.0080108642578125,0.0091893332345145,0.0128746032714843,0.0128746032714843,0.0185012817382812,0,0.496,1.36,0.0,0.0,113.256,25.152,27.344,0.0,1.192,0.0100135803222656,0.0100135803222656,0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062453746795654,0.0083446502685546,0.0,0.0,0.0,0.0062601906912667,0.0,0.0,0.0,0.0080108642578125,0.0091893332345145,0.0100135803222656,0.0100135803222656,0.0185012817382812,0,0.496,1.424,0.0,0.0,112.0,25.152,27.344,0.0,0.0,0.0069141387939453,0.0069141387939453,0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060081481933593,0.0083684921264648,0.0,0.0,0.0,0.0062601906912667,0.0,0.0,0.0,0.0080108642578125,0.0091893332345145,0.0109672546386718,0.0109672546386718,0.0185012817382812,0,0.496,1.36,0.0,0.0,112.0,25.152,27.344,0.0,0.0,0.0073909759521484,0.0073909759521484,0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064550059856754,0.0090599060058593,0.0,0.0089406967163085,0.0,0.0062601906912667,0.0096082687377929,0.0,0.0,0.0080108642578125,0.0091893332345145,0.0078678131103515,0.0078678131103515,0.0185012817382812,0,0.496,1.36,0.0,0.0,118.224,25.152,27.344,0.0,5.648,0.005960464477539,0.005960464477539,0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060272216796875,0.0083684921264648,0.0,0.0,0.0,0.0062601906912667,0.0,0.0,0.0,0.0080108642578125,0.0091893332345145,0.0066757202148437,0.0066757202148437,0.0185012817382812,0,0.496,1.424,0.0,0.0,112.0,25.152,27.344,0.0,0.0,0.0066757202148437,0.0066757202148437,0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060684052272815,0.0081062316894531,0.0,0.0047683715820312,0.0,0.0062601906912667,0.0047683715820312,0.0,0.0,0.0080108642578125,0.0091893332345145,0.0131130218505859,0.0131130218505859,0.0185012817382812,0,0.496,1.36,0.0,0.0,113.256,25.152,27.344,0.0,1.192,0.005960464477539,0.005960464477539,0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062673398763826,0.008559226989746,0.0,0.0088214874267578,0.0,0.0062601906912667,0.0093936920166015,0.0,0.0,0.0080108642578125,0.0091893332345145,0.0104904174804687,0.0104904174804687,0.0185012817382812,0,0.496,1.36,0.0,0.0,116.144,25.152,27.344,0.0,3.792,0.0071525573730468,0.0071525573730468,0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061277133315356,0.0085830688476562,0.0,0.005960464477539,0.0,0.0062601906912667,0.005960464477539,0.0,0.0,0.0080108642578125,0.0091893332345145,0.0128746032714843,0.0128746032714843,0.0185012817382812,0,0.496,1.424,0.0,0.0,113.256,25.152,27.344,0.0,1.192,0.0064373016357421,0.0064373016357421,0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061380863189697,0.0083446502685546,0.0,0.0,0.0,0.0062601906912667,0.0,0.0,0.0,0.0080108642578125,0.0091893332345145,0.0071525573730468,0.0071525573730468,0.0185012817382812,0,0.496,1.36,0.0,0.0,112.0,25.152,27.344,0.0,0.0,0.00762939453125,0.00762939453125,0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006117820739746,0.0083446502685546,0.0,0.0,0.0,0.0062601906912667,0.0,0.0,0.0,0.0080108642578125,0.0091893332345145,0.0112056732177734,0.0112056732177734,0.0185012817382812,0,0.496,1.36,0.0,0.0,112.0,25.152,27.344,0.0,0.0,0.0085830688476562,0.0085830688476562,0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059390068054199,0.0078678131103515,0.0,0.0,0.0,0.0062601906912667,0.0,0.0,0.0,0.0080108642578125,0.0091893332345145,0.0110864639282226,0.0134706497192382,0.0185012817382812,0,1.344,2.208,0.0,0.0,112.0,25.152,27.344,0.0,0.0,0.0081777572631835,0.0065565109252929,0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059711933135986,0.0078678131103515,0.0,0.0,0.0,0.0062601906912667,0.0,0.0,0.0,0.0080108642578125,0.0091893332345145,0.009775161743164,0.009775161743164,0.0185012817382812,0,0.496,1.36,0.0,0.0,112.0,25.152,27.344,0.0,0.0,0.0100135803222656,0.0100135803222656,0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061882604466806,0.0083446502685546,0.0,0.0066757202148437,0.0,0.0062601906912667,0.0080108642578125,0.0,0.0,0.0080108642578125,0.0091893332345145,0.0112056732177734,0.0112056732177734,0.0185012817382812,0,0.496,1.36,0.0,0.0,117.68,25.152,27.344,0.0,5.328,0.0073909759521484,0.0073909759521484,0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061551153947765,0.0082015991210937,0.0,0.0064373016357421,0.0,0.0062601906912667,0.0087261199951171,0.0,0.0,0.0080108642578125,0.0091893332345145,0.0069141387939453,0.0069141387939453,0.0185012817382812,0,0.496,1.424,0.0,0.0,128.504,25.152,27.344,0.0,17.088,0.0071525573730468,0.0071525573730468,0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059592783154539,0.0081062316894531,0.0,0.0069141387939453,0.0,0.0062601906912667,0.0069141387939453,0.0,0.0,0.0080108642578125,0.0091893332345145,0.0107288360595703,0.0107288360595703,0.0185012817382812,0,0.496,1.424,0.0,0.0,113.256,25.152,27.344,0.0,1.192,0.0078678131103515,0.0078678131103515,0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059843063354492,0.0081300735473632,0.0,0.0,0.0,0.0062601906912667,0.0,0.0,0.0,0.0080108642578125,0.0091893332345145,0.0083446502685546,0.0083446502685546,0.0185012817382812,0,0.496,1.424,0.0,0.0,112.0,25.152,27.344,0.0,0.0,0.0073909759521484,0.0073909759521484,0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061976909637451,0.0083446502685546,0.0,0.0,0.0,0.0062601906912667,0.0,0.0,0.0,0.0080108642578125,0.0091893332345145,0.0083446502685546,0.0083446502685546,0.0185012817382812,0,0.496,1.36,0.0,0.0,112.0,25.152,27.344,0.0,0.0,0.0073909759521484,0.0073909759521484,0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059247016906738,0.00762939453125,0.0,0.0,0.0,0.0062601906912667,0.0,0.0,0.0,0.0080108642578125,0.0091893332345145,0.0090599060058593,0.0090599060058593,0.0185012817382812,0,0.496,1.36,0.0,0.0,112.0,25.152,27.344,0.0,0.0,0.0061988830566406,0.0061988830566406,0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060510635375976,0.0085830688476562,0.0,0.0,0.0,0.0062601906912667,0.0,0.0,0.0,0.0080108642578125,0.0091893332345145,0.0069141387939453,0.0069141387939453,0.0185012817382812,0,0.496,1.36,0.0,0.0,112.0,25.152,27.344,0.0,0.0,0.0095367431640625,0.0095367431640625,0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063720627210626,0.0085830688476562,0.0,0.0052452087402343,0.0,0.0062601906912667,0.0052452087402343,0.0,0.0,0.0080108642578125,0.0091893332345145,0.0081062316894531,0.0081062316894531,0.0185012817382812,0,0.496,1.36,0.0,0.0,113.256,25.152,27.344,0.0,1.192,0.0069141387939453,0.0069141387939453,0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061028039277489,0.0083446502685546,0.0,0.0047683715820312,0.0,0.0062601906912667,0.0047683715820312,0.0,0.0,0.0080108642578125,0.0091893332345145,0.0085830688476562,0.0085830688476562,0.0185012817382812,0,0.496,1.36,0.0,0.0,113.256,25.152,27.344,0.0,1.192,0.0069141387939453,0.0069141387939453,0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060838253343876,0.0081062316894531,0.0069141387939453,0.0085830688476562,0.0069141387939453,0.0062601906912667,0.0085830688476562,0.0045299530029296,0.0045299530029296,0.0080108642578125,0.0091893332345145,0.0100135803222656,0.0100135803222656,0.0185012817382812,0,0.496,1.36,0.848,0.848,113.256,25.152,27.344,0.0,1.192,0.0066757202148437,0.0066757202148437,0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006335973739624,0.0085830688476562,0.0061988830566406,0.0,0.0061988830566406,0.0062601906912667,0.0,0.0164508819580078,0.0164508819580078,0.0080108642578125,0.0091893332345145,0.0066757202148437,0.0066757202148437,0.0185012817382812,0,0.496,1.36,0.848,0.848,112.0,25.152,27.344,0.0,0.0,0.0064373016357421,0.0064373016357421,0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061535835266113,0.0081062316894531,0.0,0.0,0.0,0.0062601906912667,0.0,0.0,0.0,0.0080108642578125,0.0091893332345145,0.0100135803222656,0.0100135803222656,0.0185012817382812,0,0.496,1.36,0.0,0.0,112.0,25.152,27.344,0.0,0.0,0.0078678131103515,0.0078678131103515,0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060236454010009,0.0083446502685546,0.0,0.0,0.0,0.0062601906912667,0.0,0.0,0.0,0.0080108642578125,0.0091893332345145,0.0102519989013671,0.0102519989013671,0.0185012817382812,0,0.496,1.36,0.0,0.0,112.0,25.152,27.344,0.0,0.0,0.0073909759521484,0.0073909759521484,0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059700012207031,0.0078678131103515,0.0,0.0,0.0,0.0062601906912667,0.0,0.0,0.0,0.0080108642578125,0.0091893332345145,0.0150203704833984,0.0150203704833984,0.0185012817382812,0,0.496,1.36,0.0,0.0,112.0,25.152,27.344,0.0,0.0,0.0092983245849609,0.0092983245849609,0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060707775514517,0.0081062316894531,0.0,0.0047683715820312,0.0,0.0062601906912667,0.0047683715820312,0.0,0.0,0.0080108642578125,0.0091893332345145,0.0071525573730468,0.0071525573730468,0.0185012817382812,0,0.496,1.36,0.0,0.0,113.256,25.152,27.344,0.0,1.192,0.0073909759521484,0.0073909759521484,0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0058323589723501,0.0078678131103515,0.0,0.0045299530029296,0.0,0.0062601906912667,0.0045299530029296,0.0,0.0,0.0080108642578125,0.0091893332345145,0.0109672546386718,0.0109672546386718,0.0185012817382812,0,0.496,1.36,0.0,0.0,113.256,25.152,27.344,0.0,1.192,0.0071525573730468,0.0071525573730468,0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059841877192407,0.0078678131103515,0.0,0.0069141387939453,0.0,0.0062601906912667,0.0069141387939453,0.0,0.0,0.0080108642578125,0.0091893332345145,0.0085830688476562,0.0085830688476562,0.0185012817382812,0,0.496,1.36,0.0,0.0,113.256,25.152,27.344,0.0,1.192,0.0061988830566406,0.0061988830566406,0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062191486358642,0.0083684921264648,0.0,0.0,0.0,0.0062601906912667,0.0,0.0,0.0,0.0080108642578125,0.0091893332345145,0.0085830688476562,0.0085830688476562,0.0185012817382812,0,0.496,1.36,0.0,0.0,112.0,25.152,27.344,0.0,0.0,0.0107288360595703,0.0107288360595703,0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060749053955078,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0061988830566406,0.0061988830566406,0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059700012207031,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0,0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0102519989013671,0.0102519989013671,0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064384937286376,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.0,0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.005960464477539,0.005960464477539,0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0060992454414937,0.0083446502685546,0.0,0.0052452087402343,0.0,0.0080585479736328,0.0052452087402343,0.0,0.0,0.0100612640380859,0.0116348266601562,0.0102519989013671,0.0102519989013671,0.021219253540039,0,0.496,1.36,0.0,0.0,113.256,4.52,3.504,0.0,1.192,0.0104904174804687,0.0104904174804687,0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063104582537571,0.0085353851318359,0.0,0.0044932732215294,0.0,0.0,0.0062942504882812,0.0,0.0,0.0,0.0,0.0131130218505859,0.0131130218505859,0.0,0,0.496,1.36,0.0,0.0,123.64,0.0,0.0,0.0,134.744,0.00762939453125,0.00762939453125,0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061775321391091,0.0083446502685546,0.0,0.0073909759521484,0.0,0.0,0.0079631805419921,0.0,0.0,0.0,0.0,0.0088214874267578,0.0088214874267578,0.0,0,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,7.136,0.0064373016357421,0.0064373016357421,0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0067567362368685,0.0095367431640625,0.0,0.0038818163270611,0.0,0.0,0.0045299530029296,0.0,0.0,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0,0,0.496,1.424,0.0,0.0,143.152,0.0,0.0,0.0,18904.848,0.0078678131103515,0.0078678131103515,0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065891303826327,0.0092983245849609,0.0,0.0038762887318929,0.0,0.0060558319091796,0.0045299530029296,0.0,0.0,0.0078678131103515,0.010538101196289,0.0152587890625,0.0152587890625,0.0201225280761718,0,0.496,1.424,0.0,0.0,117.192,3.744,4.232,0.0,13866.048,0.0078678131103515,0.0078678131103515,0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0071051108896435,0.0095367431640625,0.0,0.0038940513318132,0.0,0.0057220458984375,0.0045299530029296,0.0,0.0,0.0072002410888671,0.010538101196289,0.0169277191162109,0.0169277191162109,0.0201225280761718,0,0.496,1.424,0.0,0.0,117.192,3.744,4.232,0.0,23253.944,0.0083446502685546,0.0083446502685546,0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059747695922851,0.0081062316894531,0.0,0.0,0.0,0.0064611434936523,0.0,0.0,0.0,0.0086307525634765,0.0104665756225585,0.0133514404296875,0.0133514404296875,0.0259637832641601,0,0.496,1.424,0.0,0.0,112.0,8.264,7.736,0.0,0.0,0.009775161743164,0.009775161743164,0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059830015571556,0.0083446502685546,0.0,0.0083446502685546,0.0,0.0,0.0083446502685546,0.0,0.0,0.0,0.0,0.0095367431640625,0.0095367431640625,0.0,0,0.496,1.424,0.0,0.0,113.256,0.0,0.0,0.0,1.192,0.0100135803222656,0.0100135803222656,0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.006419770857867,0.0085830688476562,0.0,0.00384976458334,0.0,0.0,0.0042915344238281,0.0,0.0,0.0,0.0,0.0098943710327148,0.0103712081909179,0.0,0,1.344,2.208,0.0,0.0,128.832,0.0,0.0,0.0,14054.264,0.0078201293945312,0.00762939453125,0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062676804575754,0.0090599060058593,0.0,0.005960464477539,0.0,0.0,0.005960464477539,0.0,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0,0,0.496,1.424,0.0,0.0,113.256,0.0,0.0,0.0,1.192,0.00762939453125,0.00762939453125,0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061213970184326,0.0081062316894531,0.0,0.0,0.0,0.0057220458984375,0.0,0.0,0.0,0.0070571899414062,0.0109672546386718,0.0069141387939453,0.0069141387939453,0.0202655792236328,0,0.496,1.424,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0064373016357421,0.0064373016357421,0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062870979309082,0.0088214874267578,0.0,0.0,0.0,0.0062465667724609,0.0,0.0,0.0,0.008249282836914,0.0106334686279296,0.0066757202148437,0.0066757202148437,0.0204086303710937,0,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0066757202148437,0.0066757202148437,0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0062346458435058,0.0083684921264648,0.0,0.0,0.0,0.0058889389038085,0.0,0.0,0.0,0.0079154968261718,0.010538101196289,0.0095367431640625,0.0095367431640625,0.0250101089477539,0,0.496,1.36,0.0,0.0,112.0,8.264,7.736,0.0,0.0,0.00762939453125,0.00762939453125,0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059854984283447,0.0081300735473632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0,0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0107288360595703,0.0107288360595703,0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0065524796932791,0.0088214874267578,0.0,0.0038694592605805,0.0,0.0,0.0045299530029296,0.0,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0,0.496,1.36,0.0,0.0,144.408,0.0,0.0,0.0,18927.512,0.013589859008789,0.013589859008789,0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0064871204433156,0.0090599060058593,0.0,0.0039780233788678,0.0,0.0,0.0047683715820312,0.0,0.0,0.0,0.0,0.013589859008789,0.013589859008789,0.0,0,0.496,1.424,0.0,0.0,113.256,0.0,0.0,0.0,1447.384,0.0095367431640625,0.0095367431640625,0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0061372026282163,0.0083446502685546,0.0,0.0081062316894531,0.0,0.0056743621826171,0.0081062316894531,0.0,0.0,0.0071525573730468,0.0106334686279296,0.0081062316894531,0.0081062316894531,0.0204086303710937,0,0.496,1.424,0.0,0.0,113.256,3.744,4.232,0.0,1.192,0.0071525573730468,0.0071525573730468,0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0063240528106689,0.0085830688476562,0.0,0.0,0.0,0.0061988830566406,0.0,0.0,0.0,0.00762939453125,0.0115394592285156,0.011444091796875,0.011444091796875,0.0217914581298828,0,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0.0066757202148437,0.0066757202148437,0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0059950351715087,0.0078678131103515,0.0,0.0,0.0,0.006270408630371,0.0,0.0,0.0,0.0088930130004882,0.0101089477539062,0.0064373016357421,0.0064373016357421,0.0251054763793945,0,0.496,1.36,0.0,0.0,112.0,8.264,7.736,0.0,0.0,0.0057220458984375,0.0057220458984375,0
