time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_ul_percentage,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,a1_latency_mean_ul_ms,f1_u_latency_p90_dl_ms,a1_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_throughput_ul_kbps,f1_c_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,f1_c_latency_mean_ul_ms,f1_c_latency_p90_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,F-node
19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059059010216252,0.0078678131103515,0.0083446502685546,0.0083446502685546,0.0104904174804687,0.0104904174804687,0.0081062316894531,0.0060558319091796,0.0081062316894531,0.0077724456787109,0.0102519989013671,0.0181198120117187,0.0,0.0,0.496,1.36,1.696,1.696,3.744,4.232,117.192,0.0,5.56,0.0165700912475585,0.0199079513549804,0.0159740447998046,0.0182628631591796,0
20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059685269415666,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0100135803222656,0.0100135803222656,0.0057935714721679,0.0068187713623046,0.007796287536621,0.0090599060058593,0.0105142593383789,0.0224590301513671,0.0,0.0,0.496,1.36,1.696,1.696,8.264,7.736,135.384,0.0,35.936,0.0165700912475585,0.0199079513549804,0.0159740447998046,0.0182628631591796,0
21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059663659275168,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.005960464477539,0.005960464477539,0.0053644180297851,0.0,0.0063180923461914,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,116.544,0.0,27.728,0.0,0.0,0.0,0.0,0
22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058928532386893,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0128746032714843,0.0128746032714843,0.0078678131103515,0.0,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,1.192,0.0,0.0,0.0,0.0,0
23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061428546905517,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061348303040461,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0123977661132812,0.0123977661132812,0.0092983245849609,0.0061988830566406,0.0092983245849609,0.0081062316894531,0.0111579895019531,0.0195503234863281,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,116.632,0.0,4.344,0.0,0.0,0.0,0.0,0
25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006033182144165,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0073909759521484,0.0073909759521484,0.0,0.005960464477539,0.0,0.00762939453125,0.0102043151855468,0.0186443328857421,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060033798217773,0.0083684921264648,0.0069141387939453,0.0069141387939453,0.0083446502685546,0.0083446502685546,0.0,0.0058174133300781,0.0,0.0078916549682617,0.0103473663330078,0.0241279602050781,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059709316346703,0.0078678131103515,0.00762939453125,0.00762939453125,0.0064373016357421,0.0064373016357421,0.0054469475379356,0.0,0.0082969665527343,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,133.336,0.0,61.08,0.0,0.0,0.0,0.0,0
28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058613201179126,0.0078678131103515,0.0072717666625976,0.0067949295043945,0.0082254409790039,0.0085115432739257,0.0060399373372395,0.0,0.0087261199951171,0.0,0.0,0.0,0.0,0.0,1.344,2.208,0.0,0.0,0.0,0.0,115.616,0.0,52.328,0.0,0.0,0.0,0.0,0
29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060690511571298,0.0081062316894531,0.00762939453125,0.00762939453125,0.0107288360595703,0.0107288360595703,0.0052622386387416,0.0,0.0064373016357421,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,115.68,0.0,40.768,0.0,0.0,0.0,0.0,0
30,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006017400257623,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0116825103759765,0.0116825103759765,0.0061988830566406,0.0058174133300781,0.0061988830566406,0.0072479248046875,0.01220703125,0.0230789184570312,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,113.256,0.0,1.192,0.0,0.0,0.0,0.0,0
31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058424472808837,0.00762939453125,0.0071525573730468,0.0071525573730468,0.0104904174804687,0.0104904174804687,0.0,0.006103515625,0.0,0.0077724456787109,0.0100135803222656,0.0178337097167968,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060045719146728,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0116825103759765,0.0116825103759765,0.0,0.0058650970458984,0.0,0.0081539154052734,0.010228157043457,0.0240802764892578,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060360030372544,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0071525573730468,0.0071525573730468,0.0068346659342447,0.0,0.0086307525634765,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,116.72,0.0,6.152,0.0,0.0,0.0,0.0,0
34,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061363276868763,0.0083208084106445,0.0069141387939453,0.0069141387939453,0.0104904174804687,0.0104904174804687,0.0056266784667968,0.0,0.0071048736572265,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,116.56,0.0,19.512,0.0,0.0,0.0,0.0,0
35,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060387511751545,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0100135803222656,0.0100135803222656,0.0054836273193359,0.0,0.0054836273193359,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,1.192,0.0,0.0,0.0,0.0,0
36,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061692290045135,0.0081062316894531,0.00762939453125,0.00762939453125,0.0164508819580078,0.0164508819580078,0.0085830688476562,0.005960464477539,0.0085830688476562,0.0076770782470703,0.011444091796875,0.0217914581298828,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,113.256,0.0,1.192,0.0,0.0,0.0,0.0,0
37,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.005873874645328,0.00762939453125,0.0071525573730468,0.0071525573730468,0.0071525573730468,0.0071525573730468,0.00762939453125,0.006866455078125,0.00762939453125,0.0091075897216796,0.0107288360595703,0.0189781188964843,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,113.256,0.0,1.192,0.0,0.0,0.0,0.0,0
38,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064442797404963,0.0090599060058593,0.0073909759521484,0.0073909759521484,0.011444091796875,0.011444091796875,0.0054168701171875,0.0062465667724609,0.00762939453125,0.0086069107055664,0.0110149383544921,0.0259876251220703,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,132.424,0.0,106.936,0.0,0.0,0.0,0.0,0
39,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058996677398681,0.0078678131103515,0.0121593475341796,0.0121593475341796,0.0081062316894531,0.0081062316894531,0.0044703483581542,0.0,0.0050067901611328,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,20.96,0.0,0.0,0.0,0.0,0
40,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062084197998046,0.0083446502685546,0.0107288360595703,0.0107288360595703,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
41,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006040334701538,0.0081062316894531,0.00762939453125,0.00762939453125,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
42,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061502504111522,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0071525573730468,0.0071525573730468,0.0085830688476562,0.0063419342041015,0.0085830688476562,0.0079631805419921,0.0121593475341796,0.0232219696044921,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,113.256,0.0,1.192,0.0,0.0,0.0,0.0,0
43,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059936770159213,0.0078678131103515,0.0081062316894531,0.0081062316894531,0.011444091796875,0.011444091796875,0.0052452087402343,0.0079154968261718,0.0052452087402343,0.0104904174804687,0.0110626220703125,0.0200271606445312,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,113.256,0.0,1.192,0.0,0.0,0.0,0.0,0
44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059818153950705,0.0078678131103515,0.0085830688476562,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0085830688476562,0.0064373016357421,0.0085830688476562,0.0086545944213867,0.0106573104858398,0.0253677368164062,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,113.256,0.0,1.192,0.0,0.0,0.0,0.0,0
45,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062378326264938,0.0087976455688476,0.0071525573730468,0.0071525573730468,0.0138282775878906,0.0138282775878906,0.0077486038208007,0.0,0.0080347061157226,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,119.712,0.0,7.68,0.0,0.0,0.0,0.0,0
46,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058746337890625,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062108039855957,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060296058654785,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0104904174804687,0.0104904174804687,0.0,0.0057220458984375,0.0,0.0068187713623046,0.0124931335449218,0.0213146209716796,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059569059912838,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0100135803222656,0.0100135803222656,0.0052452087402343,0.0072956085205078,0.0052452087402343,0.0115394592285156,0.0104904174804687,0.018930435180664,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,113.256,0.0,1.192,0.0,0.0,0.0,0.0,0
50,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061062933171837,0.0082254409790039,0.0071525573730468,0.0071525573730468,0.0107288360595703,0.0107288360595703,0.0061392784118652,0.0061750411987304,0.0083208084106445,0.0083684921264648,0.0106573104858398,0.0240325927734374,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,128.112,0.0,33.824,0.0,0.0,0.0,0.0,0
51,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006118623336943,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0047683715820312,0.0,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.696,1.696,0.0,0.0,118.448,0.0,1.192,0.0066757202148437,0.0072479248046875,0.0098943710327148,0.0143766403198242,0
52,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059461593627929,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0090599060058593,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060105323791503,0.0081062316894531,0.00762939453125,0.00762939453125,0.0145435333251953,0.0145435333251953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
54,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061778461231904,0.0085115432739257,0.0092983245849609,0.0092983245849609,0.0100135803222656,0.0100135803222656,0.0049046107700892,0.0059127807617187,0.0071048736572265,0.0078678131103515,0.0118732452392578,0.0227928161621093,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,123.744,0.0,258.6,0.0,0.0,0.0,0.0,0
55,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006103990089834,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.011444091796875,0.011444091796875,0.0043710072835286,0.0060558319091796,0.0050067901611328,0.0078201293945312,0.0099658966064453,0.0184059143066406,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,114.456,0.0,33.84,0.0,0.0,0.0,0.0,0
56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059996078263467,0.0081062316894531,0.0090599060058593,0.0090599060058593,0.009775161743164,0.009775161743164,0.0042915344238281,0.0058412551879882,0.0042915344238281,0.0081062316894531,0.0104188919067382,0.0249862670898437,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,113.256,0.0,1.192,0.0,0.0,0.0,0.0,0
57,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060494266339202,0.0078678131103515,0.0081062316894531,0.0081062316894531,0.00762939453125,0.00762939453125,0.0081062316894531,0.0,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,1.192,0.0,0.0,0.0,0.0,0
58,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058999702111998,0.0078678131103515,0.0084638595581054,0.0079870223999023,0.0106096267700195,0.0143289566040039,0.0078678131103515,0.0,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,1.344,2.208,0.0,0.0,0.0,0.0,113.256,0.0,1.192,0.0,0.0,0.0,0.0,0
59,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062727928161621,0.0083446502685546,0.0092983245849609,0.0092983245849609,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060856342315673,0.0083684921264648,0.0071525573730468,0.0071525573730468,0.0128746032714843,0.0128746032714843,0.0,0.005960464477539,0.0,0.0075817108154296,0.0102519989013671,0.0194072723388671,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
61,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059367412358374,0.0081062316894531,0.0100135803222656,0.0100135803222656,0.0064373016357421,0.0064373016357421,0.0081062316894531,0.0058650970458984,0.0081062316894531,0.0073909759521484,0.0101566314697265,0.0188350677490234,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,115.4,0.0,3.112,0.0,0.0,0.0,0.0,0
62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059418561981945,0.00762939453125,0.0071525573730468,0.0071525573730468,0.0126361846923828,0.0126361846923828,0.0063578287760416,0.0061607360839843,0.0090599060058593,0.0084877014160156,0.0098323822021484,0.0212669372558593,0.0,0.0,0.496,1.36,0.0,0.0,19.04,19.048,131.832,0.0,39.408,0.0,0.0,0.0,0.0,0
63,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059687676121346,0.0081062316894531,0.00762939453125,0.00762939453125,0.00762939453125,0.00762939453125,0.0083446502685546,0.0,0.0083446502685546,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,1.192,0.0,0.0,0.0,0.0,0
64,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062463295400439,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0090599060058593,0.0090599060058593,0.0085830688476562,0.0,0.0085830688476562,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,1.192,0.0,0.0,0.0,0.0,0
65,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060430847772277,0.008559226989746,0.0069141387939453,0.0069141387939453,0.0104904174804687,0.0104904174804687,0.0071525573730468,0.0,0.0079154968261718,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,115.552,0.0,3.2,0.0,0.0,0.0,0.0,0
66,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061004316035787,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0116825103759765,0.0116825103759765,0.0071525573730468,0.0061511993408203,0.0071525573730468,0.0080108642578125,0.0107765197753906,0.020456314086914,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,117.192,0.0,10.76,0.0,0.0,0.0,0.0,0
67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060689449310302,0.0078916549682617,0.0066757202148437,0.0066757202148437,0.0069141387939453,0.0069141387939453,0.0,0.0062465667724609,0.0,0.0079631805419921,0.0107765197753906,0.0195980072021484,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
68,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062429904937744,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.00762939453125,0.00762939453125,0.0,0.0064849853515625,0.0,0.0084161758422851,0.0111818313598632,0.0260591506958007,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
69,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061011314392089,0.0083446502685546,0.00762939453125,0.00762939453125,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059082733457954,0.0078678131103515,0.0085830688476562,0.0085830688476562,0.0109672546386718,0.0109672546386718,0.0090599060058593,0.0,0.0090599060058593,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,1.192,0.0,0.0,0.0,0.0,0
71,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006133644141961,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0090599060058593,0.0090599060058593,0.0047683715820312,0.0,0.0047683715820312,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,1.192,0.0,0.0,0.0,0.0,0
72,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064052752594449,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0085830688476562,0.0058650970458984,0.0085830688476562,0.0073432922363281,0.0109195709228515,0.0207424163818359,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,113.256,0.0,1.192,0.0,0.0,0.0,0.0,0
73,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0066447257995605,0.0083684921264648,0.0078678131103515,0.0078678131103515,0.0145435333251953,0.0145435333251953,0.0,0.0058174133300781,0.0,0.0074386596679687,0.0105857849121093,0.0201225280761718,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064195092044659,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0112056732177734,0.0112056732177734,0.0084638595581054,0.0068187713623046,0.008559226989746,0.0096797943115234,0.0108957290649414,0.0259876251220703,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,117.808,0.0,5.792,0.0,0.0,0.0,0.0,0
75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060415267944335,0.0078916549682617,0.0095367431640625,0.0095367431640625,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059294700622558,0.0078916549682617,0.0066757202148437,0.0066757202148437,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060411234993246,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0159740447998046,0.0159740447998046,0.0073909759521484,0.0,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,113.256,0.0,1.192,0.0,0.0,0.0,0.0,0
78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058809916178385,0.0083446502685546,0.00762939453125,0.00762939453125,0.0088214874267578,0.0088214874267578,0.0066757202148437,0.006103515625,0.0066757202148437,0.0077247619628906,0.0113964080810546,0.0218391418457031,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,113.256,0.0,1.192,0.0,0.0,0.0,0.0,0
79,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060351926888992,0.0083446502685546,0.00762939453125,0.00762939453125,0.011444091796875,0.011444091796875,0.0066757202148437,0.0060558319091796,0.0066757202148437,0.0075817108154296,0.0124931335449218,0.0241756439208984,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,113.256,0.0,1.192,0.0,0.0,0.0,0.0,0
80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060760974884033,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0078678131103515,0.0078678131103515,0.0,0.006103515625,0.0,0.007939338684082,0.0112533569335937,0.0278711318969726,0.0,0.0,0.496,1.36,0.0,0.0,8.264,7.736,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059795379638671,0.0081062316894531,0.0083446502685546,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0058778441778504,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0104904174804687,0.0104904174804687,0.0075101852416992,0.0,0.0076055526733398,0.0,0.0,0.0,0.0,0.0,0.496,1.36,1.696,1.696,0.0,0.0,116.528,0.0,3.952,0.0082254409790039,0.0096559524536132,0.0089406967163085,0.0117063522338867,0
83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061622940667785,0.0083446502685546,0.00762939453125,0.00762939453125,0.0126361846923828,0.0126361846923828,0.0050663948059082,0.0,0.0071048736572265,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,119.552,0.0,27.84,0.0,0.0,0.0,0.0,0
