time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,f1_c_latency_mean_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_p90_dl_ms,a1_latency_p90_ul_ms,f1_c_latency_p90_ul_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,f1_u_throughput_dl_kbps,F-node
51,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064778096467545,0.0089406967163085,0.0081062316894531,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.0,0.0065565109252929,0.0,0.0,0.0086784362792968,0.0,0.0115633010864257,0.0286340713500976,0.0038647026604927,0.0045299530029296,0.496,1.424,0.0,0.0,143.152,8.264,7.736,0.0,12036.512,0
52,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072540623126643,0.0095367431640625,0.0102519989013671,0.0102519989013671,0.0102519989013671,0.0102519989013671,0.0,0.0060796737670898,0.0,0.0,0.0081300735473632,0.0,0.0106573104858398,0.025796890258789,0.0038741362762148,0.0045299530029296,0.496,1.424,0.0,0.0,118.448,8.264,7.736,0.0,28658.424,0
53,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066462129649549,0.0090599060058593,0.0085830688476562,0.0085830688476562,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.496,1.424,0.0,0.0,118.448,0.0,0.0,0.0,1.192,0
54,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059355550737523,0.0078678131103515,0.00762939453125,0.00762939453125,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047683715820312,0.0047683715820312,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,1.192,0
55,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058817863464355,0.0076532363891601,0.0102519989013671,0.0102519989013671,0.00762939453125,0.00762939453125,0.0,0.0060081481933593,0.0,0.0,0.0078201293945312,0.0,0.011444091796875,0.0215530395507812,0.0,0.0,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0
56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060802610049694,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0119209289550781,0.0119209289550781,0.0,0.006723403930664,0.0,0.0,0.009012222290039,0.0,0.0111103057861328,0.0277996063232421,0.0061392784118652,0.007796287536621,0.496,1.424,0.0,0.0,122.104,7.488,8.464,0.0,12.448,0
57,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060939788818359,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0085830688476562,0.0063896179199218,0.010848045349121,0.0120162963867187,0.0088691711425781,0.0160932540893554,0.0116666158040364,0.0292778015136718,0.0,0.0,0.496,1.424,1.696,1.696,112.0,12.008,11.968,0.0,0.0,0
58,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059950351715087,0.0074148178100585,0.0066757202148437,0.0066757202148437,0.0088214874267578,0.0088214874267578,0.0,0.006270408630371,0.0,0.0,0.0081300735473632,0.0,0.0113725662231445,0.0305652618408203,0.0,0.0,0.496,1.36,0.0,0.0,112.0,8.264,7.736,0.0,0.0,0
59,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058964117249446,0.00762939453125,0.0063657760620117,0.0060796737670898,0.008702278137207,0.0097513198852539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,0.0085830688476562,1.344,2.208,0.0,0.0,113.256,0.0,0.0,0.0,1.192,0
60,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062012553808107,0.0078678131103515,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.496,1.36,0.0,0.0,113.256,0.0,0.0,0.0,1.192,0
61,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060684052272815,0.0083446502685546,0.0100135803222656,0.0100135803222656,0.0140666961669921,0.0140666961669921,0.0,0.0061511993408203,0.0,0.0,0.0080585479736328,0.0,0.012063980102539,0.0232219696044921,0.0073909759521484,0.0073909759521484,0.496,1.36,0.0,0.0,113.256,3.744,4.232,0.0,1.192,0
62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006764837839071,0.0092983245849609,0.0092983245849609,0.0092983245849609,0.0081062316894531,0.0081062316894531,0.0,0.006413459777832,0.0,0.0,0.0086545944213867,0.0,0.0114202499389648,0.0281572341918945,0.0038556923154252,0.0045299530029296,0.496,1.424,0.0,0.0,139.936,7.488,8.464,0.0,24759.216,0
63,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071667913180678,0.009775161743164,0.0143051147460937,0.0143051147460937,0.0092983245849609,0.0092983245849609,0.0,0.0063737233479817,0.0,0.0,0.0083446502685546,0.0,0.0113805135091145,0.0259876251220703,0.0038608325333781,0.0045299530029296,0.496,1.424,0.0,0.0,117.192,12.008,11.968,0.0,25258.512,0
64,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007097993917133,0.009775161743164,0.011444091796875,0.011444091796875,0.0092983245849609,0.0092983245849609,0.0,0.0066041946411132,0.0,0.0,0.0091552734375,0.0,0.0111579895019531,0.0259637832641601,0.0052872826071346,0.0064849853515625,0.496,1.424,0.0,0.0,117.192,8.264,7.736,0.0,82.68,0
65,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062273509466826,0.0085830688476562,0.0085830688476562,0.0085830688476562,0.0095367431640625,0.0095367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063896179199218,0.0079631805419921,0.496,1.424,0.0,0.0,115.624,0.0,0.0,0.0,20.168,0
66,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060434958234948,0.0083446502685546,0.0090599060058593,0.0090599060058593,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070929527282714,0.0086545944213867,0.496,1.392,0.0,0.0,113.256,0.0,0.0,0.0,13.168,0
67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062378326264938,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0145435333251953,0.0145435333251953,0.0,0.0069618225097656,0.0,0.0,0.0087738037109375,0.0,0.0124931335449218,0.0236988067626953,0.0063180923461914,0.006413459777832,0.496,1.36,0.0,0.0,118.448,3.744,4.232,0.0,11.12,0
68,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060450267321957,0.0082969665527343,0.0085830688476562,0.0085830688476562,0.0100135803222656,0.0100135803222656,0.0,0.0059869554307725,0.0,0.0,0.0069141387939453,0.0,0.0107938593084161,0.0281333923339843,0.005960464477539,0.0069141387939453,0.496,1.424,0.0,0.0,123.64,8.016,7.936,0.0,14.904,0
69,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00588059425354,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0085830688476562,0.0085830688476562,0.0,0.0061511993408203,0.0,0.0,0.0083446502685546,0.0,0.0111738840738932,0.0277042388916015,0.0057220458984375,0.0057220458984375,0.496,1.424,0.0,0.0,112.0,12.008,11.968,0.0,14.608,0
70,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059914588928222,0.0081062316894531,0.00762939453125,0.00762939453125,0.0150203704833984,0.0150203704833984,0.0,0.0064373016357421,0.0,0.0,0.0086069107055664,0.0,0.0108718872070312,0.0263929367065429,0.0,0.0,0.496,1.36,0.0,0.0,112.0,8.264,7.736,0.0,0.0,0
71,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058555603027343,0.0081062316894531,0.011444091796875,0.011444091796875,0.0078678131103515,0.0078678131103515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0
72,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059342384338378,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0
73,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061253410073655,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0095367431640625,0.0095367431640625,0.0,0.0060558319091796,0.0,0.0,0.00762939453125,0.0,0.0105857849121093,0.0192642211914062,0.0054836273193359,0.0054836273193359,0.496,1.36,0.0,0.0,113.256,3.744,4.232,0.0,1.192,0
74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061158517106848,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.011444091796875,0.011444091796875,0.0,0.0060558319091796,0.0,0.0,0.0085830688476562,0.0,0.010848045349121,0.0276803970336914,0.0050067901611328,0.0050067901611328,0.496,1.36,0.0,0.0,113.256,7.488,8.464,0.0,1.192,0
75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060731498756218,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0073909759521484,0.0073909759521484,0.0,0.006103515625,0.0,0.0,0.0083446502685546,0.0,0.0109354654947916,0.0284194946289062,0.0045299530029296,0.0045299530029296,0.496,1.36,0.0,0.0,113.256,12.008,11.968,0.0,1.192,0
76,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058925151824951,0.0083446502685546,0.009775161743164,0.009775161743164,0.009775161743164,0.009775161743164,0.0,0.0063180923461914,0.0,0.0,0.0088214874267578,0.0,0.0107288360595703,0.0257730484008789,0.0,0.0,0.496,1.36,0.0,0.0,112.0,8.264,7.736,0.0,0.0,0
77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058674812316894,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0
78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058567523956298,0.0078678131103515,0.0081062316894531,0.0081062316894531,0.0064373016357421,0.0064373016357421,0.0,0.0067392985026041,0.0,0.0,0.0086784362792968,0.0,0.0100294748942057,0.0208854675292968,0.0,0.0,0.496,1.36,0.0,0.0,112.0,10.776,11.312,0.0,0.0,0
79,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060796737670898,0.0078916549682617,0.0069141387939453,0.0069141387939453,0.0083446502685546,0.0083446502685546,0.0,0.0057697296142578,0.0,0.0,0.0074386596679687,0.0,0.0111103057861328,0.0214576721191406,0.0,0.0,0.496,1.36,0.0,0.0,112.0,3.744,4.232,0.0,0.0,0
80,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060601020926859,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0061988830566406,0.0061988830566406,0.0,0.005960464477539,0.0,0.0,0.008392333984375,0.0,0.0113725662231445,0.0299930572509765,0.0057220458984375,0.0057220458984375,0.496,1.36,0.0,0.0,113.256,7.488,8.464,0.0,1.192,0
81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060351926888992,0.0078678131103515,0.0066757202148437,0.0066757202148437,0.0112056732177734,0.0112056732177734,0.0,0.0061670939127604,0.0,0.0,0.0084877014160156,0.0,0.0113805135091145,0.0277519226074218,0.0090599060058593,0.0090599060058593,0.496,1.36,0.0,0.0,113.256,12.008,11.968,0.0,1.192,0
82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061277133315356,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0214576721191406,0.0214576721191406,0.0,0.0069856643676757,0.0,0.0,0.0095129013061523,0.0,0.0112056732177734,0.0260591506958007,0.0073909759521484,0.0073909759521484,0.496,1.36,0.0,0.0,113.256,8.264,7.736,0.0,1.192,0
83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060594081878662,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0
84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060534477233886,0.0086069107055664,0.0073909759521484,0.0073909759521484,0.0152587890625,0.0152587890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0
85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063412397810556,0.0090599060058593,0.0095367431640625,0.0095367431640625,0.0078678131103515,0.0078678131103515,0.0,0.0058650970458984,0.0,0.0,0.0070095062255859,0.0,0.0107288360595703,0.0208377838134765,0.0040083220510771,0.0047683715820312,0.496,1.424,0.0,0.0,143.152,3.744,4.232,0.0,1709.512,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059640407562255,0.0078678131103515,0.0073909759521484,0.0073909759521484,0.0069141387939453,0.0069141387939453,0.0,0.0063657760620117,0.0,0.0,0.0088691711425781,0.0,0.0114202499389648,0.0297307968139648,0.0,0.0,0.496,1.392,0.0,0.0,112.0,7.488,8.464,0.0,0.0,0
87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060138417713677,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0061988830566406,0.0061988830566406,0.0,0.0062306722005208,0.0,0.0,0.0087261199951171,0.0,0.0111103057861328,0.0278472900390625,0.0042915344238281,0.0042915344238281,0.496,1.36,0.0,0.0,113.256,12.008,11.968,0.0,1.192,0
88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073252053096376,0.0097274780273437,0.0085830688476562,0.0085830688476562,0.0090599060058593,0.0090599060058593,0.0,0.006103515625,0.0,0.0,0.0085830688476562,0.0,0.0105142593383789,0.0261783599853515,0.0038472653926972,0.0042915344238281,0.496,1.424,0.0,0.0,128.272,8.264,7.736,0.0,21236.992,0
89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062285371087676,0.0085830688476562,0.0081062316894531,0.0081062316894531,0.011444091796875,0.011444091796875,0.0100135803222656,0.0,0.0073909759521484,0.0138282775878906,0.0,0.0085353851318359,0.0,0.0,0.0071525573730468,0.0071525573730468,0.496,1.424,1.696,1.696,113.256,0.0,0.0,0.0,1.192,0
90,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062285371087676,0.0085830688476562,0.0084161758422851,0.0067949295043945,0.009775161743164,0.0103473663330078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,1.344,2.208,0.0,0.0,113.256,0.0,0.0,0.0,1.192,0
91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062285371087676,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0071525573730468,0.0071525573730468,0.0,0.0060081481933593,0.0,0.0,0.00762939453125,0.0,0.0112056732177734,0.0210762023925781,0.0071525573730468,0.0071525573730468,0.496,1.36,0.0,0.0,113.256,3.744,4.232,0.0,1.192,0
92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062285371087676,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.0154972076416015,0.0154972076416015,0.0,0.0059127807617187,0.0,0.0,0.0078678131103515,0.0,0.0110149383544921,0.0210285186767578,0.0071525573730468,0.0071525573730468,0.496,1.36,0.0,0.0,113.256,3.744,4.232,0.0,1.192,0
93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062285371087676,0.0085830688476562,0.0064373016357421,0.0064373016357421,0.0145435333251953,0.0145435333251953,0.0,0.0068902969360351,0.0,0.0,0.0088930130004882,0.0,0.012373924255371,0.0319480895996093,0.0071525573730468,0.0071525573730468,0.496,1.36,0.0,0.0,113.256,7.488,8.464,0.0,1.192,0
94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062285371087676,0.0085830688476562,0.0138282775878906,0.0138282775878906,0.011444091796875,0.011444091796875,0.0,0.0064373016357421,0.0,0.0,0.0086069107055664,0.0,0.0110149383544921,0.028395652770996,0.0071525573730468,0.0071525573730468,0.496,1.36,0.0,0.0,113.256,16.528,15.472,0.0,1.192,1
95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063912304127273,0.0089168548583984,0.0085830688476562,0.0085830688476562,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0626032408472763,0.2094745635986328,0.496,1.424,0.0,0.0,143.08,0.0,0.0,50.51679586563308,4206.984,1
96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059011563732849,0.0081062316894531,0.0104904174804687,0.0104904174804687,0.0159740447998046,0.0159740447998046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.424,0.0,0.0,113.256,0.0,0.0,100.0,0.0,1
97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059783458709716,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054836273193359,0.0066757202148437,0.496,1.392,0.0,0.0,112.0,0.0,0.0,50.0,29.176,1
98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059616506396241,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0069141387939453,0.0069141387939453,0.0,0.0061750411987304,0.0,0.0,0.0082254409790039,0.0,0.0118732452392578,0.0312089920043945,0.0607158456529889,0.2086162567138672,0.496,1.392,0.0,0.0,116.76,7.488,8.464,48.148148148148145,629.216,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063334361161335,0.0090599060058593,0.0071525573730468,0.0071525573730468,0.0078678131103515,0.0078678131103515,0.0,0.0066757202148437,0.0,0.0,0.0083684921264648,0.0,0.0118732452392578,0.0291824340820312,0.0573542772554883,0.1996994018554687,0.496,1.424,0.0,0.0,120.224,7.488,8.464,50.66505441354293,4578.08,1
100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061333179473876,0.0083684921264648,0.0102519989013671,0.0102519989013671,0.0123977661132812,0.0123977661132812,0.0,0.0062867214805201,0.0,0.0,0.0085830688476562,0.0,0.0108877817789713,0.0269412994384765,0.0,0.0,0.496,1.392,0.0,0.0,112.0,17.056,14.944,50.66505441354293,0.0,1
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060534477233886,0.0081300735473632,0.0092983245849609,0.0092983245849609,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,50.66505441354293,0.0,1
102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005882978439331,0.0073909759521484,0.0066757202148437,0.0066757202148437,0.0104904174804687,0.0104904174804687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,112.0,0.0,0.0,50.66505441354293,0.0,1
103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065488008717399,0.0092983245849609,0.0085830688476562,0.0085830688476562,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0470248734601009,0.1898288726806641,0.496,1.392,0.0,0.0,117.192,0.0,0.0,51.54811715481171,6578.472,1
104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058639049530029,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0095367431640625,0.0095367431640625,0.0,0.0060081481933593,0.0,0.0,0.0086069107055664,0.0,0.0118732452392578,0.0314950942993164,0.0,0.0,0.496,1.424,0.0,0.0,112.0,7.488,8.464,51.54811715481171,0.0,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060945007931533,0.0083446502685546,0.00762939453125,0.00762939453125,0.0112056732177734,0.0112056732177734,0.0,0.0060319900512695,0.0,0.0,0.0084877014160156,0.0,0.0115156173706054,0.0310182571411132,0.0062329428536551,0.008249282836914,0.496,1.36,0.0,0.0,113.256,7.488,8.464,50.0,41.576,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060715721648873,0.0081062316894531,0.011444091796875,0.011444091796875,0.0121593475341796,0.0121593475341796,0.0,0.006115436553955,0.0,0.0,0.0088214874267578,0.0,0.0112771987915039,0.0275611877441406,0.0065565109252929,0.0081777572631835,0.496,1.424,0.0,0.0,134.512,16.528,15.472,50.0,9.648,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062708807463693,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.013589859008789,0.013589859008789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075499216715494,0.0069141387939453,0.496,1.424,0.0,0.0,115.904,0.0,0.0,51.35135135135135,302.208,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005936858677628,0.0081062316894531,0.0050067901611328,0.0050067901611328,0.0126361846923828,0.0126361846923828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005960464477539,0.0071525573730468,0.496,1.424,0.0,0.0,120.16,0.0,0.0,47.05882352941176,79.784,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061893937599599,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142574310302734,0.0152826309204101,0.496,1.424,0.0,0.0,117.192,0.0,0.0,47.368421052631575,90.88,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063305470480847,0.0088214874267578,0.0078678131103515,0.0078678131103515,0.0071525573730468,0.0071525573730468,0.0,0.0066518783569335,0.0,0.0,0.0093698501586914,0.0,0.0111103057861328,0.0282526016235351,0.0052452087402343,0.0066757202148437,0.496,1.392,0.0,0.0,114.648,7.488,8.464,50.0,142.968,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063412225068505,0.0085830688476562,0.0069141387939453,0.0069141387939453,0.0112056732177734,0.0112056732177734,0.0,0.0061511993408203,0.0,0.0,0.0089406967163085,0.0,0.011444091796875,0.0317096710205078,0.0051830125891644,0.0061511993408203,0.496,1.424,0.0,0.0,117.192,7.488,8.464,46.51162790697674,173.624,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061051762519191,0.0083446502685546,0.0073909759521484,0.0073909759521484,0.011444091796875,0.011444091796875,0.0,0.0059723854064941,0.0,0.0,0.0081300735473632,0.0,0.0109553337097167,0.0294208526611328,0.0,0.0,0.496,1.424,0.0,0.0,117.192,16.528,15.472,46.51162790697674,0.0,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061327868168896,0.0081062316894531,0.0071525573730468,0.0071525573730468,0.0109672546386718,0.0109672546386718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0257321766444614,0.0650882720947266,0.496,1.424,0.0,0.0,116.224,0.0,0.0,30.0,106.848,1
