time_seconds,a1_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,f1_c_retransmissions_ul_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,f1_u_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,f1_u_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,f1_c_latency_mean_dl_ms,f1_c_latency_p90_dl_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,a1_retransmissions_ul_count,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,a1_retransmissions_dl_count,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_throughput_ul_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,a1_packet_loss_dl_percentage,a1_latency_mean_ul_ms,a1_latency_p90_ul_ms,f1_u_throughput_dl_kbps,F-node
20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065982048147417,0.0092983245849609,0.0071525573730468,0.0071525573730468,0.0041837561620424,0.0,0.0050067901611328,0.0,0.0,0.0,0.0078678131103515,0.0078678131103515,0.0090939658028738,0.0172138214111328,0.0,0.496,1.424,0.0,0.0,0.0,123.64,25.152,27.344,0.0,0.006103515625,0.0085353851318359,1416.48,0
21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061965224766495,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0046491622924804,0.0,0.005960464477539,0.0,0.0,0.0,0.005960464477539,0.005960464477539,0.0090939658028738,0.0172138214111328,0.0,0.496,1.424,0.0,0.0,0.0,118.448,25.152,27.344,0.0,0.006103515625,0.0085353851318359,127.472,0
22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006648573544946,0.0088214874267578,0.0095367431640625,0.0095367431640625,0.0041499173730835,0.0,0.0050067901611328,0.0,0.0,0.0,0.0224113464355468,0.0224113464355468,0.0090939658028738,0.0172138214111328,0.0,0.496,1.424,0.0,0.0,0.0,118.448,25.152,27.344,0.0,0.006103515625,0.0085353851318359,2600.272,0
23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064622110395289,0.0092983245849609,0.0128746032714843,0.0128746032714843,0.0042716662089029,0.0,0.0052452087402343,0.0,0.0,0.0,0.0140666961669921,0.0140666961669921,0.0090939658028738,0.0172138214111328,0.0,0.496,1.424,0.0,0.0,0.0,117.192,25.152,27.344,0.0,0.006103515625,0.0085353851318359,1463.456,0
24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062297232708527,0.0085830688476562,0.0078678131103515,0.0078678131103515,0.0042215983072916,0.0,0.0054836273193359,0.0,0.0,0.0,0.0121593475341796,0.0121593475341796,0.0090939658028738,0.0172138214111328,0.0,0.496,1.424,0.0,0.0,0.0,117.192,25.152,27.344,0.0,0.006103515625,0.0085353851318359,701.864,0
25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059747695922851,0.0081062316894531,0.0088214874267578,0.0088214874267578,0.0042461213611421,0.0,0.0050067901611328,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0090939658028738,0.0172138214111328,0.0,0.496,1.424,0.0,0.0,0.0,112.0,25.152,27.344,0.0,0.006103515625,0.0085353851318359,411.12,0
26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062720610363648,0.0083446502685546,0.00762939453125,0.00762939453125,0.0043749809265136,0.0,0.005507469177246,0.0,0.0,0.0,0.0092983245849609,0.0092983245849609,0.0090939658028738,0.0172138214111328,0.0,0.496,1.424,0.0,0.0,0.0,122.384,25.152,27.344,0.0,0.006103515625,0.0085353851318359,809.344,0
27,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0068326987842522,0.0097513198852539,0.0083446502685546,0.0083446502685546,0.0043226324993631,0.0,0.0054836273193359,0.0,0.0,0.0,0.009775161743164,0.009775161743164,0.0090939658028738,0.0172138214111328,0.0,0.496,1.424,0.0,0.0,0.0,118.448,25.152,27.344,0.0,0.006103515625,0.0085353851318359,2127.152,0
28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0066662778948793,0.0092744827270507,0.0074386596679687,0.0066757202148437,0.0041270059002332,0.0,0.0050067901611328,0.0,0.0,0.0,0.0134706497192382,0.0179529190063476,0.0090939658028738,0.0172138214111328,0.0,1.344,2.272,0.0,0.0,0.0,118.448,25.152,27.344,0.0,0.006103515625,0.0085353851318359,2443.808,0
29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063346164061291,0.008559226989746,0.0071525573730468,0.0071525573730468,0.0042120615641276,0.0,0.0054836273193359,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0090939658028738,0.0172138214111328,0.0,0.496,1.424,0.0,0.0,0.0,118.448,25.152,27.344,0.0,0.006103515625,0.0085353851318359,863.432,0
30,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065831995722073,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0043309424534316,0.0,0.0052452087402343,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.0090939658028738,0.0172138214111328,0.0,0.496,1.424,0.0,0.0,0.0,117.192,25.152,27.344,0.0,0.006103515625,0.0085353851318359,1099.672,0
31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0065120298471023,0.0088214874267578,0.0092983245849609,0.0092983245849609,0.0043823605492001,0.0,0.0052452087402343,0.0,0.0,0.0,0.005960464477539,0.005960464477539,0.0090939658028738,0.0172138214111328,0.0,0.496,1.424,0.0,0.0,0.0,117.192,25.152,27.344,0.0,0.006103515625,0.0085353851318359,1302.392,0
32,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062036514282226,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0042716662089029,0.0,0.005197525024414,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0090939658028738,0.0172138214111328,0.0,0.496,1.424,0.0,0.0,0.0,112.0,25.152,27.344,0.0,0.006103515625,0.0085353851318359,97.728,0
33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060655102871432,0.0083446502685546,0.0083446502685546,0.0083446502685546,0.0044079714043195,0.0,0.0052452087402343,0.0,0.0,0.0,0.011444091796875,0.011444091796875,0.0090939658028738,0.0172138214111328,0.0,0.496,1.392,0.0,0.0,0.0,122.384,25.152,27.344,0.0,0.006103515625,0.0085353851318359,384.12,0
34,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006108283996582,0.0081300735473632,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063797523235452,0.0085830688476562,0.0095367431640625,0.0095367431640625,0.0041706694497002,0.0,0.0050067901611328,0.0,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,123.64,0.0,0.0,0.0,0.0,0.0,1384.336,0
36,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006851583424181,0.0095367431640625,0.0073909759521484,0.0073909759521484,0.0041591803837185,0.0,0.0050067901611328,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,118.448,0.0,0.0,0.0,0.0,0.0,2476.2,0
37,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0066096239750928,0.0090599060058593,0.009775161743164,0.009775161743164,0.0042915344238281,0.0052452087402343,0.0052452087402343,0.0052452087402343,0.0197887420654296,0.0197887420654296,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.496,1.424,0.0,0.848,0.848,118.448,0.0,0.0,0.0,0.0,0.0,1492.336,0
38,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060868263244628,0.0083446502685546,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.0,0.0,0.0,0.00762939453125,0.00762939453125,0.0119686126708984,0.0220775604248046,0.0,0.496,1.424,0.0,0.0,0.0,112.0,4.52,3.504,0.0,0.0068187713623046,0.0092029571533203,0.0,0
39,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063347816467285,0.0083446502685546,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.0123977661132812,0.0123977661132812,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061285495758056,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
41,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061333179473876,0.0083446502685546,0.0064373016357421,0.0064373016357421,0.0,0.0083446502685546,0.0,0.0083446502685546,0.0071525573730468,0.0071525573730468,0.0119209289550781,0.0119209289550781,0.0,0.0,0.0,0.496,1.36,0.0,0.848,0.848,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
42,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062570049988096,0.0081062316894531,0.00762939453125,0.00762939453125,0.0085830688476562,0.0,0.0085830688476562,0.0,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0106334686279296,0.0188350677490234,0.0,0.496,1.36,0.0,0.0,0.0,113.256,3.744,4.232,0.0,0.0075817108154296,0.0102996826171875,1.192,0
43,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060933146310682,0.0081062316894531,0.00762939453125,0.00762939453125,0.0095367431640625,0.0,0.0095367431640625,0.0,0.0,0.0,0.0109672546386718,0.0109672546386718,0.0100612640380859,0.0187397003173828,0.0,0.496,1.36,0.0,0.0,0.0,113.256,3.744,4.232,0.0,0.005960464477539,0.0075340270996093,1.192,0
44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063221235782052,0.0090599060058593,0.0121593475341796,0.0121593475341796,0.00395014985329,0.0,0.0045299530029296,0.0,0.0,0.0,0.0154972076416015,0.0154972076416015,0.0101089477539062,0.0250577926635742,0.0,0.496,1.36,0.0,0.0,0.0,144.408,8.264,7.736,0.0,0.0064373016357421,0.0083446502685546,4726.952,0
45,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060200691223144,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0066757202148437,0.0066757202148437,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064420227957243,0.0088214874267578,0.0064373016357421,0.0064373016357421,0.0039895375569661,0.0,0.0047683715820312,0.0,0.0,0.0,0.011444091796875,0.011444091796875,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,122.384,0.0,0.0,0.0,0.0,0.0,3319.36,0
47,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063228607177734,0.0085830688476562,0.0109672546386718,0.0109672546386718,0.0041583005119772,0.0,0.005340576171875,0.0,0.0,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,361.92,0
48,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059807300567626,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0104904174804687,0.0104904174804687,0.0113964080810546,0.0184059143066406,0.0,0.496,1.36,0.0,0.0,0.0,112.0,3.744,4.232,0.0,0.0073432922363281,0.0106334686279296,0.0,0
49,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060079109609423,0.0081062316894531,0.0128746032714843,0.0128746032714843,0.0052452087402343,0.0,0.0052452087402343,0.0,0.0,0.0,0.0131130218505859,0.0131130218505859,0.0098228454589843,0.0180244445800781,0.0,0.496,1.36,0.0,0.0,0.0,113.256,3.744,4.232,0.0,0.0065326690673828,0.0080108642578125,1.192,0
50,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063886689902538,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0083446502685546,0.0,0.0083446502685546,0.0,0.0,0.0,0.0069141387939453,0.0069141387939453,0.0109672546386718,0.0241518020629882,0.0,0.496,1.36,0.0,0.0,0.0,113.256,8.264,7.736,0.0,0.0061511993408203,0.0081539154052734,1.192,0
51,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059675814500495,0.0078678131103515,0.0069141387939453,0.0069141387939453,0.0083446502685546,0.0,0.0083446502685546,0.0,0.0,0.0,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,0
52,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063007317700432,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.003969326567726,0.0,0.0047683715820312,0.0,0.0,0.0,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,143.152,0.0,0.0,0.0,0.0,0.0,3382.056,0
53,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062847137451171,0.0085830688476562,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.0,0.0083446502685546,0.0083446502685546,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
54,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006265640258789,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0073909759521484,0.0073909759521484,0.0103950500488281,0.018930435180664,0.0,0.496,1.36,0.0,0.0,0.0,112.0,3.744,4.232,0.0,0.005960464477539,0.0071048736572265,0.0,0
55,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006108283996582,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0100135803222656,0.0100135803222656,0.0113964080810546,0.0216960906982421,0.0,0.496,1.36,0.0,0.0,0.0,112.0,3.744,4.232,0.0,0.0060081481933593,0.0077724456787109,0.0,0
56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062937760234472,0.0090599060058593,0.0066757202148437,0.0066757202148437,0.0064373016357421,0.0,0.0064373016357421,0.0,0.0,0.0,0.005960464477539,0.005960464477539,0.0100135803222656,0.022745132446289,0.0,0.496,1.36,0.0,0.0,0.0,113.256,8.264,7.736,0.0,0.0064373016357421,0.0089168548583984,1.192,0
57,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0060589159306009,0.0083446502685546,0.0069141387939453,0.0069141387939453,0.0083446502685546,0.0,0.0083446502685546,0.0,0.0,0.0,0.0069141387939453,0.0069141387939453,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,113.256,0.0,0.0,0.0,0.0,0.0,1.192,0
58,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0061673276564654,0.0083446502685546,0.009775161743164,0.009775161743164,0.0045174046566611,0.0,0.0073432922363281,0.0,0.0,0.0,0.0071525573730468,0.0071525573730468,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,128.832,0.0,0.0,0.0,0.0,0.0,205.864,0
59,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.006115436553955,0.0083446502685546,0.0068902969360351,0.0058412551879882,0.0,0.0,0.0,0.0,0.0,0.0,0.010848045349121,0.0130414962768554,0.0,0.0,0.0,1.344,2.208,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0062675010867235,0.0085830688476562,0.0088214874267578,0.0088214874267578,0.0039781077524249,0.0,0.00457763671875,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0108242034912109,0.0196456909179687,0.0,0.496,1.36,0.0,0.0,0.0,137.96,3.744,4.232,0.0,0.0061511993408203,0.0079154968261718,986.296,0
61,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0059950351715087,0.0081062316894531,0.0081062316894531,0.0081062316894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0090599060058593,0.0090599060058593,0.0107765197753906,0.0185489654541015,0.0,0.496,1.424,0.0,0.0,0.0,112.0,3.744,4.232,0.0,0.0065803527832031,0.0078201293945312,0.0,0
62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0063827381798283,0.0085830688476562,0.0066757202148437,0.0066757202148437,0.004028374294065,0.0,0.004887580871582,0.0,0.0,0.0,0.0126361846923828,0.0126361846923828,0.0101804733276367,0.0230789184570312,0.0,0.496,1.36,0.0,0.0,0.0,117.192,8.264,7.736,0.0,0.0059843063354492,0.0079631805419921,1177.552,0
63,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0064079397417641,0.0090599060058593,0.0071525573730468,0.0071525573730468,0.0038978754515816,0.0,0.0045299530029296,0.0,0.0,0.0,0.0150203704833984,0.0150203704833984,0.0,0.0,0.0,0.496,1.424,0.0,0.0,0.0,120.776,0.0,0.0,0.0,0.0,0.0,7050.944,0
