time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_ul_percentage,f1_u_retransmissions_ul_count,f1_u_packet_loss_dl_percentage,f1_u_packet_loss_ul_percentage,f1_u_retransmissions_dl_count,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,f1_u_latency_mean_dl_ms,a1_latency_mean_ul_ms,f1_u_latency_p90_dl_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,a1_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_ul_kbps,f1_c_throughput_dl_kbps,a1_throughput_dl_kbps,a1_throughput_ul_kbps,f1_c_latency_mean_dl_ms,f1_c_latency_mean_ul_ms,f1_c_packet_loss_dl_percentage,f1_u_throughput_ul_kbps,f1_c_latency_p90_dl_ms,f1_c_latency_p90_ul_ms,f1_u_throughput_dl_kbps,F-node
12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089406967163085,0.0118017196655273,0.0056028366088867,0.0,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.848,0.848,0.0,0.0,0.0286102294921875,0.0107288360595703,0.0,29.776,0.0286102294921875,0.0107288360595703,6.216,0
13,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089406967163085,0.0118017196655273,0.0056028366088867,0.0,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.848,0.848,0.0,0.0,0.0286102294921875,0.0107288360595703,0.0,29.776,0.0286102294921875,0.0107288360595703,6.216,0
14,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089406967163085,0.0118017196655273,0.0056028366088867,0.0,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.776,0.0,0.0,6.216,0
15,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089406967163085,0.0118017196655273,0.0056028366088867,0.0082969665527343,0.0071525573730468,0.0,0.0,0.0107765197753906,0.0,0.0,0.0123500823974609,0.0226974487304687,0.0,0.0,0.0,0.0,0.848,0.848,4.52,3.504,0.0064373016357421,0.0154972076416015,0.0,29.776,0.0064373016357421,0.0154972076416015,6.216,0
16,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089406967163085,0.0118017196655273,0.0056028366088867,0.0,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.776,0.0,0.0,6.216,0
17,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089406967163085,0.0118017196655273,0.0056028366088867,0.0,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.776,0.0,0.0,6.216,0
18,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089406967163085,0.0118017196655273,0.0056028366088867,0.0,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.776,0.0,0.0,6.216,0
19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089406967163085,0.0118017196655273,0.0056028366088867,0.0070571899414062,0.0071525573730468,0.0,0.0,0.0088691711425781,0.0,0.0,0.0130176544189453,0.0252246856689453,0.0,0.0,0.0,0.0,0.0,0.0,3.744,4.232,0.0,0.0,0.0,29.776,0.0,0.0,6.216,0
20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089406967163085,0.0118017196655273,0.0056028366088867,0.0067710876464843,0.0071525573730468,0.0,0.0,0.0083446502685546,0.0,0.0,0.0116825103759765,0.0221729278564453,0.0,0.0,0.0,0.0,0.0,0.0,3.744,4.232,0.0,0.0,0.0,29.776,0.0,0.0,6.216,0
21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089406967163085,0.0118017196655273,0.0056028366088867,0.0064373016357421,0.0071525573730468,0.0,0.0,0.0090837478637695,0.0,0.0,0.0113487243652343,0.0253915786743164,0.0,0.0,0.0,0.0,0.0,0.0,8.264,7.736,0.0,0.0,0.0,29.776,0.0,0.0,6.216,0
22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089406967163085,0.0118017196655273,0.0056028366088867,0.0,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.776,0.0,0.0,6.216,0
23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089406967163085,0.0118017196655273,0.0056028366088867,0.0,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.776,0.0,0.0,6.216,0
24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089406967163085,0.0118017196655273,0.0056028366088867,0.0,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.776,0.0,0.0,6.216,0
25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089406967163085,0.0118017196655273,0.0056028366088867,0.0061988830566406,0.0071525573730468,0.0,0.0,0.0078201293945312,0.0,0.0,0.0119209289550781,0.0230789184570312,0.0,0.0,0.0,0.0,0.0,0.0,3.744,4.232,0.0,0.0,0.0,29.776,0.0,0.0,6.216,0
26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089406967163085,0.0118017196655273,0.0056028366088867,0.0064373016357421,0.0071525573730468,0.0,0.0,0.0081062316894531,0.0,0.0,0.0114917755126953,0.0215530395507812,0.0,0.0,0.0,0.0,0.0,0.0,3.744,4.232,0.0,0.0,0.0,29.776,0.0,0.0,6.216,0
27,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089406967163085,0.0118017196655273,0.0056028366088867,0.006013446384006,0.0071525573730468,0.0,0.0,0.0073432922363281,0.0,0.0,0.0105337663130326,0.021219253540039,0.0,0.0,0.0,0.0,0.0,0.0,8.792,7.208,0.0,0.0,0.0,29.776,0.0,0.0,6.216,0
28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089406967163085,0.0118017196655273,0.0056028366088867,0.0,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.776,0.0,0.0,6.216,0
29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089406967163085,0.0118017196655273,0.0056028366088867,0.0,0.0071525573730468,0.0178813934326171,0.0218868255615234,0.0,0.0191926956176757,0.0246286392211914,0.0,0.0,0.0,0.0,1.696,1.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.776,0.0,0.0,6.216,0
30,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089406967163085,0.0118017196655273,0.0056028366088867,0.0,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.776,0.0,0.0,6.216,0
31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089406967163085,0.0118017196655273,0.0056028366088867,0.0058650970458984,0.0071525573730468,0.0,0.0,0.0073909759521484,0.0,0.0,0.0114917755126953,0.0219345092773437,0.0,0.0,0.0,0.0,0.0,0.0,3.744,4.232,0.0,0.0,0.0,29.776,0.0,0.0,6.216,0
32,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089406967163085,0.0118017196655273,0.0056028366088867,0.0061511993408203,0.0071525573730468,0.0,0.0,0.0080585479736328,0.0,0.0,0.0111103057861328,0.0210285186767578,0.0,0.0,0.0,0.0,0.0,0.0,3.744,4.232,0.0,0.0,0.0,29.776,0.0,0.0,6.216,0
33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089406967163085,0.0118017196655273,0.0056028366088867,0.0064373016357421,0.0071525573730468,0.0,0.0,0.0088691711425781,0.0,0.0,0.0102996826171875,0.0230073928833007,0.0,0.0,0.0,0.0,0.0,0.0,8.264,7.736,0.0,0.0,0.0,29.776,0.0,0.0,6.216,0
34,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089406967163085,0.0118017196655273,0.0056028366088867,0.0,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.776,0.0,0.0,6.216,0
35,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0089406967163085,0.0118017196655273,0.0056028366088867,0.0,0.0071525573730468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.664,41.184,0.0,0.0,0.0077826636178152,0.0085234642028808,0.0,29.776,0.0097036361694335,0.0118017196655273,6.216,0
36,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0072503701234475,0.0096321105957031,0.0045299530029296,0.0,0.0056743621826171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0.0,0.0,0.0102519989013671,0.0,0.0,104.736,0.0102519989013671,0.0,57.736,0
37,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0070881843566894,0.0083684921264648,0.0,0.006723403930664,0.0,0.0092983245849609,0.0092983245849609,0.0095367431640625,0.011444091796875,0.011444091796875,0.0116348266601562,0.0223636627197265,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0
38,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0067097800118582,0.0083446502685546,0.0064373016357421,0.005960464477539,0.0081539154052734,0.0069141387939453,0.0069141387939453,0.0075340270996093,0.0102519989013671,0.0102519989013671,0.0111579895019531,0.0215053558349609,0.0,0.0,0.496,1.36,0.0,0.0,3.744,4.232,0.0,0.0,0.0,79.424,0.0,0.0,5.584,0
39,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0060011700886051,0.0080108642578124,0.0061988830566406,0.0066518783569335,0.0084877014160156,0.0071525573730468,0.0071525573730468,0.0092506408691406,0.00762939453125,0.00762939453125,0.0105619430541992,0.0244379043579101,0.0,0.0,0.496,1.424,0.0,0.0,8.264,7.736,0.0,0.0,0.0,129.704,0.0,0.0,18.568,0
