time_seconds,a1_retransmissions_ul_count,a1_retransmissions_dl_count,a1_packet_loss_ul_percentage,a1_packet_loss_dl_percentage,e2_du_packet_loss_ul_percentage,e2_du_packet_loss_dl_percentage,e2_du_retransmissions_ul_count,e2_du_retransmissions_dl_count,f1_c_packet_loss_dl_percentage,f1_c_packet_loss_ul_percentage,f1_c_retransmissions_dl_count,f1_c_retransmissions_ul_count,f1_u_retransmissions_dl_count,f1_u_retransmissions_ul_count,f1_u_packet_loss_ul_percentage,f1_u_latency_mean_ul_ms,f1_u_latency_p90_ul_ms,e2_du_latency_mean_ul_ms,e2_du_latency_p90_ul_ms,e2_du_latency_mean_dl_ms,e2_du_latency_p90_dl_ms,a1_latency_mean_ul_ms,f1_c_latency_mean_ul_ms,f1_c_latency_mean_dl_ms,a1_latency_p90_ul_ms,f1_c_latency_p90_ul_ms,f1_c_latency_p90_dl_ms,a1_latency_mean_dl_ms,a1_latency_p90_dl_ms,e2_du_throughput_dl_kbps,e2_du_throughput_ul_kbps,f1_c_throughput_dl_kbps,f1_c_throughput_ul_kbps,f1_u_packet_loss_dl_percentage,a1_throughput_ul_kbps,a1_throughput_dl_kbps,f1_u_throughput_ul_kbps,f1_u_latency_mean_dl_ms,f1_u_latency_p90_dl_ms,f1_u_throughput_dl_kbps,F-node
10,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059742858444435,0.0079631805419921,0.0083446502685546,0.0083446502685546,0.0088214874267578,0.0088214874267578,0.0068187713623046,0.0,0.0,0.0092029571533203,0.0,0.0,0.0118732452392578,0.0291109085083007,0.496,1.36,0.0,0.0,0.0,7.736,8.264,144.408,0.0041893550327845,0.0047683715820312,603.032,0
11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067866674744256,0.0095367431640625,0.0138282775878906,0.0138282775878906,0.0107288360595703,0.0107288360595703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,118.448,0.003998732044749,0.0047683715820312,10881.344,0
12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065128401954575,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0162124633789062,0.0162124633789062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,118.448,0.0041033770586993,0.0050067901611328,1972.328,0
13,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065958499908447,0.0090837478637695,0.0081062316894531,0.0081062316894531,0.0085830688476562,0.0085830688476562,0.0068187713623046,0.0,0.0,0.0084400177001953,0.0,0.0,0.0104904174804687,0.0195026397705078,0.496,1.36,0.0,0.0,0.0,4.232,3.744,112.0,0.0039499197433243,0.0045299530029296,10607.152,0
14,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062558188367245,0.0083446502685546,0.0081062316894531,0.0081062316894531,0.0116825103759765,0.0116825103759765,0.0065088272094726,0.0,0.0,0.0086069107055664,0.0,0.0,0.011610984802246,0.0281810760498046,0.496,1.36,0.0,0.0,0.0,8.464,7.488,114.264,0.0040042400360107,0.0045299530029296,3565.328,0
15,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060844421386718,0.0088214874267578,0.0073909759521484,0.0073909759521484,0.0128746032714843,0.0128746032714843,0.0067551930745442,0.0,0.0,0.0091075897216796,0.0,0.0,0.0116984049479166,0.0288009643554687,0.496,1.36,0.0,0.0,0.0,11.968,12.008,112.0,0.0,0.0,0.0,0
16,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059270858764648,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.0073909759521484,0.0073909759521484,0.0061750411987304,0.0,0.0,0.0082254409790039,0.0,0.0,0.0117301940917968,0.0283002853393554,0.496,1.36,0.0,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,0
17,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061561812215776,0.0083446502685546,0.0078678131103515,0.0078678131103515,0.0088214874267578,0.0088214874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,113.256,0.0078678131103515,0.0078678131103515,1.192,0
18,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060257033922185,0.0078678131103515,0.0078678131103515,0.0078678131103515,0.0138282775878906,0.0138282775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,113.256,0.0061988830566406,0.0061988830566406,1.192,0
19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059557198291987,0.0078678131103515,0.0088214874267578,0.0088214874267578,0.0121593475341796,0.0121593475341796,0.0060081481933593,0.0,0.0,0.0075340270996093,0.0,0.0,0.0114917755126953,0.0218391418457031,0.496,1.36,0.0,0.0,0.0,4.232,3.744,113.256,0.0066757202148437,0.0066757202148437,1.192,0
20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059890747070312,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0112056732177734,0.0112056732177734,0.0068902969360351,0.0,0.0,0.0095844268798828,0.0,0.0,0.0110149383544921,0.027632713317871,0.496,1.36,0.0,0.0,0.0,8.464,7.488,112.0,0.0,0.0,0.0,0
21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061094760894775,0.0085830688476562,0.0071525573730468,0.0071525573730468,0.0119209289550781,0.0119209289550781,0.0063260396321614,0.0,0.0,0.0084877014160156,0.0,0.0,0.011444091796875,0.026702880859375,0.496,1.36,0.0,0.0,0.0,11.968,12.008,112.0,0.0,0.0,0.0,0
22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059639365927686,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0095367431640625,0.0095367431640625,0.0061988830566406,0.0,0.0,0.0084400177001953,0.0,0.0,0.0106573104858398,0.025343894958496,0.496,1.36,0.0,0.0,0.0,7.736,8.264,143.152,0.0040213267008463,0.0047683715820312,2260.496,0
23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068453413930105,0.0090599060058593,0.0088214874267578,0.0088214874267578,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,117.192,0.0039604643565248,0.0047683715820312,14117.608,0
24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007088821713287,0.0092983245849609,0.0116825103759765,0.0116825103759765,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,118.448,0.0039677734976035,0.0047683715820312,20610.808,0
25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072941921725131,0.009775161743164,0.0088214874267578,0.0088214874267578,0.0154972076416015,0.0154972076416015,0.0060558319091796,0.0,0.0,0.0077247619628906,0.0,0.0,0.0109672546386718,0.0201225280761718,0.496,1.36,0.0,0.0,0.0,4.232,3.744,118.448,0.0039177308895196,0.0045299530029296,32739.152,0
26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074218161663605,0.0095367431640625,0.0104904174804687,0.0104904174804687,0.0188350677490234,0.0188350677490234,0.0067472457885742,0.0,0.0,0.0097274780273437,0.0,0.0,0.0121593475341796,0.0293970108032226,0.496,1.36,0.0,0.0,0.0,8.464,7.488,117.888,0.0039048067246062,0.0045299530029296,26256.68,0
27,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069403648376464,0.0088453292846679,0.0095367431640625,0.0097274780273437,0.0141859054565429,0.014662742614746,0.0065167744954427,0.0,0.0,0.0092506408691406,0.0,0.0,0.0113169352213541,0.0278949737548828,1.344,2.208,0.0,0.0,0.0,11.968,12.008,112.0,0.0,0.0,0.0,0
28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064682960510253,0.0081062316894531,0.0066757202148437,0.0066757202148437,0.0128746032714843,0.0128746032714843,0.0070095062255859,0.0,0.0,0.0091075897216796,0.0,0.0,0.0111341476440429,0.0264406204223632,0.496,1.36,0.0,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,0
29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064666635297202,0.0082969665527343,0.0071525573730468,0.0071525573730468,0.0092983245849609,0.0092983245849609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,127.464,0.0046222440658077,0.0073909759521484,178.728,0
30,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063562393188476,0.0083684921264648,0.0116825103759765,0.0116825103759765,0.0128746032714843,0.0128746032714843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.004123468868068,0.0050067901611328,1142.608,0
31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006270408630371,0.0088214874267578,0.0085830688476562,0.0085830688476562,0.0073909759521484,0.0073909759521484,0.0065803527832031,0.0,0.0,0.008392333984375,0.0,0.0,0.0123500823974609,0.022125244140625,0.496,1.36,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,0
32,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060114694471976,0.0081062316894531,0.0069141387939453,0.0069141387939453,0.011444091796875,0.011444091796875,0.0066041946411132,0.0,0.0,0.0093698501586914,0.0,0.0,0.0118732452392578,0.0299453735351562,0.496,1.36,0.0,0.0,0.0,8.464,7.488,113.256,0.00762939453125,0.00762939453125,1.192,0
33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059580921533688,0.0078678131103515,0.00762939453125,0.00762939453125,0.0092983245849609,0.0092983245849609,0.0062147776285807,0.0,0.0,0.008392333984375,0.0,0.0,0.0112533569335937,0.0288009643554687,0.496,1.36,0.0,0.0,0.0,11.968,12.008,113.256,0.0073909759521484,0.0073909759521484,1.192,0
34,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059402997220926,0.0081062316894531,0.0092983245849609,0.0092983245849609,0.0112056732177734,0.0112056732177734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,113.256,0.0047683715820312,0.0047683715820312,1.192,0
35,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060963630676269,0.0081062316894531,0.0057220458984375,0.0057220458984375,0.0102519989013671,0.0102519989013671,0.0065803527832031,0.0,0.0,0.009012222290039,0.0,0.0,0.0110864639282226,0.02593994140625,0.496,1.36,0.0,0.0,0.0,7.736,8.264,112.0,0.0,0.0,0.0,0
36,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059056282043457,0.0081062316894531,0.0073909759521484,0.0073909759521484,0.0116825103759765,0.0116825103759765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0
37,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005965232849121,0.0081062316894531,0.0090599060058593,0.0090599060058593,0.0078678131103515,0.0078678131103515,0.006103515625,0.0,0.0,0.0077247619628906,0.0,0.0,0.0118255615234375,0.0229835510253906,0.496,1.36,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,0
38,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005958080291748,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.0081062316894531,0.0081062316894531,0.0068187713623046,0.0,0.0,0.0096797943115234,0.0,0.0,0.0112533569335937,0.0216484069824218,0.496,1.36,0.0,0.0,0.0,4.232,3.744,112.0,0.0,0.0,0.0,0
39,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006003166312602,0.0078678131103515,0.0090599060058593,0.0090599060058593,0.0073909759521484,0.0073909759521484,0.0061988830566406,0.0,0.0,0.0088214874267578,0.0,0.0,0.0116825103759765,0.0279426574707031,0.496,1.36,0.0,0.0,0.0,11.968,12.008,113.256,0.0054836273193359,0.0054836273193359,1.192,0
40,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006031634202644,0.0081062316894531,0.0078678131103515,0.0078678131103515,0.00762939453125,0.00762939453125,0.006723403930664,0.0,0.0,0.0088691711425781,0.0,0.0,0.012063980102539,0.0231742858886718,0.496,1.36,0.0,0.0,0.0,4.232,3.744,113.256,0.0071525573730468,0.0071525573730468,1.192,0
41,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069602100169601,0.0093936920166015,0.0085830688476562,0.0085830688476562,0.0157356262207031,0.0157356262207031,0.0062942504882812,0.0121593475341796,0.013589859008789,0.0085830688476562,0.0146389007568359,0.0154972076416015,0.0118732452392578,0.0294685363769531,0.496,1.36,1.696,1.696,0.0,7.736,8.264,144.408,0.003946996477164,0.0045299530029296,17459.336,0
42,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071667913180678,0.0092983245849609,0.0095367431640625,0.0095367431640625,0.0102519989013671,0.0102519989013671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,1.36,0.0,0.0,0.0,0.0,0.0,117.192,0.0039587084879011,0.0047683715820312,25623.88,0
43,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072344025569175,0.009775161743164,0.0095367431640625,0.0095367431640625,0.0166893005371093,0.0166893005371093,0.0067710876464843,0.0,0.0,0.0091075897216796,0.0,0.0,0.0114917755126953,0.0215053558349609,0.496,1.36,0.0,0.0,0.0,4.232,3.744,117.192,0.0039905538339444,0.0047683715820312,18820.488,0
44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006147878086982,0.0081062316894531,0.0143051147460937,0.0143051147460937,0.0071525573730468,0.0071525573730468,0.0069141387939453,0.0,0.0,0.0094890594482421,0.0,0.0,0.0116825103759765,0.0220298767089843,0.496,1.36,0.0,0.0,0.0,4.232,3.744,117.192,0.0044958932059151,0.0055789947509765,490.088,0
45,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059390068054199,0.0081062316894531,0.0092983245849609,0.0092983245849609,0.0121593475341796,0.0121593475341796,0.0062942504882812,0.0,0.0,0.0089168548583984,0.0,0.0,0.0116189320882161,0.0302791595458984,0.496,1.36,0.0,0.0,0.0,11.968,12.008,112.0,0.0,0.0,0.0,0
